id,source,target,relation,description
XALIAS_0e7b81d3f4,SAJU_LIFESTAGE_목욕,TS_목욕,alias_of,SAJU_LIFESTAGE_목욕 -> TS_목욕 alias
XALIAS_0ee61d86e1,HEX_04_몽,HEX_04,alias_of,HEX_04_몽 -> HEX_04 alias
XALIAS_0f3413c163,BR_자술,BR_자,mentions,BR_자술 -> BR_자 (mentions)
XALIAS_0f4014c67f,SAJU_LIFESTAGE_절,TS_절,mentions,SAJU_LIFESTAGE_절 -> TS_절 (mentions)
XALIAS_0f5edd171c,HEX_15_겸,HEX_15,alias_of,HEX_15_겸 -> HEX_15 alias
XALIAS_1034173d08,GJ_사,TS_사,mentions,GJ_사 -> TS_사 (mentions)
XALIAS_10386fb274,GJ_미,BR_미,mentions,GJ_미 -> BR_미 (mentions)
XALIAS_10437cebb3,personal_year_9,TS_year,mentions,personal_year_9 -> TS_year (mentions)
XALIAS_109e1bb613,SA_Uranus,Uranus,mentions,SA_Uranus -> Uranus (mentions)
XALIAS_10fdd3c6d7,decan_aries_3,Aries,mentions,decan_aries_3 -> Aries (mentions)
XALIAS_1137caebe0,HEX_50_정,ST_정,mentions,HEX_50_정 -> ST_정 (mentions)
XALIAS_114c767ca9,BR_사오미,BR_사,mentions,BR_사오미 -> BR_사 (mentions)
XALIAS_12942e84e9,B_H2,H2,mentions,B_H2 -> H2 (mentions)
XALIAS_12d5fa0541,planet_moon,Moon,alias_of,planet_moon -> Moon alias
XALIAS_133a514806,SAJU_TRAVEL_역마,SS_역마,mentions,SAJU_TRAVEL_역마 -> SS_역마 (mentions)
XALIAS_13615c0e8d,dream_symbol_falling,TS_dream,mentions,dream_symbol_falling -> TS_dream (mentions)
XALIAS_138e117ec2,AS_pluto_venus,Venus,mentions,AS_pluto_venus -> Venus (mentions)
XALIAS_141e4ea0bc,SAJU_CONCEPT_용신,YS_용신,alias_of,SAJU_CONCEPT_용신 -> YS_용신 alias
XALIAS_145c875a1d,BR_유축,BR_유,mentions,BR_유축 -> BR_유 (mentions)
XALIAS_14db8d5689,AS_pluto_sun,Sun,mentions,AS_pluto_sun -> Sun (mentions)
XALIAS_15062f2da7,hexagram_52_gan,HEX_52,alias_of,hexagram_52_gan -> HEX_52 alias
XALIAS_15340bed9d,A_Pluto,Pluto,mentions,A_Pluto -> Pluto (mentions)
XALIAS_15831e49a8,HEX_43_쾌,HEX_43,alias_of,HEX_43_쾌 -> HEX_43 alias
XALIAS_15e2a8ce9a,HEX_07_사,TS_사,mentions,HEX_07_사 -> TS_사 (mentions)
XALIAS_15ec6a19f3,HOUSE_11,H11,alias_of,HOUSE_11 -> H11 alias
XALIAS_160c87d888,BR_사_신,ST_신,mentions,BR_사_신 -> ST_신 (mentions)
XALIAS_1639486a1c,TR_Sun,Sun,mentions,TR_Sun -> Sun (mentions)
XALIAS_16a90d7695,saju_ilgan_im,TS_saju,mentions,saju_ilgan_im -> TS_saju (mentions)
XALIAS_16d84aa16d,B_Neptune,Neptune,alias_of,B_Neptune -> Neptune alias
XALIAS_1753a45e40,HEX_20_관,HEX_20,alias_of,HEX_20_관 -> HEX_20 alias
XALIAS_178ffbddf8,SAJU_SIBSIN_상관,SS_상관,alias_of,SAJU_SIBSIN_상관 -> SS_상관 alias
XALIAS_17a670d66e,hexagram_24_bok,HEX_24,alias_of,hexagram_24_bok -> HEX_24 alias
XALIAS_180fb099ab,moon_taurus,Moon,mentions,moon_taurus -> Moon (mentions)
XALIAS_1842eb44fa,HEX_07_사,HEX_07,alias_of,HEX_07_사 -> HEX_07 alias
XALIAS_18907bfce1,SAJU_HIDDEN_병,TS_병,mentions,SAJU_HIDDEN_병 -> TS_병 (mentions)
XALIAS_18d18e6a0f,saju_yongsin,TS_saju,mentions,saju_yongsin -> TS_saju (mentions)
XALIAS_1959efecc8,COMP_Mercury,Mercury,mentions,COMP_Mercury -> Mercury (mentions)
XALIAS_19ada20735,zodiac_capricorn,Capricorn,mentions,zodiac_capricorn -> Capricorn (mentions)
XALIAS_19f610f01f,NUM_LIFEPATH_6,NUM_6,alias_of,NUM_LIFEPATH_6 -> NUM_6 alias
XALIAS_1a4e46a611,BR_신유술,BR_술,mentions,BR_신유술 -> BR_술 (mentions)
XALIAS_1a9f914d34,B_Neptune,Neptune,mentions,B_Neptune -> Neptune (mentions)
XALIAS_1b12285d93,B_H1,H1,alias_of,B_H1 -> H1 alias
XALIAS_1b23fb130c,AS_4th_house_chiron,Chiron,mentions,AS_4th_house_chiron -> Chiron (mentions)
XALIAS_1b701e1a4b,hexagram_05_su,HEX_05,alias_of,hexagram_05_su -> HEX_05 alias
XALIAS_1cbce46c19,planet_mercury,Mercury,alias_of,planet_mercury -> Mercury alias
XALIAS_1cdc52df9c,SAJU_DESTINY_천을귀인,SS_천을귀인,mentions,SAJU_DESTINY_천을귀인 -> SS_천을귀인 (mentions)
XALIAS_1d8eec7b7c,B_Sun,Sun,mentions,B_Sun -> Sun (mentions)
XALIAS_1da635ac97,NM_life_path_4,NUM_4,alias_of,NM_life_path_4 -> NUM_4 alias
XALIAS_1e5919b505,BR_사_신,BR_신,mentions,BR_사_신 -> BR_신 (mentions)
XALIAS_1eb796e38f,SR_Saturn,Saturn,mentions,SR_Saturn -> Saturn (mentions)
XALIAS_1ee0c93a80,GJ_묘,BR_묘,mentions,GJ_묘 -> BR_묘 (mentions)
XALIAS_1f05e2b89b,BR_묘해,BR_묘,mentions,BR_묘해 -> BR_묘 (mentions)
XALIAS_1f59cb70a8,SA_Saturn,Saturn,mentions,SA_Saturn -> Saturn (mentions)
XALIAS_202bc581b4,TR_Mercury,Mercury,mentions,TR_Mercury -> Mercury (mentions)
XALIAS_2080790dbe,TR_Mars,Mars,mentions,TR_Mars -> Mars (mentions)
XALIAS_2081f56e48,saju_ilgan_gye,ST_계,alias_of,saju_ilgan_gye -> ST_계 alias
XALIAS_20c756e751,dream_timing_waxingmoon,TS_dream,mentions,dream_timing_waxingmoon -> TS_dream (mentions)
XALIAS_21463d9ef2,BR_사신,BR_사,mentions,BR_사신 -> BR_사 (mentions)
XALIAS_21b23f73d2,GJ_인,BR_인,mentions,GJ_인 -> BR_인 (mentions)
XALIAS_21e9096429,SAJU_BRANCH_巳,BR_사,alias_of,SAJU_BRANCH_巳 -> BR_사 alias
XALIAS_21ee2e1219,TS_건록,SS_건록,mentions,TS_건록 -> SS_건록 (mentions)
XALIAS_223b53e042,NUM_LIFEPATH_3,NUM_3,alias_of,NUM_LIFEPATH_3 -> NUM_3 alias
XALIAS_2246972f90,B_Sun,Sun,alias_of,B_Sun -> Sun alias
XALIAS_227a2ee22f,SAJU_SPIRIT_화개살,SS_화개살,mentions,SAJU_SPIRIT_화개살 -> SS_화개살 (mentions)
XALIAS_227eec05a2,SIGN_sagittarius,Sagittarius,alias_of,SIGN_sagittarius -> Sagittarius alias
XALIAS_22d7ade32b,TR_Moon,Moon,mentions,TR_Moon -> Moon (mentions)
XALIAS_22db5326ba,SAJU_BRANCH_申,BR_신,alias_of,SAJU_BRANCH_申 -> BR_신 alias
XALIAS_230ded4404,A_Neptune,Neptune,mentions,A_Neptune -> Neptune (mentions)
XALIAS_23203acbd6,SR_Pluto,Pluto,mentions,SR_Pluto -> Pluto (mentions)
XALIAS_23249e2df4,HEX_58_태,TS_태,mentions,HEX_58_태 -> TS_태 (mentions)
XALIAS_236351798d,saju_ilgan_im,ST_임,alias_of,saju_ilgan_im -> ST_임 alias
XALIAS_2367478446,BR_오술,BR_술,mentions,BR_오술 -> BR_술 (mentions)
XALIAS_2371378c80,dream_element_number_3,TS_dream,mentions,dream_element_number_3 -> TS_dream (mentions)
XALIAS_238ded7a05,TG_비견,SS_비견,mentions,TG_비견 -> SS_비견 (mentions)
XALIAS_2416a44594,A_Jupiter,Jupiter,mentions,A_Jupiter -> Jupiter (mentions)
XALIAS_2419645831,SAJU_SIPSIN_편인,SS_편인,mentions,SAJU_SIPSIN_편인 -> SS_편인 (mentions)
XALIAS_25ab454bc0,HEX_53_점,HEX_53,alias_of,HEX_53_점 -> HEX_53 alias
XALIAS_2649fee8fb,HEX_19_임,ST_임,mentions,HEX_19_임 -> ST_임 (mentions)
XALIAS_26ce3ef3e6,SAJU_TS_관대,TS_관대,mentions,SAJU_TS_관대 -> TS_관대 (mentions)
XALIAS_26f3db8810,DS_물_맑은,DS_물,alias_of,DS_물_맑은 -> DS_물 alias
XALIAS_27010a8594,HOUSE_1,H1,alias_of,HOUSE_1 -> H1 alias
XALIAS_27aa28b544,TR_Saturn,Saturn,mentions,TR_Saturn -> Saturn (mentions)
XALIAS_28790ecce0,A_Sun,Sun,mentions,A_Sun -> Sun (mentions)
XALIAS_289dd38334,BR_인묘진,BR_묘,mentions,BR_인묘진 -> BR_묘 (mentions)
XALIAS_28b812b6c3,hexagram_19_rim,HEX_19,alias_of,hexagram_19_rim -> HEX_19 alias
XALIAS_29b46328c5,SAJU_BRANCH_未,BR_미,alias_of,SAJU_BRANCH_未 -> BR_미 alias
XALIAS_2a997d6aa1,zodiac_pisces,Pisces,mentions,zodiac_pisces -> Pisces (mentions)
XALIAS_2b4c62d889,HEX_55_풍,HEX_55,alias_of,HEX_55_풍 -> HEX_55 alias
XALIAS_2b5ad7712a,HEX_17_수,HEX_17,alias_of,HEX_17_수 -> HEX_17 alias
XALIAS_2b61ff5dee,SAJU_TS_목욕,TS_목욕,mentions,SAJU_TS_목욕 -> TS_목욕 (mentions)
XALIAS_2bdb3132d0,SIGN_aries,Aries,mentions,SIGN_aries -> Aries (mentions)
XALIAS_2c223e0ced,SAJU_SIPSIN_겁재,SS_겁재,mentions,SAJU_SIPSIN_겁재 -> SS_겁재 (mentions)
XALIAS_2d2ea8d4b1,zodiac_aquarius,Aquarius,mentions,zodiac_aquarius -> Aquarius (mentions)
XALIAS_2d58183842,SAJU_TS_사,TS_사,mentions,SAJU_TS_사 -> TS_사 (mentions)
XALIAS_2e0e5f6f8a,SIGN_taurus,Taurus,mentions,SIGN_taurus -> Taurus (mentions)
XALIAS_2eb7f8f053,BR_묘해,BR_해,mentions,BR_묘해 -> BR_해 (mentions)
XALIAS_302672fcfd,SIGN_pisces,Pisces,alias_of,SIGN_pisces -> Pisces alias
XALIAS_3056546c48,decan_cancer_2,Cancer,mentions,decan_cancer_2 -> Cancer (mentions)
XALIAS_30581934b3,saju_daeun_end,TS_saju,mentions,saju_daeun_end -> TS_saju (mentions)
XALIAS_307cce6e81,TG_편인,SS_편인,mentions,TG_편인 -> SS_편인 (mentions)
XALIAS_308375789c,JIJI_오,BR_오,alias_of,JIJI_오 -> BR_오 alias
XALIAS_321affcef8,decan_gemini_1,Gemini,mentions,decan_gemini_1 -> Gemini (mentions)
XALIAS_32ba14c72d,SIGN_virgo,Virgo,mentions,SIGN_virgo -> Virgo (mentions)
XALIAS_32cf6ce98f,SAJU_SIBSIN_편재,SS_편재,alias_of,SAJU_SIBSIN_편재 -> SS_편재 alias
XALIAS_33173534d9,SIGN_leo,Leo,alias_of,SIGN_leo -> Leo alias
XALIAS_334d665cf4,moon_aries,Moon,mentions,moon_aries -> Moon (mentions)
XALIAS_338064865e,HEX_62_소과,HEX_62,alias_of,HEX_62_소과 -> HEX_62 alias
XALIAS_3476ecda0b,dream_theme_transformation,TS_dream,mentions,dream_theme_transformation -> TS_dream (mentions)
XALIAS_34e890588e,ICHING_63,HEX_63,alias_of,ICHING_63 -> HEX_63 alias
XALIAS_34f1c74a7b,GJ_신,ST_신,mentions,GJ_신 -> ST_신 (mentions)
XALIAS_3542f880b0,HEX_51_진,BR_진,mentions,HEX_51_진 -> BR_진 (mentions)
XALIAS_3571c6220e,dream_element_number_11,TS_dream,mentions,dream_element_number_11 -> TS_dream (mentions)
XALIAS_359092d83e,SAJU_HIDDEN_경,ST_경,mentions,SAJU_HIDDEN_경 -> ST_경 (mentions)
XALIAS_35b816811c,SA_Venus,Venus,mentions,SA_Venus -> Venus (mentions)
XALIAS_362a1cfc98,moon_pisces,Moon,mentions,moon_pisces -> Moon (mentions)
XALIAS_3676736605,saju_ilgan_mu,ST_무,alias_of,saju_ilgan_mu -> ST_무 alias
XALIAS_36e853779c,NM_life_path_5,NUM_5,alias_of,NM_life_path_5 -> NUM_5 alias
XALIAS_3708c5e7d2,JIJI_사,BR_사,alias_of,JIJI_사 -> BR_사 alias
XALIAS_371401ca63,SAJU_SIBSIN_식신,SS_식신,alias_of,SAJU_SIBSIN_식신 -> SS_식신 alias
XALIAS_37efd14004,BR_인묘,BR_인,mentions,BR_인묘 -> BR_인 (mentions)
XALIAS_37f1f2bb76,HEX_40_해,HEX_40,alias_of,HEX_40_해 -> HEX_40 alias
XALIAS_38cd1c2531,AS_pluto_10th,Pluto,mentions,AS_pluto_10th -> Pluto (mentions)
XALIAS_39484e1566,AS_pluto_10th,H10,mentions,AS_pluto_10th -> H10 (mentions)
XALIAS_397729af9e,BR_술해,BR_해,mentions,BR_술해 -> BR_해 (mentions)
XALIAS_39d52d4eb8,zodiac_aries,Aries,mentions,zodiac_aries -> Aries (mentions)
XALIAS_3a342e7637,BR_자진,BR_자,mentions,BR_자진 -> BR_자 (mentions)
XALIAS_3ba73eb52d,moon_taurus,Taurus,mentions,moon_taurus -> Taurus (mentions)
XALIAS_3c77088bb5,B_H5,H5,mentions,B_H5 -> H5 (mentions)
XALIAS_3c7ee49776,GJ_오,BR_오,mentions,GJ_오 -> BR_오 (mentions)
XALIAS_3c9b171d99,HEX_40_해,BR_해,mentions,HEX_40_해 -> BR_해 (mentions)
XALIAS_3ca44cf636,SAJU_SIPSIN_편재,SS_편재,mentions,SAJU_SIPSIN_편재 -> SS_편재 (mentions)
XALIAS_3d082c88dc,BR_자진,BR_진,mentions,BR_자진 -> BR_진 (mentions)
XALIAS_3d17aab4ca,SP_Sun,Sun,mentions,SP_Sun -> Sun (mentions)
XALIAS_3d6a6c6a79,DS_불_폭발,DS_불,alias_of,DS_불_폭발 -> DS_불 alias
XALIAS_3dad3c1726,B_H10,H10,alias_of,B_H10 -> H10 alias
XALIAS_3de5266cff,AS_saturn_sun,Sun,mentions,AS_saturn_sun -> Sun (mentions)
XALIAS_3de798f6af,zodiac_libra,Libra,mentions,zodiac_libra -> Libra (mentions)
XALIAS_3df81ac3ba,dream_timing_fullmoon,TS_dream,mentions,dream_timing_fullmoon -> TS_dream (mentions)
XALIAS_3dffd01390,HEX_31_함,HEX_31,alias_of,HEX_31_함 -> HEX_31 alias
XALIAS_3efc1c5916,BR_신유,BR_신,mentions,BR_신유 -> BR_신 (mentions)
XALIAS_3fba6c3b2d,DS_차_고장,DS_차,alias_of,DS_차_고장 -> DS_차 alias
XALIAS_41264c5a6f,AS_2nd_8th_axis,H8,mentions,AS_2nd_8th_axis -> H8 (mentions)
XALIAS_4193e01c07,HEX_36_명이,HEX_36,alias_of,HEX_36_명이 -> HEX_36 alias
XALIAS_41b552a690,SAJU_TS_제왕,SS_제왕,mentions,SAJU_TS_제왕 -> SS_제왕 (mentions)
XALIAS_41e588d8e6,BR_인신,BR_인,mentions,BR_인신 -> BR_인 (mentions)
XALIAS_42891e5205,JIJI_해,BR_해,alias_of,JIJI_해 -> BR_해 alias
XALIAS_431889ad32,SIGN_aquarius,Aquarius,mentions,SIGN_aquarius -> Aquarius (mentions)
XALIAS_4383aa5041,planet_sun,Sun,mentions,planet_sun -> Sun (mentions)
XALIAS_439cc0b069,DS_계단,DS_stairs,alias_of,DS_계단 -> DS_stairs alias
XALIAS_43d7b8070d,JIJI_진,BR_진,mentions,JIJI_진 -> BR_진 (mentions)
XALIAS_44041f4570,hexagram_63_gije,HEX_63,alias_of,hexagram_63_gije -> HEX_63 alias
XALIAS_4495d16fcd,dream_analysis,TS_dream,mentions,dream_analysis -> TS_dream (mentions)
XALIAS_44a954d4ab,moon_cancer,Cancer,mentions,moon_cancer -> Cancer (mentions)
XALIAS_44b9ff6ddc,zodiac_sagittarius,Sagittarius,mentions,zodiac_sagittarius -> Sagittarius (mentions)
XALIAS_451bc73be4,AS_jupiter_venus,Jupiter,mentions,AS_jupiter_venus -> Jupiter (mentions)
XALIAS_45442c0b29,AS_neptune_12th,Neptune,mentions,AS_neptune_12th -> Neptune (mentions)
XALIAS_45b578af96,JIJI_오,BR_오,mentions,JIJI_오 -> BR_오 (mentions)
XALIAS_45bf243b4b,SIGN_taurus,Taurus,alias_of,SIGN_taurus -> Taurus alias
XALIAS_45ff955662,AS_chiron_4th,Chiron,mentions,AS_chiron_4th -> Chiron (mentions)
XALIAS_468959aac2,moon_libra,Moon,mentions,moon_libra -> Moon (mentions)
XALIAS_46ac6f1cce,BR_인오,BR_오,mentions,BR_인오 -> BR_오 (mentions)
XALIAS_473b66e272,SAJU_SIBSIN_편인,SS_편인,mentions,SAJU_SIBSIN_편인 -> SS_편인 (mentions)
XALIAS_477f9d009e,SAJU_BRANCH_亥,BR_해,alias_of,SAJU_BRANCH_亥 -> BR_해 alias
XALIAS_479dd26198,B_H3,H3,alias_of,B_H3 -> H3 alias
XALIAS_4804b9ed55,planet_mars,Mars,mentions,planet_mars -> Mars (mentions)
XALIAS_481ec8ff6f,DS_나무_푸른,DS_나무,alias_of,DS_나무_푸른 -> DS_나무 alias
XALIAS_48984f7181,SAJU_HIDDEN_계,ST_계,mentions,SAJU_HIDDEN_계 -> ST_계 (mentions)
XALIAS_48f535a66d,HEX_10_리,HEX_10,alias_of,HEX_10_리 -> HEX_10 alias
XALIAS_4979072dd7,HEX_56_여,HEX_56,alias_of,HEX_56_여 -> HEX_56 alias
XALIAS_4adac9b50d,SAJU_HIDDEN_신,BR_신,mentions,SAJU_HIDDEN_신 -> BR_신 (mentions)
XALIAS_4ae2c22873,ICHING_02,HEX_02,alias_of,ICHING_02 -> HEX_02 alias
XALIAS_4b14f4a61a,AS_jupiter_venus,Venus,mentions,AS_jupiter_venus -> Venus (mentions)
XALIAS_4b29501961,planet_venus,Venus,alias_of,planet_venus -> Venus alias
XALIAS_4b8a78c16b,ICHING_04,HEX_04,alias_of,ICHING_04 -> HEX_04 alias
XALIAS_4d614f7203,AS_7th_house_saturn,Saturn,mentions,AS_7th_house_saturn -> Saturn (mentions)
XALIAS_4d8cf25bb2,AS_uranus_strong,Uranus,mentions,AS_uranus_strong -> Uranus (mentions)
XALIAS_4e7534be79,decan_scorpio_1,Scorpio,mentions,decan_scorpio_1 -> Scorpio (mentions)
XALIAS_4e93d303d4,HEX_19_임,HEX_19,alias_of,HEX_19_임 -> HEX_19 alias
XALIAS_4ea19590f0,decan_leo_2,Leo,mentions,decan_leo_2 -> Leo (mentions)
XALIAS_4eb173eb19,SA_Pluto,Pluto,mentions,SA_Pluto -> Pluto (mentions)
XALIAS_4fa0aa658b,B_H6,H6,mentions,B_H6 -> H6 (mentions)
XALIAS_4fa5b8211f,HEX_35_진,HEX_35,alias_of,HEX_35_진 -> HEX_35 alias
XALIAS_4fd215d923,BR_신유술,BR_유,mentions,BR_신유술 -> BR_유 (mentions)
XALIAS_5074db4103,saju_geokguk_yanginyeok,TS_saju,mentions,saju_geokguk_yanginyeok -> TS_saju (mentions)
XALIAS_515129eec5,GJ_사,BR_사,mentions,GJ_사 -> BR_사 (mentions)
XALIAS_51841c2903,SAJU_HIDDEN_병,ST_병,alias_of,SAJU_HIDDEN_병 -> ST_병 alias
XALIAS_5200af9e81,SA_Mercury,Mercury,mentions,SA_Mercury -> Mercury (mentions)
XALIAS_522b132f2f,hexagram_57_son,HEX_57,alias_of,hexagram_57_son -> HEX_57 alias
XALIAS_524600f82b,B_H9,H9,alias_of,B_H9 -> H9 alias
XALIAS_541dfa22d5,COMP_Mars,Mars,mentions,COMP_Mars -> Mars (mentions)
XALIAS_550164c0fa,planet_mercury,Mercury,mentions,planet_mercury -> Mercury (mentions)
XALIAS_552ff1b6a0,planet_sun,Sun,alias_of,planet_sun -> Sun alias
XALIAS_55810430a3,decan_aquarius_3,Aquarius,mentions,decan_aquarius_3 -> Aquarius (mentions)
XALIAS_55d5e9731a,dream_element_number_7,TS_dream,mentions,dream_element_number_7 -> TS_dream (mentions)
XALIAS_562bd13153,GJ_술,BR_술,mentions,GJ_술 -> BR_술 (mentions)
XALIAS_5643c9c3a4,A_Mars,Mars,mentions,A_Mars -> Mars (mentions)
XALIAS_56eed14836,ICHING_06,HEX_06,alias_of,ICHING_06 -> HEX_06 alias
XALIAS_5701681791,BR_오술,BR_오,mentions,BR_오술 -> BR_오 (mentions)
XALIAS_57ba612ff8,BR_사_신,TS_사,mentions,BR_사_신 -> TS_사 (mentions)
XALIAS_58b725071e,TR_Jupiter,Jupiter,mentions,TR_Jupiter -> Jupiter (mentions)
XALIAS_58e97f38f7,SAJU_TS_양,TS_양,mentions,SAJU_TS_양 -> TS_양 (mentions)
XALIAS_5900e12728,ICHING_11,HEX_11,alias_of,ICHING_11 -> HEX_11 alias
XALIAS_5955c590d3,GJ_해,BR_해,mentions,GJ_해 -> BR_해 (mentions)
XALIAS_59e8380b35,planet_saturn,Saturn,mentions,planet_saturn -> Saturn (mentions)
XALIAS_5a42492581,A_Neptune,Neptune,alias_of,A_Neptune -> Neptune alias
XALIAS_5a8f6de217,BR_해유,BR_유,mentions,BR_해유 -> BR_유 (mentions)
XALIAS_5b1144b156,dream_theme_flood,TS_dream,mentions,dream_theme_flood -> TS_dream (mentions)
XALIAS_5b46608090,saju_ilgan_jeong,ST_정,alias_of,saju_ilgan_jeong -> ST_정 alias
XALIAS_5bb7e4ec7c,dream_symbol_snake,TS_dream,mentions,dream_symbol_snake -> TS_dream (mentions)
XALIAS_5bd1c28cd0,planet_moon,Moon,mentions,planet_moon -> Moon (mentions)
XALIAS_5c0f60aff1,COMP_Saturn,Saturn,mentions,COMP_Saturn -> Saturn (mentions)
XALIAS_5c122646ab,personal_year_5,TS_year,mentions,personal_year_5 -> TS_year (mentions)
XALIAS_5c37350ccc,dream_timing_waningmoon,TS_dream,mentions,dream_timing_waningmoon -> TS_dream (mentions)
XALIAS_5c8aefd27b,DS_불_통제,DS_불,alias_of,DS_불_통제 -> DS_불 alias
XALIAS_5c9c16ccc3,ICHING_07,HEX_07,alias_of,ICHING_07 -> HEX_07 alias
XALIAS_5d21c4a206,saju_ilgan_sin,TS_saju,mentions,saju_ilgan_sin -> TS_saju (mentions)
XALIAS_5d39ada855,B_Venus,Venus,mentions,B_Venus -> Venus (mentions)
XALIAS_5d4393678b,HEX_41_손,HEX_41,alias_of,HEX_41_손 -> HEX_41 alias
XALIAS_5d4532ab1b,BR_인묘진,BR_진,mentions,BR_인묘진 -> BR_진 (mentions)
XALIAS_5d954ed678,saju_ilgan_gye,TS_saju,mentions,saju_ilgan_gye -> TS_saju (mentions)
XALIAS_5ddfe024d3,GJ_자,BR_자,mentions,GJ_자 -> BR_자 (mentions)
XALIAS_5e1547833b,DS_양,TS_양,mentions,DS_양 -> TS_양 (mentions)
XALIAS_5e2c09ad31,BR_술미,BR_미,mentions,BR_술미 -> BR_미 (mentions)
XALIAS_5e67be997a,NUM_LIFEPATH_1,NUM_1,alias_of,NUM_LIFEPATH_1 -> NUM_1 alias
XALIAS_5e76391576,SIGN_gemini,Gemini,alias_of,SIGN_gemini -> Gemini alias
XALIAS_5f49eeeacb,NUM_LIFEPATH_11,NUM_11,alias_of,NUM_LIFEPATH_11 -> NUM_11 alias
