id,source,target,relation,description
CROSS_00045_SAJU_ELEMENT_목_ASTRO_PLANET_Mars,EL_목,Mars,오행행성,목↔Mars 기운 연관
CROSS_00046_SAJU_ELEMENT_목_ASTRO_PLANET_Jupiter,EL_목,Jupiter,오행행성,목↔Jupiter 기운 연관
CROSS_00047_SAJU_ELEMENT_목_ASTRO_PLANET_Saturn,EL_목,Saturn,오행행성,목↔Saturn 기운 연관
CROSS_00048_SAJU_ELEMENT_목_ASTRO_PLANET_Uranus,EL_목,Uranus,오행행성,목↔Uranus 기운 연관
CROSS_00049_SAJU_ELEMENT_목_ASTRO_PLANET_Neptune,EL_목,Neptune,오행행성,목↔Neptune 기운 연관
CROSS_00050_SAJU_ELEMENT_목_ASTRO_PLANET_Pluto,EL_목,Pluto,오행행성,목↔Pluto 기운 연관
CROSS_00051_SAJU_SIBSIN_정관_ASTRO_Sun_Aries,SS_정관,PS_sun_ari,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Aries
CROSS_00052_SAJU_SIBSIN_정관_ASTRO_Sun_Taurus,SS_정관,ASTRO_Sun_Taurus,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Taurus
CROSS_00053_SAJU_SIBSIN_정관_ASTRO_Sun_Gemini,SS_정관,ASTRO_Sun_Gemini,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Gemini
CROSS_00054_SAJU_SIBSIN_정관_ASTRO_Sun_Cancer,SS_정관,ASTRO_Sun_Cancer,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Cancer
CROSS_00055_SAJU_SIBSIN_정관_ASTRO_Sun_Leo,SS_정관,PS_sun_leo,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Leo
CROSS_00056_SAJU_SIBSIN_정관_ASTRO_Sun_Virgo,SS_정관,ASTRO_Sun_Virgo,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Virgo
CROSS_00057_SAJU_SIBSIN_정관_ASTRO_Sun_Libra,SS_정관,PS_sun_lib,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Libra
CROSS_00058_SAJU_SIBSIN_정관_ASTRO_Sun_Scorpio,SS_정관,ASTRO_Sun_Scorpio,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Scorpio
CROSS_00059_SAJU_SIBSIN_정관_ASTRO_Sun_Sagittarius,SS_정관,ASTRO_Sun_Sagittarius,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Sagittarius
CROSS_00060_SAJU_SIBSIN_정관_ASTRO_Sun_Capricorn,SS_정관,ASTRO_Sun_Capricorn,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Capricorn
CROSS_00061_SAJU_SIBSIN_정관_ASTRO_Sun_Aquarius,SS_정관,ASTRO_Sun_Aquarius,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Aquarius
CROSS_00062_SAJU_SIBSIN_정관_ASTRO_Sun_Pisces,SS_정관,ASTRO_Sun_Pisces,십신별자리,십신 정관 ↔ 행성 Sun ↔ 별자리 Pisces
CROSS_00063_SAJU_SIBSIN_정관_ASTRO_Moon_Aries,SS_정관,ASTRO_Moon_Aries,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Aries
CROSS_00064_SAJU_SIBSIN_정관_ASTRO_Moon_Taurus,SS_정관,PS_moon_tau,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Taurus
CROSS_00065_SAJU_SIBSIN_정관_ASTRO_Moon_Gemini,SS_정관,ASTRO_Moon_Gemini,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Gemini
CROSS_00066_SAJU_SIBSIN_정관_ASTRO_Moon_Cancer,SS_정관,PS_moon_can,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Cancer
CROSS_00067_SAJU_SIBSIN_정관_ASTRO_Moon_Leo,SS_정관,ASTRO_Moon_Leo,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Leo
CROSS_00068_SAJU_SIBSIN_정관_ASTRO_Moon_Virgo,SS_정관,ASTRO_Moon_Virgo,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Virgo
CROSS_00069_SAJU_SIBSIN_정관_ASTRO_Moon_Libra,SS_정관,ASTRO_Moon_Libra,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Libra
CROSS_00070_SAJU_SIBSIN_정관_ASTRO_Moon_Scorpio,SS_정관,ASTRO_Moon_Scorpio,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Scorpio
CROSS_00071_SAJU_SIBSIN_정관_ASTRO_Moon_Sagittarius,SS_정관,ASTRO_Moon_Sagittarius,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Sagittarius
CROSS_00072_SAJU_SIBSIN_정관_ASTRO_Moon_Capricorn,SS_정관,PS_moon_cap,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Capricorn
CROSS_00073_SAJU_SIBSIN_정관_ASTRO_Moon_Aquarius,SS_정관,ASTRO_Moon_Aquarius,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Aquarius
CROSS_00074_SAJU_SIBSIN_정관_ASTRO_Moon_Pisces,SS_정관,ASTRO_Moon_Pisces,십신별자리,십신 정관 ↔ 행성 Moon ↔ 별자리 Pisces
CROSS_00075_SAJU_SIBSIN_정관_ASTRO_Mercury_Aries,SS_정관,ASTRO_Mercury_Aries,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Aries
CROSS_00076_SAJU_SIBSIN_정관_ASTRO_Mercury_Taurus,SS_정관,ASTRO_Mercury_Taurus,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Taurus
CROSS_00077_SAJU_SIBSIN_정관_ASTRO_Mercury_Gemini,SS_정관,ASTRO_Mercury_Gemini,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Gemini
CROSS_00078_SAJU_SIBSIN_정관_ASTRO_Mercury_Cancer,SS_정관,ASTRO_Mercury_Cancer,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Cancer
CROSS_00079_SAJU_SIBSIN_정관_ASTRO_Mercury_Leo,SS_정관,ASTRO_Mercury_Leo,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Leo
CROSS_00080_SAJU_SIBSIN_정관_ASTRO_Mercury_Virgo,SS_정관,PS_mercury_vir,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Virgo
CROSS_00081_SAJU_SIBSIN_정관_ASTRO_Mercury_Libra,SS_정관,ASTRO_Mercury_Libra,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Libra
CROSS_00082_SAJU_SIBSIN_정관_ASTRO_Mercury_Scorpio,SS_정관,ASTRO_Mercury_Scorpio,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Scorpio
CROSS_00083_SAJU_SIBSIN_정관_ASTRO_Mercury_Sagittarius,SS_정관,ASTRO_Mercury_Sagittarius,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Sagittarius
CROSS_00084_SAJU_SIBSIN_정관_ASTRO_Mercury_Capricorn,SS_정관,ASTRO_Mercury_Capricorn,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Capricorn
CROSS_00085_SAJU_SIBSIN_정관_ASTRO_Mercury_Aquarius,SS_정관,ASTRO_Mercury_Aquarius,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Aquarius
CROSS_00086_SAJU_SIBSIN_정관_ASTRO_Mercury_Pisces,SS_정관,ASTRO_Mercury_Pisces,십신별자리,십신 정관 ↔ 행성 Mercury ↔ 별자리 Pisces
CROSS_00087_SAJU_SIBSIN_정관_ASTRO_Venus_Aries,SS_정관,ASTRO_Venus_Aries,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Aries
CROSS_00088_SAJU_SIBSIN_정관_ASTRO_Venus_Taurus,SS_정관,PS_venus_tau,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Taurus
CROSS_00089_SAJU_SIBSIN_정관_ASTRO_Venus_Gemini,SS_정관,ASTRO_Venus_Gemini,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Gemini
CROSS_00090_SAJU_SIBSIN_정관_ASTRO_Venus_Cancer,SS_정관,ASTRO_Venus_Cancer,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Cancer
CROSS_00091_SAJU_SIBSIN_정관_ASTRO_Venus_Leo,SS_정관,ASTRO_Venus_Leo,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Leo
CROSS_00092_SAJU_SIBSIN_정관_ASTRO_Venus_Virgo,SS_정관,ASTRO_Venus_Virgo,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Virgo
CROSS_00093_SAJU_SIBSIN_정관_ASTRO_Venus_Libra,SS_정관,ASTRO_Venus_Libra,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Libra
CROSS_00094_SAJU_SIBSIN_정관_ASTRO_Venus_Scorpio,SS_정관,PS_venus_sco,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Scorpio
CROSS_00095_SAJU_SIBSIN_정관_ASTRO_Venus_Sagittarius,SS_정관,ASTRO_Venus_Sagittarius,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Sagittarius
CROSS_00096_SAJU_SIBSIN_정관_ASTRO_Venus_Capricorn,SS_정관,ASTRO_Venus_Capricorn,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Capricorn
CROSS_00097_SAJU_SIBSIN_정관_ASTRO_Venus_Aquarius,SS_정관,ASTRO_Venus_Aquarius,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Aquarius
CROSS_00098_SAJU_SIBSIN_정관_ASTRO_Venus_Pisces,SS_정관,PS_venus_pis,십신별자리,십신 정관 ↔ 행성 Venus ↔ 별자리 Pisces
CROSS_00099_SAJU_SIBSIN_정관_ASTRO_Mars_Aries,SS_정관,PS_mars_ari,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Aries
CROSS_00100_SAJU_SIBSIN_정관_ASTRO_Mars_Taurus,SS_정관,ASTRO_Mars_Taurus,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Taurus
CROSS_00101_SAJU_SIBSIN_정관_ASTRO_Mars_Gemini,SS_정관,ASTRO_Mars_Gemini,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Gemini
CROSS_00102_SAJU_SIBSIN_정관_ASTRO_Mars_Cancer,SS_정관,ASTRO_Mars_Cancer,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Cancer
CROSS_00103_SAJU_SIBSIN_정관_ASTRO_Mars_Leo,SS_정관,ASTRO_Mars_Leo,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Leo
CROSS_00104_SAJU_SIBSIN_정관_ASTRO_Mars_Virgo,SS_정관,ASTRO_Mars_Virgo,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Virgo
CROSS_00105_SAJU_SIBSIN_정관_ASTRO_Mars_Libra,SS_정관,ASTRO_Mars_Libra,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Libra
CROSS_00106_SAJU_SIBSIN_정관_ASTRO_Mars_Scorpio,SS_정관,ASTRO_Mars_Scorpio,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Scorpio
CROSS_00107_SAJU_SIBSIN_정관_ASTRO_Mars_Sagittarius,SS_정관,ASTRO_Mars_Sagittarius,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Sagittarius
CROSS_00108_SAJU_SIBSIN_정관_ASTRO_Mars_Capricorn,SS_정관,PS_mars_cap,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Capricorn
CROSS_00109_SAJU_SIBSIN_정관_ASTRO_Mars_Aquarius,SS_정관,ASTRO_Mars_Aquarius,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Aquarius
CROSS_00110_SAJU_SIBSIN_정관_ASTRO_Mars_Pisces,SS_정관,ASTRO_Mars_Pisces,십신별자리,십신 정관 ↔ 행성 Mars ↔ 별자리 Pisces
CROSS_00111_SAJU_SIBSIN_정관_ASTRO_Jupiter_Aries,SS_정관,ASTRO_Jupiter_Aries,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Aries
CROSS_00112_SAJU_SIBSIN_정관_ASTRO_Jupiter_Taurus,SS_정관,ASTRO_Jupiter_Taurus,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Taurus
CROSS_00113_SAJU_SIBSIN_정관_ASTRO_Jupiter_Gemini,SS_정관,ASTRO_Jupiter_Gemini,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Gemini
CROSS_00114_SAJU_SIBSIN_정관_ASTRO_Jupiter_Cancer,SS_정관,ASTRO_Jupiter_Cancer,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Cancer
CROSS_00115_SAJU_SIBSIN_정관_ASTRO_Jupiter_Leo,SS_정관,ASTRO_Jupiter_Leo,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Leo
CROSS_00116_SAJU_SIBSIN_정관_ASTRO_Jupiter_Virgo,SS_정관,ASTRO_Jupiter_Virgo,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Virgo
CROSS_00117_SAJU_SIBSIN_정관_ASTRO_Jupiter_Libra,SS_정관,ASTRO_Jupiter_Libra,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Libra
CROSS_00118_SAJU_SIBSIN_정관_ASTRO_Jupiter_Scorpio,SS_정관,ASTRO_Jupiter_Scorpio,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Scorpio
CROSS_00119_SAJU_SIBSIN_정관_ASTRO_Jupiter_Sagittarius,SS_정관,PS_jupiter_sag,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Sagittarius
CROSS_00120_SAJU_SIBSIN_정관_ASTRO_Jupiter_Capricorn,SS_정관,ASTRO_Jupiter_Capricorn,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Capricorn
CROSS_00121_SAJU_SIBSIN_정관_ASTRO_Jupiter_Aquarius,SS_정관,ASTRO_Jupiter_Aquarius,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Aquarius
CROSS_00122_SAJU_SIBSIN_정관_ASTRO_Jupiter_Pisces,SS_정관,ASTRO_Jupiter_Pisces,십신별자리,십신 정관 ↔ 행성 Jupiter ↔ 별자리 Pisces
CROSS_00123_SAJU_SIBSIN_정관_ASTRO_Saturn_Aries,SS_정관,ASTRO_Saturn_Aries,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Aries
CROSS_00124_SAJU_SIBSIN_정관_ASTRO_Saturn_Taurus,SS_정관,ASTRO_Saturn_Taurus,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Taurus
CROSS_00125_SAJU_SIBSIN_정관_ASTRO_Saturn_Gemini,SS_정관,ASTRO_Saturn_Gemini,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Gemini
CROSS_00126_SAJU_SIBSIN_정관_ASTRO_Saturn_Cancer,SS_정관,PS_saturn_can,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Cancer
CROSS_00127_SAJU_SIBSIN_정관_ASTRO_Saturn_Leo,SS_정관,ASTRO_Saturn_Leo,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Leo
CROSS_00128_SAJU_SIBSIN_정관_ASTRO_Saturn_Virgo,SS_정관,ASTRO_Saturn_Virgo,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Virgo
CROSS_00129_SAJU_SIBSIN_정관_ASTRO_Saturn_Libra,SS_정관,ASTRO_Saturn_Libra,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Libra
CROSS_00130_SAJU_SIBSIN_정관_ASTRO_Saturn_Scorpio,SS_정관,ASTRO_Saturn_Scorpio,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Scorpio
CROSS_00131_SAJU_SIBSIN_정관_ASTRO_Saturn_Sagittarius,SS_정관,ASTRO_Saturn_Sagittarius,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Sagittarius
CROSS_00132_SAJU_SIBSIN_정관_ASTRO_Saturn_Capricorn,SS_정관,PS_saturn_cap,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Capricorn
CROSS_00133_SAJU_SIBSIN_정관_ASTRO_Saturn_Aquarius,SS_정관,ASTRO_Saturn_Aquarius,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Aquarius
CROSS_00134_SAJU_SIBSIN_정관_ASTRO_Saturn_Pisces,SS_정관,ASTRO_Saturn_Pisces,십신별자리,십신 정관 ↔ 행성 Saturn ↔ 별자리 Pisces
CROSS_00135_SAJU_SIBSIN_정관_ASTRO_Uranus_Aries,SS_정관,ASTRO_Uranus_Aries,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Aries
CROSS_00136_SAJU_SIBSIN_정관_ASTRO_Uranus_Taurus,SS_정관,ASTRO_Uranus_Taurus,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Taurus
CROSS_00137_SAJU_SIBSIN_정관_ASTRO_Uranus_Gemini,SS_정관,ASTRO_Uranus_Gemini,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Gemini
CROSS_00138_SAJU_SIBSIN_정관_ASTRO_Uranus_Cancer,SS_정관,ASTRO_Uranus_Cancer,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Cancer
CROSS_00139_SAJU_SIBSIN_정관_ASTRO_Uranus_Leo,SS_정관,ASTRO_Uranus_Leo,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Leo
CROSS_00140_SAJU_SIBSIN_정관_ASTRO_Uranus_Virgo,SS_정관,ASTRO_Uranus_Virgo,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Virgo
CROSS_00141_SAJU_SIBSIN_정관_ASTRO_Uranus_Libra,SS_정관,ASTRO_Uranus_Libra,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Libra
CROSS_00142_SAJU_SIBSIN_정관_ASTRO_Uranus_Scorpio,SS_정관,ASTRO_Uranus_Scorpio,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Scorpio
CROSS_00143_SAJU_SIBSIN_정관_ASTRO_Uranus_Sagittarius,SS_정관,ASTRO_Uranus_Sagittarius,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Sagittarius
CROSS_00144_SAJU_SIBSIN_정관_ASTRO_Uranus_Capricorn,SS_정관,ASTRO_Uranus_Capricorn,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Capricorn
CROSS_00145_SAJU_SIBSIN_정관_ASTRO_Uranus_Aquarius,SS_정관,ASTRO_Uranus_Aquarius,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Aquarius
CROSS_00146_SAJU_SIBSIN_정관_ASTRO_Uranus_Pisces,SS_정관,ASTRO_Uranus_Pisces,십신별자리,십신 정관 ↔ 행성 Uranus ↔ 별자리 Pisces
CROSS_00147_SAJU_SIBSIN_정관_ASTRO_Neptune_Aries,SS_정관,ASTRO_Neptune_Aries,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Aries
CROSS_00148_SAJU_SIBSIN_정관_ASTRO_Neptune_Taurus,SS_정관,ASTRO_Neptune_Taurus,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Taurus
CROSS_00149_SAJU_SIBSIN_정관_ASTRO_Neptune_Gemini,SS_정관,ASTRO_Neptune_Gemini,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Gemini
CROSS_00150_SAJU_SIBSIN_정관_ASTRO_Neptune_Cancer,SS_정관,ASTRO_Neptune_Cancer,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Cancer
CROSS_00151_SAJU_SIBSIN_정관_ASTRO_Neptune_Leo,SS_정관,ASTRO_Neptune_Leo,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Leo
CROSS_00152_SAJU_SIBSIN_정관_ASTRO_Neptune_Virgo,SS_정관,ASTRO_Neptune_Virgo,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Virgo
CROSS_00153_SAJU_SIBSIN_정관_ASTRO_Neptune_Libra,SS_정관,ASTRO_Neptune_Libra,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Libra
CROSS_00154_SAJU_SIBSIN_정관_ASTRO_Neptune_Scorpio,SS_정관,ASTRO_Neptune_Scorpio,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Scorpio
CROSS_00155_SAJU_SIBSIN_정관_ASTRO_Neptune_Sagittarius,SS_정관,ASTRO_Neptune_Sagittarius,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Sagittarius
CROSS_00156_SAJU_SIBSIN_정관_ASTRO_Neptune_Capricorn,SS_정관,ASTRO_Neptune_Capricorn,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Capricorn
CROSS_00157_SAJU_SIBSIN_정관_ASTRO_Neptune_Aquarius,SS_정관,ASTRO_Neptune_Aquarius,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Aquarius
CROSS_00158_SAJU_SIBSIN_정관_ASTRO_Neptune_Pisces,SS_정관,ASTRO_Neptune_Pisces,십신별자리,십신 정관 ↔ 행성 Neptune ↔ 별자리 Pisces
CROSS_00159_SAJU_SIBSIN_정관_ASTRO_Pluto_Aries,SS_정관,ASTRO_Pluto_Aries,십신별자리,십신 정관 ↔ 행성 Pluto ↔ 별자리 Aries
