id,source,target,relation,description
LINK_ASTRO_COMBO_Aquarius_H8_SIGN,ASTRO_SIGN_Aquarius_HOUSE_H8,Aquarius,has_sign,ASTRO_SIGN_Aquarius_HOUSE_H8 -> Aquarius 연결
LINK_ASTRO_COMBO_Aquarius_H8_HOUSE,ASTRO_SIGN_Aquarius_HOUSE_H8,H8,has_house,ASTRO_SIGN_Aquarius_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Aquarius_H9_SIGN,ASTRO_SIGN_Aquarius_HOUSE_H9,Aquarius,has_sign,ASTRO_SIGN_Aquarius_HOUSE_H9 -> Aquarius 연결
LINK_ASTRO_COMBO_Aquarius_H9_HOUSE,ASTRO_SIGN_Aquarius_HOUSE_H9,H9,has_house,ASTRO_SIGN_Aquarius_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Aries_H1_SIGN,ASTRO_SIGN_Aries_HOUSE_H1,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H1 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H1_HOUSE,ASTRO_SIGN_Aries_HOUSE_H1,H1,has_house,ASTRO_SIGN_Aries_HOUSE_H1 -> H1 연결
LINK_ASTRO_COMBO_Aries_H10_SIGN,ASTRO_SIGN_Aries_HOUSE_H10,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H10 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H10_HOUSE,ASTRO_SIGN_Aries_HOUSE_H10,H10,has_house,ASTRO_SIGN_Aries_HOUSE_H10 -> H10 연결
LINK_ASTRO_COMBO_Aries_H11_SIGN,ASTRO_SIGN_Aries_HOUSE_H11,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H11 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H11_HOUSE,ASTRO_SIGN_Aries_HOUSE_H11,H11,has_house,ASTRO_SIGN_Aries_HOUSE_H11 -> H11 연결
LINK_ASTRO_COMBO_Aries_H12_SIGN,ASTRO_SIGN_Aries_HOUSE_H12,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H12 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H12_HOUSE,ASTRO_SIGN_Aries_HOUSE_H12,H12,has_house,ASTRO_SIGN_Aries_HOUSE_H12 -> H12 연결
LINK_ASTRO_COMBO_Aries_H2_SIGN,ASTRO_SIGN_Aries_HOUSE_H2,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H2 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H2_HOUSE,ASTRO_SIGN_Aries_HOUSE_H2,H2,has_house,ASTRO_SIGN_Aries_HOUSE_H2 -> H2 연결
LINK_ASTRO_COMBO_Aries_H3_SIGN,ASTRO_SIGN_Aries_HOUSE_H3,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H3 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H3_HOUSE,ASTRO_SIGN_Aries_HOUSE_H3,H3,has_house,ASTRO_SIGN_Aries_HOUSE_H3 -> H3 연결
LINK_ASTRO_COMBO_Aries_H4_SIGN,ASTRO_SIGN_Aries_HOUSE_H4,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H4 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H4_HOUSE,ASTRO_SIGN_Aries_HOUSE_H4,H4,has_house,ASTRO_SIGN_Aries_HOUSE_H4 -> H4 연결
LINK_ASTRO_COMBO_Aries_H5_SIGN,ASTRO_SIGN_Aries_HOUSE_H5,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H5 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H5_HOUSE,ASTRO_SIGN_Aries_HOUSE_H5,H5,has_house,ASTRO_SIGN_Aries_HOUSE_H5 -> H5 연결
LINK_ASTRO_COMBO_Aries_H6_SIGN,ASTRO_SIGN_Aries_HOUSE_H6,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H6 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H6_HOUSE,ASTRO_SIGN_Aries_HOUSE_H6,H6,has_house,ASTRO_SIGN_Aries_HOUSE_H6 -> H6 연결
LINK_ASTRO_COMBO_Aries_H7_SIGN,ASTRO_SIGN_Aries_HOUSE_H7,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H7 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H7_HOUSE,ASTRO_SIGN_Aries_HOUSE_H7,H7,has_house,ASTRO_SIGN_Aries_HOUSE_H7 -> H7 연결
LINK_ASTRO_COMBO_Aries_H8_SIGN,ASTRO_SIGN_Aries_HOUSE_H8,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H8 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H8_HOUSE,ASTRO_SIGN_Aries_HOUSE_H8,H8,has_house,ASTRO_SIGN_Aries_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Aries_H9_SIGN,ASTRO_SIGN_Aries_HOUSE_H9,Aries,has_sign,ASTRO_SIGN_Aries_HOUSE_H9 -> Aries 연결
LINK_ASTRO_COMBO_Aries_H9_HOUSE,ASTRO_SIGN_Aries_HOUSE_H9,H9,has_house,ASTRO_SIGN_Aries_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Cancer_H1_SIGN,ASTRO_SIGN_Cancer_HOUSE_H1,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H1 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H1_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H1,H1,has_house,ASTRO_SIGN_Cancer_HOUSE_H1 -> H1 연결
LINK_ASTRO_COMBO_Cancer_H10_SIGN,ASTRO_SIGN_Cancer_HOUSE_H10,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H10 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H10_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H10,H10,has_house,ASTRO_SIGN_Cancer_HOUSE_H10 -> H10 연결
LINK_ASTRO_COMBO_Cancer_H11_SIGN,ASTRO_SIGN_Cancer_HOUSE_H11,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H11 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H11_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H11,H11,has_house,ASTRO_SIGN_Cancer_HOUSE_H11 -> H11 연결
LINK_ASTRO_COMBO_Cancer_H12_SIGN,ASTRO_SIGN_Cancer_HOUSE_H12,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H12 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H12_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H12,H12,has_house,ASTRO_SIGN_Cancer_HOUSE_H12 -> H12 연결
LINK_ASTRO_COMBO_Cancer_H2_SIGN,ASTRO_SIGN_Cancer_HOUSE_H2,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H2 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H2_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H2,H2,has_house,ASTRO_SIGN_Cancer_HOUSE_H2 -> H2 연결
LINK_ASTRO_COMBO_Cancer_H3_SIGN,ASTRO_SIGN_Cancer_HOUSE_H3,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H3 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H3_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H3,H3,has_house,ASTRO_SIGN_Cancer_HOUSE_H3 -> H3 연결
LINK_ASTRO_COMBO_Cancer_H4_SIGN,ASTRO_SIGN_Cancer_HOUSE_H4,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H4 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H4_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H4,H4,has_house,ASTRO_SIGN_Cancer_HOUSE_H4 -> H4 연결
LINK_ASTRO_COMBO_Cancer_H5_SIGN,ASTRO_SIGN_Cancer_HOUSE_H5,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H5 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H5_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H5,H5,has_house,ASTRO_SIGN_Cancer_HOUSE_H5 -> H5 연결
LINK_ASTRO_COMBO_Cancer_H6_SIGN,ASTRO_SIGN_Cancer_HOUSE_H6,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H6 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H6_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H6,H6,has_house,ASTRO_SIGN_Cancer_HOUSE_H6 -> H6 연결
LINK_ASTRO_COMBO_Cancer_H7_SIGN,ASTRO_SIGN_Cancer_HOUSE_H7,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H7 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H7_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H7,H7,has_house,ASTRO_SIGN_Cancer_HOUSE_H7 -> H7 연결
LINK_ASTRO_COMBO_Cancer_H8_SIGN,ASTRO_SIGN_Cancer_HOUSE_H8,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H8 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H8_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H8,H8,has_house,ASTRO_SIGN_Cancer_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Cancer_H9_SIGN,ASTRO_SIGN_Cancer_HOUSE_H9,Cancer,has_sign,ASTRO_SIGN_Cancer_HOUSE_H9 -> Cancer 연결
LINK_ASTRO_COMBO_Cancer_H9_HOUSE,ASTRO_SIGN_Cancer_HOUSE_H9,H9,has_house,ASTRO_SIGN_Cancer_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Capricorn_H1_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H1,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H1 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H1_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H1,H1,has_house,ASTRO_SIGN_Capricorn_HOUSE_H1 -> H1 연결
LINK_ASTRO_COMBO_Capricorn_H10_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H10,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H10 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H10_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H10,H10,has_house,ASTRO_SIGN_Capricorn_HOUSE_H10 -> H10 연결
LINK_ASTRO_COMBO_Capricorn_H11_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H11,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H11 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H11_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H11,H11,has_house,ASTRO_SIGN_Capricorn_HOUSE_H11 -> H11 연결
LINK_ASTRO_COMBO_Capricorn_H12_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H12,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H12 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H12_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H12,H12,has_house,ASTRO_SIGN_Capricorn_HOUSE_H12 -> H12 연결
LINK_ASTRO_COMBO_Capricorn_H2_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H2,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H2 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H2_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H2,H2,has_house,ASTRO_SIGN_Capricorn_HOUSE_H2 -> H2 연결
LINK_ASTRO_COMBO_Capricorn_H3_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H3,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H3 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H3_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H3,H3,has_house,ASTRO_SIGN_Capricorn_HOUSE_H3 -> H3 연결
LINK_ASTRO_COMBO_Capricorn_H4_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H4,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H4 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H4_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H4,H4,has_house,ASTRO_SIGN_Capricorn_HOUSE_H4 -> H4 연결
LINK_ASTRO_COMBO_Capricorn_H5_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H5,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H5 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H5_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H5,H5,has_house,ASTRO_SIGN_Capricorn_HOUSE_H5 -> H5 연결
LINK_ASTRO_COMBO_Capricorn_H6_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H6,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H6 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H6_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H6,H6,has_house,ASTRO_SIGN_Capricorn_HOUSE_H6 -> H6 연결
LINK_ASTRO_COMBO_Capricorn_H7_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H7,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H7 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H7_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H7,H7,has_house,ASTRO_SIGN_Capricorn_HOUSE_H7 -> H7 연결
LINK_ASTRO_COMBO_Capricorn_H8_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H8,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H8 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H8_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H8,H8,has_house,ASTRO_SIGN_Capricorn_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Capricorn_H9_SIGN,ASTRO_SIGN_Capricorn_HOUSE_H9,Capricorn,has_sign,ASTRO_SIGN_Capricorn_HOUSE_H9 -> Capricorn 연결
LINK_ASTRO_COMBO_Capricorn_H9_HOUSE,ASTRO_SIGN_Capricorn_HOUSE_H9,H9,has_house,ASTRO_SIGN_Capricorn_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Gemini_H1_SIGN,ASTRO_SIGN_Gemini_HOUSE_H1,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H1 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H1_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H1,H1,has_house,ASTRO_SIGN_Gemini_HOUSE_H1 -> H1 연결
LINK_ASTRO_COMBO_Gemini_H10_SIGN,ASTRO_SIGN_Gemini_HOUSE_H10,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H10 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H10_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H10,H10,has_house,ASTRO_SIGN_Gemini_HOUSE_H10 -> H10 연결
LINK_ASTRO_COMBO_Gemini_H11_SIGN,ASTRO_SIGN_Gemini_HOUSE_H11,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H11 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H11_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H11,H11,has_house,ASTRO_SIGN_Gemini_HOUSE_H11 -> H11 연결
LINK_ASTRO_COMBO_Gemini_H12_SIGN,ASTRO_SIGN_Gemini_HOUSE_H12,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H12 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H12_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H12,H12,has_house,ASTRO_SIGN_Gemini_HOUSE_H12 -> H12 연결
LINK_ASTRO_COMBO_Gemini_H2_SIGN,ASTRO_SIGN_Gemini_HOUSE_H2,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H2 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H2_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H2,H2,has_house,ASTRO_SIGN_Gemini_HOUSE_H2 -> H2 연결
LINK_ASTRO_COMBO_Gemini_H3_SIGN,ASTRO_SIGN_Gemini_HOUSE_H3,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H3 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H3_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H3,H3,has_house,ASTRO_SIGN_Gemini_HOUSE_H3 -> H3 연결
LINK_ASTRO_COMBO_Gemini_H4_SIGN,ASTRO_SIGN_Gemini_HOUSE_H4,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H4 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H4_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H4,H4,has_house,ASTRO_SIGN_Gemini_HOUSE_H4 -> H4 연결
LINK_ASTRO_COMBO_Gemini_H5_SIGN,ASTRO_SIGN_Gemini_HOUSE_H5,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H5 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H5_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H5,H5,has_house,ASTRO_SIGN_Gemini_HOUSE_H5 -> H5 연결
LINK_ASTRO_COMBO_Gemini_H6_SIGN,ASTRO_SIGN_Gemini_HOUSE_H6,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H6 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H6_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H6,H6,has_house,ASTRO_SIGN_Gemini_HOUSE_H6 -> H6 연결
LINK_ASTRO_COMBO_Gemini_H7_SIGN,ASTRO_SIGN_Gemini_HOUSE_H7,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H7 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H7_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H7,H7,has_house,ASTRO_SIGN_Gemini_HOUSE_H7 -> H7 연결
LINK_ASTRO_COMBO_Gemini_H8_SIGN,ASTRO_SIGN_Gemini_HOUSE_H8,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H8 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H8_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H8,H8,has_house,ASTRO_SIGN_Gemini_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Gemini_H9_SIGN,ASTRO_SIGN_Gemini_HOUSE_H9,Gemini,has_sign,ASTRO_SIGN_Gemini_HOUSE_H9 -> Gemini 연결
LINK_ASTRO_COMBO_Gemini_H9_HOUSE,ASTRO_SIGN_Gemini_HOUSE_H9,H9,has_house,ASTRO_SIGN_Gemini_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Leo_H1_SIGN,ASTRO_SIGN_Leo_HOUSE_H1,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H1 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H1_HOUSE,ASTRO_SIGN_Leo_HOUSE_H1,H1,has_house,ASTRO_SIGN_Leo_HOUSE_H1 -> H1 연결
LINK_ASTRO_COMBO_Leo_H10_SIGN,ASTRO_SIGN_Leo_HOUSE_H10,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H10 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H10_HOUSE,ASTRO_SIGN_Leo_HOUSE_H10,H10,has_house,ASTRO_SIGN_Leo_HOUSE_H10 -> H10 연결
LINK_ASTRO_COMBO_Leo_H11_SIGN,ASTRO_SIGN_Leo_HOUSE_H11,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H11 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H11_HOUSE,ASTRO_SIGN_Leo_HOUSE_H11,H11,has_house,ASTRO_SIGN_Leo_HOUSE_H11 -> H11 연결
LINK_ASTRO_COMBO_Leo_H12_SIGN,ASTRO_SIGN_Leo_HOUSE_H12,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H12 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H12_HOUSE,ASTRO_SIGN_Leo_HOUSE_H12,H12,has_house,ASTRO_SIGN_Leo_HOUSE_H12 -> H12 연결
LINK_ASTRO_COMBO_Leo_H2_SIGN,ASTRO_SIGN_Leo_HOUSE_H2,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H2 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H2_HOUSE,ASTRO_SIGN_Leo_HOUSE_H2,H2,has_house,ASTRO_SIGN_Leo_HOUSE_H2 -> H2 연결
LINK_ASTRO_COMBO_Leo_H3_SIGN,ASTRO_SIGN_Leo_HOUSE_H3,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H3 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H3_HOUSE,ASTRO_SIGN_Leo_HOUSE_H3,H3,has_house,ASTRO_SIGN_Leo_HOUSE_H3 -> H3 연결
LINK_ASTRO_COMBO_Leo_H4_SIGN,ASTRO_SIGN_Leo_HOUSE_H4,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H4 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H4_HOUSE,ASTRO_SIGN_Leo_HOUSE_H4,H4,has_house,ASTRO_SIGN_Leo_HOUSE_H4 -> H4 연결
LINK_ASTRO_COMBO_Leo_H5_SIGN,ASTRO_SIGN_Leo_HOUSE_H5,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H5 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H5_HOUSE,ASTRO_SIGN_Leo_HOUSE_H5,H5,has_house,ASTRO_SIGN_Leo_HOUSE_H5 -> H5 연결
LINK_ASTRO_COMBO_Leo_H6_SIGN,ASTRO_SIGN_Leo_HOUSE_H6,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H6 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H6_HOUSE,ASTRO_SIGN_Leo_HOUSE_H6,H6,has_house,ASTRO_SIGN_Leo_HOUSE_H6 -> H6 연결
LINK_ASTRO_COMBO_Leo_H7_SIGN,ASTRO_SIGN_Leo_HOUSE_H7,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H7 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H7_HOUSE,ASTRO_SIGN_Leo_HOUSE_H7,H7,has_house,ASTRO_SIGN_Leo_HOUSE_H7 -> H7 연결
LINK_ASTRO_COMBO_Leo_H8_SIGN,ASTRO_SIGN_Leo_HOUSE_H8,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H8 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H8_HOUSE,ASTRO_SIGN_Leo_HOUSE_H8,H8,has_house,ASTRO_SIGN_Leo_HOUSE_H8 -> H8 연결
LINK_ASTRO_COMBO_Leo_H9_SIGN,ASTRO_SIGN_Leo_HOUSE_H9,Leo,has_sign,ASTRO_SIGN_Leo_HOUSE_H9 -> Leo 연결
LINK_ASTRO_COMBO_Leo_H9_HOUSE,ASTRO_SIGN_Leo_HOUSE_H9,H9,has_house,ASTRO_SIGN_Leo_HOUSE_H9 -> H9 연결
LINK_ASTRO_COMBO_Libra_H1_SIGN,ASTRO_SIGN_Libra_HOUSE_H1,Libra,has_sign,ASTRO_SIGN_Libra_HOUSE_H1 -> Libra 연결
