id,source,target,relation,description
ALIAS_27ba05d9,ASTRO_Jupiter_Scorpio,Jupiter,mentions_planet,ASTRO_Jupiter_Scorpio -> Jupiter (mentions_planet)
ALIAS_6f9df1be,ASTRO_Jupiter_Scorpio,Scorpio,mentions_sign,ASTRO_Jupiter_Scorpio -> Scorpio (mentions_sign)
ALIAS_4005df8c,ASTRO_Jupiter_Taurus,Jupiter,mentions_planet,ASTRO_Jupiter_Taurus -> Jupiter (mentions_planet)
ALIAS_9b1c9ffc,ASTRO_Jupiter_Taurus,Taurus,mentions_sign,ASTRO_Jupiter_Taurus -> Taurus (mentions_sign)
ALIAS_8171fa1c,ASTRO_Jupiter_Virgo,Jupiter,mentions_planet,ASTRO_Jupiter_Virgo -> Jupiter (mentions_planet)
ALIAS_00af632c,ASTRO_Jupiter_Virgo,Virgo,mentions_sign,ASTRO_Jupiter_Virgo -> Virgo (mentions_sign)
ALIAS_64688bfb,ASTRO_LEADERSHIP_Sun10th,HP_sun_10,alias_of,ASTRO_LEADERSHIP_Sun10th -> HP_sun_10 alias
ALIAS_da38a35a,ASTRO_LILITH_Lilith,Black_Moon_Lilith,alias_of,ASTRO_LILITH_Lilith -> Black_Moon_Lilith alias
ALIAS_a95d25d9,ASTRO_LOVE_7thHouse,H7,alias_of,ASTRO_LOVE_7thHouse -> H7 alias
ALIAS_eb250e4b,ASTRO_Leo,Leo,alias_of,ASTRO_Leo -> Leo alias
ALIAS_9057c101,ASTRO_Libra,Libra,alias_of,ASTRO_Libra -> Libra alias
ALIAS_77f3f016,ASTRO_MASTERY_SunConjMC,Sun,mentions_planet,ASTRO_MASTERY_SunConjMC -> Sun (mentions_planet)
ALIAS_2735cec7,ASTRO_MASTERY_SunConjMC,MC,mentions_point,ASTRO_MASTERY_SunConjMC -> MC (mentions_point)
ALIAS_41bcba26,ASTRO_MASTERY_SunConjMC,AA_conjunction,mentions_aspect,ASTRO_MASTERY_SunConjMC -> AA_conjunction (mentions_aspect)
ALIAS_a6912bb5,ASTRO_Mars,Mars,alias_of,ASTRO_Mars -> Mars alias
ALIAS_1843a8ca,ASTRO_Mars_Aquarius,Mars,mentions_planet,ASTRO_Mars_Aquarius -> Mars (mentions_planet)
ALIAS_bedf99b2,ASTRO_Mars_Aquarius,Aquarius,mentions_sign,ASTRO_Mars_Aquarius -> Aquarius (mentions_sign)
ALIAS_dbf42a84,ASTRO_Mars_Aries,PS_mars_ari,alias_of,ASTRO_Mars_Aries -> PS_mars_ari alias
ALIAS_1d82c68a,ASTRO_Mars_Cancer,Mars,mentions_planet,ASTRO_Mars_Cancer -> Mars (mentions_planet)
ALIAS_e8936a36,ASTRO_Mars_Cancer,Cancer,mentions_sign,ASTRO_Mars_Cancer -> Cancer (mentions_sign)
ALIAS_186b4611,ASTRO_Mars_Capricorn,PS_mars_cap,alias_of,ASTRO_Mars_Capricorn -> PS_mars_cap alias
ALIAS_1ffa73a5,ASTRO_Mars_Gemini,Mars,mentions_planet,ASTRO_Mars_Gemini -> Mars (mentions_planet)
ALIAS_f3bdada1,ASTRO_Mars_Gemini,Gemini,mentions_sign,ASTRO_Mars_Gemini -> Gemini (mentions_sign)
ALIAS_74bed35e,ASTRO_Mars_H1,HP_mars_1,alias_of,ASTRO_Mars_H1 -> HP_mars_1 alias
ALIAS_26507ba6,ASTRO_Mars_H10,HP_mars_10,alias_of,ASTRO_Mars_H10 -> HP_mars_10 alias
ALIAS_d7bc68bc,ASTRO_Mars_H11,Mars,mentions_planet,ASTRO_Mars_H11 -> Mars (mentions_planet)
ALIAS_ca560f3f,ASTRO_Mars_H12,Mars,mentions_planet,ASTRO_Mars_H12 -> Mars (mentions_planet)
ALIAS_d58fee6a,ASTRO_Mars_H2,Mars,mentions_planet,ASTRO_Mars_H2 -> Mars (mentions_planet)
ALIAS_47c9e188,ASTRO_Mars_H3,Mars,mentions_planet,ASTRO_Mars_H3 -> Mars (mentions_planet)
ALIAS_b04df94c,ASTRO_Mars_H4,Mars,mentions_planet,ASTRO_Mars_H4 -> Mars (mentions_planet)
ALIAS_586b96d6,ASTRO_Mars_H5,Mars,mentions_planet,ASTRO_Mars_H5 -> Mars (mentions_planet)
ALIAS_d0ed8852,ASTRO_Mars_H6,HP_mars_6,alias_of,ASTRO_Mars_H6 -> HP_mars_6 alias
ALIAS_53763b74,ASTRO_Mars_H7,HP_mars_7,alias_of,ASTRO_Mars_H7 -> HP_mars_7 alias
ALIAS_ac22f92e,ASTRO_Mars_H8,Mars,mentions_planet,ASTRO_Mars_H8 -> Mars (mentions_planet)
ALIAS_43baabb5,ASTRO_Mars_H9,Mars,mentions_planet,ASTRO_Mars_H9 -> Mars (mentions_planet)
ALIAS_a6ccaac8,ASTRO_Mars_Leo,Mars,mentions_planet,ASTRO_Mars_Leo -> Mars (mentions_planet)
ALIAS_17bcf25e,ASTRO_Mars_Leo,Leo,mentions_sign,ASTRO_Mars_Leo -> Leo (mentions_sign)
ALIAS_bd208511,ASTRO_Mars_Libra,Mars,mentions_planet,ASTRO_Mars_Libra -> Mars (mentions_planet)
ALIAS_3f127b37,ASTRO_Mars_Libra,Libra,mentions_sign,ASTRO_Mars_Libra -> Libra (mentions_sign)
ALIAS_df43781e,ASTRO_Mars_Pisces,Mars,mentions_planet,ASTRO_Mars_Pisces -> Mars (mentions_planet)
ALIAS_bfca03df,ASTRO_Mars_Pisces,Pisces,mentions_sign,ASTRO_Mars_Pisces -> Pisces (mentions_sign)
ALIAS_1c599b79,ASTRO_Mars_Sagittarius,Mars,mentions_planet,ASTRO_Mars_Sagittarius -> Mars (mentions_planet)
ALIAS_970e22ce,ASTRO_Mars_Sagittarius,Sagittarius,mentions_sign,ASTRO_Mars_Sagittarius -> Sagittarius (mentions_sign)
ALIAS_a312231e,ASTRO_Mars_Scorpio,Mars,mentions_planet,ASTRO_Mars_Scorpio -> Mars (mentions_planet)
ALIAS_233865a0,ASTRO_Mars_Scorpio,Scorpio,mentions_sign,ASTRO_Mars_Scorpio -> Scorpio (mentions_sign)
ALIAS_30679904,ASTRO_Mars_Taurus,Mars,mentions_planet,ASTRO_Mars_Taurus -> Mars (mentions_planet)
ALIAS_3f18ce7a,ASTRO_Mars_Taurus,Taurus,mentions_sign,ASTRO_Mars_Taurus -> Taurus (mentions_sign)
ALIAS_05cef184,ASTRO_Mars_Virgo,Mars,mentions_planet,ASTRO_Mars_Virgo -> Mars (mentions_planet)
ALIAS_a0de6779,ASTRO_Mars_Virgo,Virgo,mentions_sign,ASTRO_Mars_Virgo -> Virgo (mentions_sign)
ALIAS_ba4dff27,ASTRO_Mercury,Mercury,alias_of,ASTRO_Mercury -> Mercury alias
ALIAS_19d481df,ASTRO_Mercury_Aquarius,Mercury,mentions_planet,ASTRO_Mercury_Aquarius -> Mercury (mentions_planet)
ALIAS_f053283d,ASTRO_Mercury_Aquarius,Aquarius,mentions_sign,ASTRO_Mercury_Aquarius -> Aquarius (mentions_sign)
ALIAS_d7d1288c,ASTRO_Mercury_Aries,Mercury,mentions_planet,ASTRO_Mercury_Aries -> Mercury (mentions_planet)
ALIAS_b251465b,ASTRO_Mercury_Aries,Aries,mentions_sign,ASTRO_Mercury_Aries -> Aries (mentions_sign)
ALIAS_e45aa99b,ASTRO_Mercury_Cancer,Mercury,mentions_planet,ASTRO_Mercury_Cancer -> Mercury (mentions_planet)
ALIAS_b5a0b2fd,ASTRO_Mercury_Cancer,Cancer,mentions_sign,ASTRO_Mercury_Cancer -> Cancer (mentions_sign)
ALIAS_71692d6b,ASTRO_Mercury_Capricorn,Mercury,mentions_planet,ASTRO_Mercury_Capricorn -> Mercury (mentions_planet)
ALIAS_2079fa60,ASTRO_Mercury_Capricorn,Capricorn,mentions_sign,ASTRO_Mercury_Capricorn -> Capricorn (mentions_sign)
ALIAS_bbae3a2f,ASTRO_Mercury_Gemini,Mercury,mentions_planet,ASTRO_Mercury_Gemini -> Mercury (mentions_planet)
ALIAS_0907dd66,ASTRO_Mercury_Gemini,Gemini,mentions_sign,ASTRO_Mercury_Gemini -> Gemini (mentions_sign)
ALIAS_49162fcb,ASTRO_Mercury_H1,Mercury,mentions_planet,ASTRO_Mercury_H1 -> Mercury (mentions_planet)
ALIAS_4f7b5784,ASTRO_Mercury_H10,HP_mercury_10,alias_of,ASTRO_Mercury_H10 -> HP_mercury_10 alias
ALIAS_38f8ba63,ASTRO_Mercury_H11,Mercury,mentions_planet,ASTRO_Mercury_H11 -> Mercury (mentions_planet)
ALIAS_d66c17e8,ASTRO_Mercury_H12,Mercury,mentions_planet,ASTRO_Mercury_H12 -> Mercury (mentions_planet)
ALIAS_0345904e,ASTRO_Mercury_H2,Mercury,mentions_planet,ASTRO_Mercury_H2 -> Mercury (mentions_planet)
ALIAS_e78d1b8d,ASTRO_Mercury_H3,HP_mercury_3,alias_of,ASTRO_Mercury_H3 -> HP_mercury_3 alias
ALIAS_e1f4d370,ASTRO_Mercury_H4,Mercury,mentions_planet,ASTRO_Mercury_H4 -> Mercury (mentions_planet)
ALIAS_379907d7,ASTRO_Mercury_H5,Mercury,mentions_planet,ASTRO_Mercury_H5 -> Mercury (mentions_planet)
ALIAS_c716aa18,ASTRO_Mercury_H6,HP_mercury_6,alias_of,ASTRO_Mercury_H6 -> HP_mercury_6 alias
ALIAS_bac6e531,ASTRO_Mercury_H7,Mercury,mentions_planet,ASTRO_Mercury_H7 -> Mercury (mentions_planet)
ALIAS_fd677bd1,ASTRO_Mercury_H8,Mercury,mentions_planet,ASTRO_Mercury_H8 -> Mercury (mentions_planet)
ALIAS_bfd78f59,ASTRO_Mercury_H9,Mercury,mentions_planet,ASTRO_Mercury_H9 -> Mercury (mentions_planet)
ALIAS_99023371,ASTRO_Mercury_Leo,Mercury,mentions_planet,ASTRO_Mercury_Leo -> Mercury (mentions_planet)
ALIAS_e8711a58,ASTRO_Mercury_Leo,Leo,mentions_sign,ASTRO_Mercury_Leo -> Leo (mentions_sign)
ALIAS_5f796953,ASTRO_Mercury_Libra,Mercury,mentions_planet,ASTRO_Mercury_Libra -> Mercury (mentions_planet)
ALIAS_17f26dd1,ASTRO_Mercury_Libra,Libra,mentions_sign,ASTRO_Mercury_Libra -> Libra (mentions_sign)
ALIAS_a583988e,ASTRO_Mercury_Pisces,Mercury,mentions_planet,ASTRO_Mercury_Pisces -> Mercury (mentions_planet)
ALIAS_2b9ec19c,ASTRO_Mercury_Pisces,Pisces,mentions_sign,ASTRO_Mercury_Pisces -> Pisces (mentions_sign)
ALIAS_25abadd4,ASTRO_Mercury_Sagittarius,Mercury,mentions_planet,ASTRO_Mercury_Sagittarius -> Mercury (mentions_planet)
ALIAS_e6915b68,ASTRO_Mercury_Sagittarius,Sagittarius,mentions_sign,ASTRO_Mercury_Sagittarius -> Sagittarius (mentions_sign)
ALIAS_b7d2487b,ASTRO_Mercury_Scorpio,Mercury,mentions_planet,ASTRO_Mercury_Scorpio -> Mercury (mentions_planet)
ALIAS_68dac942,ASTRO_Mercury_Scorpio,Scorpio,mentions_sign,ASTRO_Mercury_Scorpio -> Scorpio (mentions_sign)
ALIAS_92cd1956,ASTRO_Mercury_Taurus,Mercury,mentions_planet,ASTRO_Mercury_Taurus -> Mercury (mentions_planet)
ALIAS_37a20900,ASTRO_Mercury_Taurus,Taurus,mentions_sign,ASTRO_Mercury_Taurus -> Taurus (mentions_sign)
ALIAS_750bbb30,ASTRO_Mercury_Virgo,PS_mercury_vir,alias_of,ASTRO_Mercury_Virgo -> PS_mercury_vir alias
ALIAS_b190ea2c,ASTRO_Moon,Moon,alias_of,ASTRO_Moon -> Moon alias
ALIAS_f04e9e2a,ASTRO_Moon_Aquarius,Moon,mentions_planet,ASTRO_Moon_Aquarius -> Moon (mentions_planet)
ALIAS_37a7d06a,ASTRO_Moon_Aquarius,Aquarius,mentions_sign,ASTRO_Moon_Aquarius -> Aquarius (mentions_sign)
ALIAS_bc6844b0,ASTRO_Moon_Aries,Moon,mentions_planet,ASTRO_Moon_Aries -> Moon (mentions_planet)
ALIAS_10b79163,ASTRO_Moon_Aries,Aries,mentions_sign,ASTRO_Moon_Aries -> Aries (mentions_sign)
ALIAS_ec5ce76b,ASTRO_Moon_Cancer,PS_moon_can,alias_of,ASTRO_Moon_Cancer -> PS_moon_can alias
ALIAS_d78ecd10,ASTRO_Moon_Capricorn,PS_moon_cap,alias_of,ASTRO_Moon_Capricorn -> PS_moon_cap alias
ALIAS_8c53936b,ASTRO_Moon_Gemini,Moon,mentions_planet,ASTRO_Moon_Gemini -> Moon (mentions_planet)
ALIAS_a2dc5f5f,ASTRO_Moon_Gemini,Gemini,mentions_sign,ASTRO_Moon_Gemini -> Gemini (mentions_sign)
ALIAS_abc47508,ASTRO_Moon_H1,HP_moon_1,alias_of,ASTRO_Moon_H1 -> HP_moon_1 alias
ALIAS_9ff25193,ASTRO_Moon_H10,HP_moon_10,alias_of,ASTRO_Moon_H10 -> HP_moon_10 alias
ALIAS_91bea4f2,ASTRO_Moon_H11,Moon,mentions_planet,ASTRO_Moon_H11 -> Moon (mentions_planet)
ALIAS_98284ce5,ASTRO_Moon_H12,Moon,mentions_planet,ASTRO_Moon_H12 -> Moon (mentions_planet)
ALIAS_53c5a1ba,ASTRO_Moon_H2,Moon,mentions_planet,ASTRO_Moon_H2 -> Moon (mentions_planet)
ALIAS_1e8094d0,ASTRO_Moon_H3,Moon,mentions_planet,ASTRO_Moon_H3 -> Moon (mentions_planet)
ALIAS_ebf90494,ASTRO_Moon_H4,HP_moon_4,alias_of,ASTRO_Moon_H4 -> HP_moon_4 alias
ALIAS_5c85f14b,ASTRO_Moon_H5,Moon,mentions_planet,ASTRO_Moon_H5 -> Moon (mentions_planet)
ALIAS_3c6e1b59,ASTRO_Moon_H6,Moon,mentions_planet,ASTRO_Moon_H6 -> Moon (mentions_planet)
ALIAS_a42b6c97,ASTRO_Moon_H7,HP_moon_7,alias_of,ASTRO_Moon_H7 -> HP_moon_7 alias
ALIAS_a97eff8d,ASTRO_Moon_H8,Moon,mentions_planet,ASTRO_Moon_H8 -> Moon (mentions_planet)
ALIAS_adf61eb8,ASTRO_Moon_H9,Moon,mentions_planet,ASTRO_Moon_H9 -> Moon (mentions_planet)
ALIAS_6215012e,ASTRO_Moon_Leo,Moon,mentions_planet,ASTRO_Moon_Leo -> Moon (mentions_planet)
ALIAS_8074e144,ASTRO_Moon_Leo,Leo,mentions_sign,ASTRO_Moon_Leo -> Leo (mentions_sign)
ALIAS_2766578f,ASTRO_Moon_Libra,Moon,mentions_planet,ASTRO_Moon_Libra -> Moon (mentions_planet)
ALIAS_5b38d683,ASTRO_Moon_Libra,Libra,mentions_sign,ASTRO_Moon_Libra -> Libra (mentions_sign)
ALIAS_1068e80e,ASTRO_Moon_Pisces,Moon,mentions_planet,ASTRO_Moon_Pisces -> Moon (mentions_planet)
ALIAS_818d7933,ASTRO_Moon_Pisces,Pisces,mentions_sign,ASTRO_Moon_Pisces -> Pisces (mentions_sign)
ALIAS_049f36e1,ASTRO_Moon_Sagittarius,Moon,mentions_planet,ASTRO_Moon_Sagittarius -> Moon (mentions_planet)
ALIAS_d718a4ce,ASTRO_Moon_Sagittarius,Sagittarius,mentions_sign,ASTRO_Moon_Sagittarius -> Sagittarius (mentions_sign)
ALIAS_093891c4,ASTRO_Moon_Scorpio,Moon,mentions_planet,ASTRO_Moon_Scorpio -> Moon (mentions_planet)
ALIAS_d1c558a6,ASTRO_Moon_Scorpio,Scorpio,mentions_sign,ASTRO_Moon_Scorpio -> Scorpio (mentions_sign)
ALIAS_ad6e1c5e,ASTRO_Moon_Taurus,PS_moon_tau,alias_of,ASTRO_Moon_Taurus -> PS_moon_tau alias
