id,source,target,relation,description
TR_Sun_trine_Mars,TR_Sun,Mars,trine,트랜짓 Sun이(가) 네이탈 Mars와(과) trine
TR_Sun_opposition_Mars,TR_Sun,Mars,opposition,트랜짓 Sun이(가) 네이탈 Mars와(과) opposition
TR_Sun_conjunction_Jupiter,TR_Sun,Jupiter,conjunction,트랜짓 Sun이(가) 네이탈 Jupiter와(과) conjunction
TR_Sun_sextile_Jupiter,TR_Sun,Jupiter,sextile,트랜짓 Sun이(가) 네이탈 Jupiter와(과) sextile
TR_Sun_square_Jupiter,TR_Sun,Jupiter,square,트랜짓 Sun이(가) 네이탈 Jupiter와(과) square
TR_Sun_trine_Jupiter,TR_Sun,Jupiter,trine,트랜짓 Sun이(가) 네이탈 Jupiter와(과) trine
TR_Sun_opposition_Jupiter,TR_Sun,Jupiter,opposition,트랜짓 Sun이(가) 네이탈 Jupiter와(과) opposition
TR_Sun_conjunction_Saturn,TR_Sun,Saturn,conjunction,트랜짓 Sun이(가) 네이탈 Saturn와(과) conjunction
TR_Sun_sextile_Saturn,TR_Sun,Saturn,sextile,트랜짓 Sun이(가) 네이탈 Saturn와(과) sextile
TR_Sun_square_Saturn,TR_Sun,Saturn,square,트랜짓 Sun이(가) 네이탈 Saturn와(과) square
TR_Sun_trine_Saturn,TR_Sun,Saturn,trine,트랜짓 Sun이(가) 네이탈 Saturn와(과) trine
TR_Sun_opposition_Saturn,TR_Sun,Saturn,opposition,트랜짓 Sun이(가) 네이탈 Saturn와(과) opposition
TR_Sun_conjunction_Uranus,TR_Sun,Uranus,conjunction,트랜짓 Sun이(가) 네이탈 Uranus와(과) conjunction
TR_Sun_sextile_Uranus,TR_Sun,Uranus,sextile,트랜짓 Sun이(가) 네이탈 Uranus와(과) sextile
TR_Sun_square_Uranus,TR_Sun,Uranus,square,트랜짓 Sun이(가) 네이탈 Uranus와(과) square
TR_Sun_trine_Uranus,TR_Sun,Uranus,trine,트랜짓 Sun이(가) 네이탈 Uranus와(과) trine
TR_Sun_opposition_Uranus,TR_Sun,Uranus,opposition,트랜짓 Sun이(가) 네이탈 Uranus와(과) opposition
TR_Sun_conjunction_Neptune,TR_Sun,Neptune,conjunction,트랜짓 Sun이(가) 네이탈 Neptune와(과) conjunction
TR_Sun_sextile_Neptune,TR_Sun,Neptune,sextile,트랜짓 Sun이(가) 네이탈 Neptune와(과) sextile
TR_Sun_square_Neptune,TR_Sun,Neptune,square,트랜짓 Sun이(가) 네이탈 Neptune와(과) square
TR_Sun_trine_Neptune,TR_Sun,Neptune,trine,트랜짓 Sun이(가) 네이탈 Neptune와(과) trine
TR_Sun_opposition_Neptune,TR_Sun,Neptune,opposition,트랜짓 Sun이(가) 네이탈 Neptune와(과) opposition
TR_Sun_conjunction_Pluto,TR_Sun,Pluto,conjunction,트랜짓 Sun이(가) 네이탈 Pluto와(과) conjunction
TR_Sun_sextile_Pluto,TR_Sun,Pluto,sextile,트랜짓 Sun이(가) 네이탈 Pluto와(과) sextile
TR_Sun_square_Pluto,TR_Sun,Pluto,square,트랜짓 Sun이(가) 네이탈 Pluto와(과) square
TR_Sun_trine_Pluto,TR_Sun,Pluto,trine,트랜짓 Sun이(가) 네이탈 Pluto와(과) trine
TR_Sun_opposition_Pluto,TR_Sun,Pluto,opposition,트랜짓 Sun이(가) 네이탈 Pluto와(과) opposition
TR_Sun_conjunction_Ascendant,TR_Sun,Ascendant,conjunction,트랜짓 Sun이(가) 네이탈 Ascendant와(과) conjunction
TR_Sun_sextile_Ascendant,TR_Sun,Ascendant,sextile,트랜짓 Sun이(가) 네이탈 Ascendant와(과) sextile
TR_Sun_square_Ascendant,TR_Sun,Ascendant,square,트랜짓 Sun이(가) 네이탈 Ascendant와(과) square
TR_Sun_trine_Ascendant,TR_Sun,Ascendant,trine,트랜짓 Sun이(가) 네이탈 Ascendant와(과) trine
TR_Sun_opposition_Ascendant,TR_Sun,Ascendant,opposition,트랜짓 Sun이(가) 네이탈 Ascendant와(과) opposition
TR_Sun_conjunction_MC,TR_Sun,MC,conjunction,트랜짓 Sun이(가) 네이탈 MC와(과) conjunction
TR_Sun_sextile_MC,TR_Sun,MC,sextile,트랜짓 Sun이(가) 네이탈 MC와(과) sextile
TR_Sun_square_MC,TR_Sun,MC,square,트랜짓 Sun이(가) 네이탈 MC와(과) square
TR_Sun_trine_MC,TR_Sun,MC,trine,트랜짓 Sun이(가) 네이탈 MC와(과) trine
TR_Sun_opposition_MC,TR_Sun,MC,opposition,트랜짓 Sun이(가) 네이탈 MC와(과) opposition
TR_Sun_conjunction_NorthNode,TR_Sun,NorthNode,conjunction,트랜짓 Sun이(가) 네이탈 NorthNode와(과) conjunction
TR_Sun_sextile_NorthNode,TR_Sun,NorthNode,sextile,트랜짓 Sun이(가) 네이탈 NorthNode와(과) sextile
TR_Sun_square_NorthNode,TR_Sun,NorthNode,square,트랜짓 Sun이(가) 네이탈 NorthNode와(과) square
TR_Sun_trine_NorthNode,TR_Sun,NorthNode,trine,트랜짓 Sun이(가) 네이탈 NorthNode와(과) trine
TR_Sun_opposition_NorthNode,TR_Sun,NorthNode,opposition,트랜짓 Sun이(가) 네이탈 NorthNode와(과) opposition
TR_Sun_conjunction_Chiron,TR_Sun,Chiron,conjunction,트랜짓 Sun이(가) 네이탈 Chiron와(과) conjunction
TR_Sun_sextile_Chiron,TR_Sun,Chiron,sextile,트랜짓 Sun이(가) 네이탈 Chiron와(과) sextile
TR_Sun_square_Chiron,TR_Sun,Chiron,square,트랜짓 Sun이(가) 네이탈 Chiron와(과) square
TR_Sun_trine_Chiron,TR_Sun,Chiron,trine,트랜짓 Sun이(가) 네이탈 Chiron와(과) trine
TR_Sun_opposition_Chiron,TR_Sun,Chiron,opposition,트랜짓 Sun이(가) 네이탈 Chiron와(과) opposition
TR_Moon_conjunction_Sun,TR_Moon,Sun,conjunction,트랜짓 Moon이(가) 네이탈 Sun와(과) conjunction
TR_Moon_sextile_Sun,TR_Moon,Sun,sextile,트랜짓 Moon이(가) 네이탈 Sun와(과) sextile
TR_Moon_square_Sun,TR_Moon,Sun,square,트랜짓 Moon이(가) 네이탈 Sun와(과) square
TR_Moon_trine_Sun,TR_Moon,Sun,trine,트랜짓 Moon이(가) 네이탈 Sun와(과) trine
TR_Moon_opposition_Sun,TR_Moon,Sun,opposition,트랜짓 Moon이(가) 네이탈 Sun와(과) opposition
TR_Moon_conjunction_Moon,TR_Moon,Moon,conjunction,트랜짓 Moon이(가) 네이탈 Moon와(과) conjunction
TR_Moon_sextile_Moon,TR_Moon,Moon,sextile,트랜짓 Moon이(가) 네이탈 Moon와(과) sextile
TR_Moon_square_Moon,TR_Moon,Moon,square,트랜짓 Moon이(가) 네이탈 Moon와(과) square
TR_Moon_trine_Moon,TR_Moon,Moon,trine,트랜짓 Moon이(가) 네이탈 Moon와(과) trine
TR_Moon_opposition_Moon,TR_Moon,Moon,opposition,트랜짓 Moon이(가) 네이탈 Moon와(과) opposition
TR_Moon_conjunction_Mercury,TR_Moon,Mercury,conjunction,트랜짓 Moon이(가) 네이탈 Mercury와(과) conjunction
TR_Moon_sextile_Mercury,TR_Moon,Mercury,sextile,트랜짓 Moon이(가) 네이탈 Mercury와(과) sextile
TR_Moon_square_Mercury,TR_Moon,Mercury,square,트랜짓 Moon이(가) 네이탈 Mercury와(과) square
TR_Moon_trine_Mercury,TR_Moon,Mercury,trine,트랜짓 Moon이(가) 네이탈 Mercury와(과) trine
TR_Moon_opposition_Mercury,TR_Moon,Mercury,opposition,트랜짓 Moon이(가) 네이탈 Mercury와(과) opposition
TR_Moon_conjunction_Venus,TR_Moon,Venus,conjunction,트랜짓 Moon이(가) 네이탈 Venus와(과) conjunction
TR_Moon_sextile_Venus,TR_Moon,Venus,sextile,트랜짓 Moon이(가) 네이탈 Venus와(과) sextile
TR_Moon_square_Venus,TR_Moon,Venus,square,트랜짓 Moon이(가) 네이탈 Venus와(과) square
TR_Moon_trine_Venus,TR_Moon,Venus,trine,트랜짓 Moon이(가) 네이탈 Venus와(과) trine
TR_Moon_opposition_Venus,TR_Moon,Venus,opposition,트랜짓 Moon이(가) 네이탈 Venus와(과) opposition
TR_Moon_conjunction_Mars,TR_Moon,Mars,conjunction,트랜짓 Moon이(가) 네이탈 Mars와(과) conjunction
TR_Moon_sextile_Mars,TR_Moon,Mars,sextile,트랜짓 Moon이(가) 네이탈 Mars와(과) sextile
TR_Moon_square_Mars,TR_Moon,Mars,square,트랜짓 Moon이(가) 네이탈 Mars와(과) square
TR_Moon_trine_Mars,TR_Moon,Mars,trine,트랜짓 Moon이(가) 네이탈 Mars와(과) trine
TR_Moon_opposition_Mars,TR_Moon,Mars,opposition,트랜짓 Moon이(가) 네이탈 Mars와(과) opposition
TR_Moon_conjunction_Jupiter,TR_Moon,Jupiter,conjunction,트랜짓 Moon이(가) 네이탈 Jupiter와(과) conjunction
TR_Moon_sextile_Jupiter,TR_Moon,Jupiter,sextile,트랜짓 Moon이(가) 네이탈 Jupiter와(과) sextile
TR_Moon_square_Jupiter,TR_Moon,Jupiter,square,트랜짓 Moon이(가) 네이탈 Jupiter와(과) square
TR_Moon_trine_Jupiter,TR_Moon,Jupiter,trine,트랜짓 Moon이(가) 네이탈 Jupiter와(과) trine
TR_Moon_opposition_Jupiter,TR_Moon,Jupiter,opposition,트랜짓 Moon이(가) 네이탈 Jupiter와(과) opposition
TR_Moon_conjunction_Saturn,TR_Moon,Saturn,conjunction,트랜짓 Moon이(가) 네이탈 Saturn와(과) conjunction
TR_Moon_sextile_Saturn,TR_Moon,Saturn,sextile,트랜짓 Moon이(가) 네이탈 Saturn와(과) sextile
TR_Moon_square_Saturn,TR_Moon,Saturn,square,트랜짓 Moon이(가) 네이탈 Saturn와(과) square
TR_Moon_trine_Saturn,TR_Moon,Saturn,trine,트랜짓 Moon이(가) 네이탈 Saturn와(과) trine
TR_Moon_opposition_Saturn,TR_Moon,Saturn,opposition,트랜짓 Moon이(가) 네이탈 Saturn와(과) opposition
TR_Moon_conjunction_Uranus,TR_Moon,Uranus,conjunction,트랜짓 Moon이(가) 네이탈 Uranus와(과) conjunction
TR_Moon_sextile_Uranus,TR_Moon,Uranus,sextile,트랜짓 Moon이(가) 네이탈 Uranus와(과) sextile
TR_Moon_square_Uranus,TR_Moon,Uranus,square,트랜짓 Moon이(가) 네이탈 Uranus와(과) square
TR_Moon_trine_Uranus,TR_Moon,Uranus,trine,트랜짓 Moon이(가) 네이탈 Uranus와(과) trine
TR_Moon_opposition_Uranus,TR_Moon,Uranus,opposition,트랜짓 Moon이(가) 네이탈 Uranus와(과) opposition
TR_Moon_conjunction_Neptune,TR_Moon,Neptune,conjunction,트랜짓 Moon이(가) 네이탈 Neptune와(과) conjunction
TR_Moon_sextile_Neptune,TR_Moon,Neptune,sextile,트랜짓 Moon이(가) 네이탈 Neptune와(과) sextile
TR_Moon_square_Neptune,TR_Moon,Neptune,square,트랜짓 Moon이(가) 네이탈 Neptune와(과) square
TR_Moon_trine_Neptune,TR_Moon,Neptune,trine,트랜짓 Moon이(가) 네이탈 Neptune와(과) trine
TR_Moon_opposition_Neptune,TR_Moon,Neptune,opposition,트랜짓 Moon이(가) 네이탈 Neptune와(과) opposition
TR_Moon_conjunction_Pluto,TR_Moon,Pluto,conjunction,트랜짓 Moon이(가) 네이탈 Pluto와(과) conjunction
TR_Moon_sextile_Pluto,TR_Moon,Pluto,sextile,트랜짓 Moon이(가) 네이탈 Pluto와(과) sextile
TR_Moon_square_Pluto,TR_Moon,Pluto,square,트랜짓 Moon이(가) 네이탈 Pluto와(과) square
TR_Moon_trine_Pluto,TR_Moon,Pluto,trine,트랜짓 Moon이(가) 네이탈 Pluto와(과) trine
TR_Moon_opposition_Pluto,TR_Moon,Pluto,opposition,트랜짓 Moon이(가) 네이탈 Pluto와(과) opposition
TR_Moon_conjunction_Ascendant,TR_Moon,Ascendant,conjunction,트랜짓 Moon이(가) 네이탈 Ascendant와(과) conjunction
TR_Moon_sextile_Ascendant,TR_Moon,Ascendant,sextile,트랜짓 Moon이(가) 네이탈 Ascendant와(과) sextile
TR_Moon_square_Ascendant,TR_Moon,Ascendant,square,트랜짓 Moon이(가) 네이탈 Ascendant와(과) square
TR_Moon_trine_Ascendant,TR_Moon,Ascendant,trine,트랜짓 Moon이(가) 네이탈 Ascendant와(과) trine
TR_Moon_opposition_Ascendant,TR_Moon,Ascendant,opposition,트랜짓 Moon이(가) 네이탈 Ascendant와(과) opposition
TR_Moon_conjunction_MC,TR_Moon,MC,conjunction,트랜짓 Moon이(가) 네이탈 MC와(과) conjunction
TR_Moon_sextile_MC,TR_Moon,MC,sextile,트랜짓 Moon이(가) 네이탈 MC와(과) sextile
TR_Moon_square_MC,TR_Moon,MC,square,트랜짓 Moon이(가) 네이탈 MC와(과) square
TR_Moon_trine_MC,TR_Moon,MC,trine,트랜짓 Moon이(가) 네이탈 MC와(과) trine
TR_Moon_opposition_MC,TR_Moon,MC,opposition,트랜짓 Moon이(가) 네이탈 MC와(과) opposition
TR_Moon_conjunction_NorthNode,TR_Moon,NorthNode,conjunction,트랜짓 Moon이(가) 네이탈 NorthNode와(과) conjunction
TR_Moon_sextile_NorthNode,TR_Moon,NorthNode,sextile,트랜짓 Moon이(가) 네이탈 NorthNode와(과) sextile
TR_Moon_square_NorthNode,TR_Moon,NorthNode,square,트랜짓 Moon이(가) 네이탈 NorthNode와(과) square
TR_Moon_trine_NorthNode,TR_Moon,NorthNode,trine,트랜짓 Moon이(가) 네이탈 NorthNode와(과) trine
TR_Moon_opposition_NorthNode,TR_Moon,NorthNode,opposition,트랜짓 Moon이(가) 네이탈 NorthNode와(과) opposition
TR_Moon_conjunction_Chiron,TR_Moon,Chiron,conjunction,트랜짓 Moon이(가) 네이탈 Chiron와(과) conjunction
TR_Moon_sextile_Chiron,TR_Moon,Chiron,sextile,트랜짓 Moon이(가) 네이탈 Chiron와(과) sextile
TR_Moon_square_Chiron,TR_Moon,Chiron,square,트랜짓 Moon이(가) 네이탈 Chiron와(과) square
TR_Moon_trine_Chiron,TR_Moon,Chiron,trine,트랜짓 Moon이(가) 네이탈 Chiron와(과) trine
TR_Moon_opposition_Chiron,TR_Moon,Chiron,opposition,트랜짓 Moon이(가) 네이탈 Chiron와(과) opposition
TR_Mercury_conjunction_Sun,TR_Mercury,Sun,conjunction,트랜짓 Mercury이(가) 네이탈 Sun와(과) conjunction
TR_Mercury_sextile_Sun,TR_Mercury,Sun,sextile,트랜짓 Mercury이(가) 네이탈 Sun와(과) sextile
TR_Mercury_square_Sun,TR_Mercury,Sun,square,트랜짓 Mercury이(가) 네이탈 Sun와(과) square
TR_Mercury_trine_Sun,TR_Mercury,Sun,trine,트랜짓 Mercury이(가) 네이탈 Sun와(과) trine
TR_Mercury_opposition_Sun,TR_Mercury,Sun,opposition,트랜짓 Mercury이(가) 네이탈 Sun와(과) opposition
TR_Mercury_conjunction_Moon,TR_Mercury,Moon,conjunction,트랜짓 Mercury이(가) 네이탈 Moon와(과) conjunction
TR_Mercury_sextile_Moon,TR_Mercury,Moon,sextile,트랜짓 Mercury이(가) 네이탈 Moon와(과) sextile
TR_Mercury_square_Moon,TR_Mercury,Moon,square,트랜짓 Mercury이(가) 네이탈 Moon와(과) square
TR_Mercury_trine_Moon,TR_Mercury,Moon,trine,트랜짓 Mercury이(가) 네이탈 Moon와(과) trine
TR_Mercury_opposition_Moon,TR_Mercury,Moon,opposition,트랜짓 Mercury이(가) 네이탈 Moon와(과) opposition
TR_Mercury_conjunction_Mercury,TR_Mercury,Mercury,conjunction,트랜짓 Mercury이(가) 네이탈 Mercury와(과) conjunction
TR_Mercury_sextile_Mercury,TR_Mercury,Mercury,sextile,트랜짓 Mercury이(가) 네이탈 Mercury와(과) sextile
TR_Mercury_square_Mercury,TR_Mercury,Mercury,square,트랜짓 Mercury이(가) 네이탈 Mercury와(과) square
TR_Mercury_trine_Mercury,TR_Mercury,Mercury,trine,트랜짓 Mercury이(가) 네이탈 Mercury와(과) trine
TR_Mercury_opposition_Mercury,TR_Mercury,Mercury,opposition,트랜짓 Mercury이(가) 네이탈 Mercury와(과) opposition
TR_Mercury_conjunction_Venus,TR_Mercury,Venus,conjunction,트랜짓 Mercury이(가) 네이탈 Venus와(과) conjunction
TR_Mercury_sextile_Venus,TR_Mercury,Venus,sextile,트랜짓 Mercury이(가) 네이탈 Venus와(과) sextile
TR_Mercury_square_Venus,TR_Mercury,Venus,square,트랜짓 Mercury이(가) 네이탈 Venus와(과) square
TR_Mercury_trine_Venus,TR_Mercury,Venus,trine,트랜짓 Mercury이(가) 네이탈 Venus와(과) trine
TR_Mercury_opposition_Venus,TR_Mercury,Venus,opposition,트랜짓 Mercury이(가) 네이탈 Venus와(과) opposition
TR_Mercury_conjunction_Mars,TR_Mercury,Mars,conjunction,트랜짓 Mercury이(가) 네이탈 Mars와(과) conjunction
TR_Mercury_sextile_Mars,TR_Mercury,Mars,sextile,트랜짓 Mercury이(가) 네이탈 Mars와(과) sextile
TR_Mercury_square_Mars,TR_Mercury,Mars,square,트랜짓 Mercury이(가) 네이탈 Mars와(과) square
TR_Mercury_trine_Mars,TR_Mercury,Mars,trine,트랜짓 Mercury이(가) 네이탈 Mars와(과) trine
TR_Mercury_opposition_Mars,TR_Mercury,Mars,opposition,트랜짓 Mercury이(가) 네이탈 Mars와(과) opposition
TR_Mercury_conjunction_Jupiter,TR_Mercury,Jupiter,conjunction,트랜짓 Mercury이(가) 네이탈 Jupiter와(과) conjunction
TR_Mercury_sextile_Jupiter,TR_Mercury,Jupiter,sextile,트랜짓 Mercury이(가) 네이탈 Jupiter와(과) sextile
TR_Mercury_square_Jupiter,TR_Mercury,Jupiter,square,트랜짓 Mercury이(가) 네이탈 Jupiter와(과) square
TR_Mercury_trine_Jupiter,TR_Mercury,Jupiter,trine,트랜짓 Mercury이(가) 네이탈 Jupiter와(과) trine
TR_Mercury_opposition_Jupiter,TR_Mercury,Jupiter,opposition,트랜짓 Mercury이(가) 네이탈 Jupiter와(과) opposition
TR_Mercury_conjunction_Saturn,TR_Mercury,Saturn,conjunction,트랜짓 Mercury이(가) 네이탈 Saturn와(과) conjunction
TR_Mercury_sextile_Saturn,TR_Mercury,Saturn,sextile,트랜짓 Mercury이(가) 네이탈 Saturn와(과) sextile
TR_Mercury_square_Saturn,TR_Mercury,Saturn,square,트랜짓 Mercury이(가) 네이탈 Saturn와(과) square
TR_Mercury_trine_Saturn,TR_Mercury,Saturn,trine,트랜짓 Mercury이(가) 네이탈 Saturn와(과) trine
TR_Mercury_opposition_Saturn,TR_Mercury,Saturn,opposition,트랜짓 Mercury이(가) 네이탈 Saturn와(과) opposition
TR_Mercury_conjunction_Uranus,TR_Mercury,Uranus,conjunction,트랜짓 Mercury이(가) 네이탈 Uranus와(과) conjunction
TR_Mercury_sextile_Uranus,TR_Mercury,Uranus,sextile,트랜짓 Mercury이(가) 네이탈 Uranus와(과) sextile
TR_Mercury_square_Uranus,TR_Mercury,Uranus,square,트랜짓 Mercury이(가) 네이탈 Uranus와(과) square
TR_Mercury_trine_Uranus,TR_Mercury,Uranus,trine,트랜짓 Mercury이(가) 네이탈 Uranus와(과) trine
TR_Mercury_opposition_Uranus,TR_Mercury,Uranus,opposition,트랜짓 Mercury이(가) 네이탈 Uranus와(과) opposition
TR_Mercury_conjunction_Neptune,TR_Mercury,Neptune,conjunction,트랜짓 Mercury이(가) 네이탈 Neptune와(과) conjunction
TR_Mercury_sextile_Neptune,TR_Mercury,Neptune,sextile,트랜짓 Mercury이(가) 네이탈 Neptune와(과) sextile
TR_Mercury_square_Neptune,TR_Mercury,Neptune,square,트랜짓 Mercury이(가) 네이탈 Neptune와(과) square
TR_Mercury_trine_Neptune,TR_Mercury,Neptune,trine,트랜짓 Mercury이(가) 네이탈 Neptune와(과) trine
TR_Mercury_opposition_Neptune,TR_Mercury,Neptune,opposition,트랜짓 Mercury이(가) 네이탈 Neptune와(과) opposition
TR_Mercury_conjunction_Pluto,TR_Mercury,Pluto,conjunction,트랜짓 Mercury이(가) 네이탈 Pluto와(과) conjunction
TR_Mercury_sextile_Pluto,TR_Mercury,Pluto,sextile,트랜짓 Mercury이(가) 네이탈 Pluto와(과) sextile
TR_Mercury_square_Pluto,TR_Mercury,Pluto,square,트랜짓 Mercury이(가) 네이탈 Pluto와(과) square
TR_Mercury_trine_Pluto,TR_Mercury,Pluto,trine,트랜짓 Mercury이(가) 네이탈 Pluto와(과) trine
TR_Mercury_opposition_Pluto,TR_Mercury,Pluto,opposition,트랜짓 Mercury이(가) 네이탈 Pluto와(과) opposition
TR_Mercury_conjunction_Ascendant,TR_Mercury,Ascendant,conjunction,트랜짓 Mercury이(가) 네이탈 Ascendant와(과) conjunction
TR_Mercury_sextile_Ascendant,TR_Mercury,Ascendant,sextile,트랜짓 Mercury이(가) 네이탈 Ascendant와(과) sextile
TR_Mercury_square_Ascendant,TR_Mercury,Ascendant,square,트랜짓 Mercury이(가) 네이탈 Ascendant와(과) square
TR_Mercury_trine_Ascendant,TR_Mercury,Ascendant,trine,트랜짓 Mercury이(가) 네이탈 Ascendant와(과) trine
TR_Mercury_opposition_Ascendant,TR_Mercury,Ascendant,opposition,트랜짓 Mercury이(가) 네이탈 Ascendant와(과) opposition
TR_Mercury_conjunction_MC,TR_Mercury,MC,conjunction,트랜짓 Mercury이(가) 네이탈 MC와(과) conjunction
TR_Mercury_sextile_MC,TR_Mercury,MC,sextile,트랜짓 Mercury이(가) 네이탈 MC와(과) sextile
TR_Mercury_square_MC,TR_Mercury,MC,square,트랜짓 Mercury이(가) 네이탈 MC와(과) square
TR_Mercury_trine_MC,TR_Mercury,MC,trine,트랜짓 Mercury이(가) 네이탈 MC와(과) trine
TR_Mercury_opposition_MC,TR_Mercury,MC,opposition,트랜짓 Mercury이(가) 네이탈 MC와(과) opposition
TR_Mercury_conjunction_NorthNode,TR_Mercury,NorthNode,conjunction,트랜짓 Mercury이(가) 네이탈 NorthNode와(과) conjunction
TR_Mercury_sextile_NorthNode,TR_Mercury,NorthNode,sextile,트랜짓 Mercury이(가) 네이탈 NorthNode와(과) sextile
TR_Mercury_square_NorthNode,TR_Mercury,NorthNode,square,트랜짓 Mercury이(가) 네이탈 NorthNode와(과) square
TR_Mercury_trine_NorthNode,TR_Mercury,NorthNode,trine,트랜짓 Mercury이(가) 네이탈 NorthNode와(과) trine
TR_Mercury_opposition_NorthNode,TR_Mercury,NorthNode,opposition,트랜짓 Mercury이(가) 네이탈 NorthNode와(과) opposition
TR_Mercury_conjunction_Chiron,TR_Mercury,Chiron,conjunction,트랜짓 Mercury이(가) 네이탈 Chiron와(과) conjunction
TR_Mercury_sextile_Chiron,TR_Mercury,Chiron,sextile,트랜짓 Mercury이(가) 네이탈 Chiron와(과) sextile
TR_Mercury_square_Chiron,TR_Mercury,Chiron,square,트랜짓 Mercury이(가) 네이탈 Chiron와(과) square
TR_Mercury_trine_Chiron,TR_Mercury,Chiron,trine,트랜짓 Mercury이(가) 네이탈 Chiron와(과) trine
TR_Mercury_opposition_Chiron,TR_Mercury,Chiron,opposition,트랜짓 Mercury이(가) 네이탈 Chiron와(과) opposition
TR_Venus_conjunction_Sun,TR_Venus,Sun,conjunction,트랜짓 Venus이(가) 네이탈 Sun와(과) conjunction
TR_Venus_sextile_Sun,TR_Venus,Sun,sextile,트랜짓 Venus이(가) 네이탈 Sun와(과) sextile
TR_Venus_square_Sun,TR_Venus,Sun,square,트랜짓 Venus이(가) 네이탈 Sun와(과) square
TR_Venus_trine_Sun,TR_Venus,Sun,trine,트랜짓 Venus이(가) 네이탈 Sun와(과) trine
TR_Venus_opposition_Sun,TR_Venus,Sun,opposition,트랜짓 Venus이(가) 네이탈 Sun와(과) opposition
TR_Venus_conjunction_Moon,TR_Venus,Moon,conjunction,트랜짓 Venus이(가) 네이탈 Moon와(과) conjunction
TR_Venus_sextile_Moon,TR_Venus,Moon,sextile,트랜짓 Venus이(가) 네이탈 Moon와(과) sextile
TR_Venus_square_Moon,TR_Venus,Moon,square,트랜짓 Venus이(가) 네이탈 Moon와(과) square
TR_Venus_trine_Moon,TR_Venus,Moon,trine,트랜짓 Venus이(가) 네이탈 Moon와(과) trine
TR_Venus_opposition_Moon,TR_Venus,Moon,opposition,트랜짓 Venus이(가) 네이탈 Moon와(과) opposition
TR_Venus_conjunction_Mercury,TR_Venus,Mercury,conjunction,트랜짓 Venus이(가) 네이탈 Mercury와(과) conjunction
TR_Venus_sextile_Mercury,TR_Venus,Mercury,sextile,트랜짓 Venus이(가) 네이탈 Mercury와(과) sextile
TR_Venus_square_Mercury,TR_Venus,Mercury,square,트랜짓 Venus이(가) 네이탈 Mercury와(과) square
TR_Venus_trine_Mercury,TR_Venus,Mercury,trine,트랜짓 Venus이(가) 네이탈 Mercury와(과) trine
TR_Venus_opposition_Mercury,TR_Venus,Mercury,opposition,트랜짓 Venus이(가) 네이탈 Mercury와(과) opposition
