id,source,target,relation,description
REL_Moon_Virgo,Moon,Virgo,위치,"Moon in Virgo: Virgo(Earth,Mutable)의 기질로 Moon가 표현된다 → 분석·실용·봉사"
REL_Moon_Libra,Moon,Libra,위치,"Moon in Libra: Libra(Air,Cardinal)의 기질로 Moon가 표현된다 → 조화·관계·균형"
REL_Moon_Scorpio,Moon,Scorpio,위치,"Moon in Scorpio: Scorpio(Water,Fixed)의 기질로 Moon가 표현된다 → 깊이·집착·변형"
REL_Moon_Sagittarius,Moon,Sagittarius,위치,"Moon in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Moon가 표현된다 → 탐험·철학·낙관"
REL_Moon_Capricorn,Moon,Capricorn,위치,"Moon in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Moon가 표현된다 → 책임·성취·현실"
REL_Moon_Aquarius,Moon,Aquarius,위치,"Moon in Aquarius: Aquarius(Air,Fixed)의 기질로 Moon가 표현된다 → 혁신·이상·인도주의"
REL_Moon_Pisces,Moon,Pisces,위치,"Moon in Pisces: Pisces(Water,Mutable)의 기질로 Moon가 표현된다 → 연민·창조·영감"
REL_Mercury_Aries,Mercury,Aries,위치,"Mercury in Aries: Aries(Fire,Cardinal)의 기질로 Mercury가 표현된다 → 도전·선도·열정"
REL_Mercury_Taurus,Mercury,Taurus,위치,"Mercury in Taurus: Taurus(Earth,Fixed)의 기질로 Mercury가 표현된다 → 안정·소유·인내"
REL_Mercury_Gemini,Mercury,Gemini,위치,"Mercury in Gemini: Gemini(Air,Mutable)의 기질로 Mercury가 표현된다 → 소통·호기심·지성"
REL_Mercury_Cancer,Mercury,Cancer,위치,"Mercury in Cancer: Cancer(Water,Cardinal)의 기질로 Mercury가 표현된다 → 보호·감정·가정"
REL_Mercury_Leo,Mercury,Leo,위치,"Mercury in Leo: Leo(Fire,Fixed)의 기질로 Mercury가 표현된다 → 표현·창의·리더십"
REL_Mercury_Virgo,Mercury,Virgo,위치,"Mercury in Virgo: Virgo(Earth,Mutable)의 기질로 Mercury가 표현된다 → 분석·실용·봉사"
REL_Mercury_Libra,Mercury,Libra,위치,"Mercury in Libra: Libra(Air,Cardinal)의 기질로 Mercury가 표현된다 → 조화·관계·균형"
REL_Mercury_Scorpio,Mercury,Scorpio,위치,"Mercury in Scorpio: Scorpio(Water,Fixed)의 기질로 Mercury가 표현된다 → 깊이·집착·변형"
REL_Mercury_Sagittarius,Mercury,Sagittarius,위치,"Mercury in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Mercury가 표현된다 → 탐험·철학·낙관"
REL_Mercury_Capricorn,Mercury,Capricorn,위치,"Mercury in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Mercury가 표현된다 → 책임·성취·현실"
REL_Mercury_Aquarius,Mercury,Aquarius,위치,"Mercury in Aquarius: Aquarius(Air,Fixed)의 기질로 Mercury가 표현된다 → 혁신·이상·인도주의"
REL_Mercury_Pisces,Mercury,Pisces,위치,"Mercury in Pisces: Pisces(Water,Mutable)의 기질로 Mercury가 표현된다 → 연민·창조·영감"
REL_Venus_Aries,Venus,Aries,위치,"Venus in Aries: Aries(Fire,Cardinal)의 기질로 Venus가 표현된다 → 도전·선도·열정"
REL_Venus_Taurus,Venus,Taurus,위치,"Venus in Taurus: Taurus(Earth,Fixed)의 기질로 Venus가 표현된다 → 안정·소유·인내"
REL_Venus_Gemini,Venus,Gemini,위치,"Venus in Gemini: Gemini(Air,Mutable)의 기질로 Venus가 표현된다 → 소통·호기심·지성"
REL_Venus_Cancer,Venus,Cancer,위치,"Venus in Cancer: Cancer(Water,Cardinal)의 기질로 Venus가 표현된다 → 보호·감정·가정"
REL_Venus_Leo,Venus,Leo,위치,"Venus in Leo: Leo(Fire,Fixed)의 기질로 Venus가 표현된다 → 표현·창의·리더십"
REL_Venus_Virgo,Venus,Virgo,위치,"Venus in Virgo: Virgo(Earth,Mutable)의 기질로 Venus가 표현된다 → 분석·실용·봉사"
REL_Venus_Libra,Venus,Libra,위치,"Venus in Libra: Libra(Air,Cardinal)의 기질로 Venus가 표현된다 → 조화·관계·균형"
REL_Venus_Scorpio,Venus,Scorpio,위치,"Venus in Scorpio: Scorpio(Water,Fixed)의 기질로 Venus가 표현된다 → 깊이·집착·변형"
REL_Venus_Sagittarius,Venus,Sagittarius,위치,"Venus in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Venus가 표현된다 → 탐험·철학·낙관"
REL_Venus_Capricorn,Venus,Capricorn,위치,"Venus in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Venus가 표현된다 → 책임·성취·현실"
REL_Venus_Aquarius,Venus,Aquarius,위치,"Venus in Aquarius: Aquarius(Air,Fixed)의 기질로 Venus가 표현된다 → 혁신·이상·인도주의"
REL_Venus_Pisces,Venus,Pisces,위치,"Venus in Pisces: Pisces(Water,Mutable)의 기질로 Venus가 표현된다 → 연민·창조·영감"
REL_Mars_Aries,Mars,Aries,위치,"Mars in Aries: Aries(Fire,Cardinal)의 기질로 Mars가 표현된다 → 도전·선도·열정"
REL_Mars_Taurus,Mars,Taurus,위치,"Mars in Taurus: Taurus(Earth,Fixed)의 기질로 Mars가 표현된다 → 안정·소유·인내"
REL_Mars_Gemini,Mars,Gemini,위치,"Mars in Gemini: Gemini(Air,Mutable)의 기질로 Mars가 표현된다 → 소통·호기심·지성"
REL_Mars_Cancer,Mars,Cancer,위치,"Mars in Cancer: Cancer(Water,Cardinal)의 기질로 Mars가 표현된다 → 보호·감정·가정"
REL_Mars_Leo,Mars,Leo,위치,"Mars in Leo: Leo(Fire,Fixed)의 기질로 Mars가 표현된다 → 표현·창의·리더십"
REL_Mars_Virgo,Mars,Virgo,위치,"Mars in Virgo: Virgo(Earth,Mutable)의 기질로 Mars가 표현된다 → 분석·실용·봉사"
REL_Mars_Libra,Mars,Libra,위치,"Mars in Libra: Libra(Air,Cardinal)의 기질로 Mars가 표현된다 → 조화·관계·균형"
REL_Mars_Scorpio,Mars,Scorpio,위치,"Mars in Scorpio: Scorpio(Water,Fixed)의 기질로 Mars가 표현된다 → 깊이·집착·변형"
REL_Mars_Sagittarius,Mars,Sagittarius,위치,"Mars in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Mars가 표현된다 → 탐험·철학·낙관"
REL_Mars_Capricorn,Mars,Capricorn,위치,"Mars in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Mars가 표현된다 → 책임·성취·현실"
REL_Mars_Aquarius,Mars,Aquarius,위치,"Mars in Aquarius: Aquarius(Air,Fixed)의 기질로 Mars가 표현된다 → 혁신·이상·인도주의"
REL_Mars_Pisces,Mars,Pisces,위치,"Mars in Pisces: Pisces(Water,Mutable)의 기질로 Mars가 표현된다 → 연민·창조·영감"
REL_Jupiter_Aries,Jupiter,Aries,위치,"Jupiter in Aries: Aries(Fire,Cardinal)의 기질로 Jupiter가 표현된다 → 도전·선도·열정"
REL_Jupiter_Taurus,Jupiter,Taurus,위치,"Jupiter in Taurus: Taurus(Earth,Fixed)의 기질로 Jupiter가 표현된다 → 안정·소유·인내"
REL_Jupiter_Gemini,Jupiter,Gemini,위치,"Jupiter in Gemini: Gemini(Air,Mutable)의 기질로 Jupiter가 표현된다 → 소통·호기심·지성"
REL_Jupiter_Cancer,Jupiter,Cancer,위치,"Jupiter in Cancer: Cancer(Water,Cardinal)의 기질로 Jupiter가 표현된다 → 보호·감정·가정"
REL_Jupiter_Leo,Jupiter,Leo,위치,"Jupiter in Leo: Leo(Fire,Fixed)의 기질로 Jupiter가 표현된다 → 표현·창의·리더십"
REL_Jupiter_Virgo,Jupiter,Virgo,위치,"Jupiter in Virgo: Virgo(Earth,Mutable)의 기질로 Jupiter가 표현된다 → 분석·실용·봉사"
REL_Jupiter_Libra,Jupiter,Libra,위치,"Jupiter in Libra: Libra(Air,Cardinal)의 기질로 Jupiter가 표현된다 → 조화·관계·균형"
REL_Jupiter_Scorpio,Jupiter,Scorpio,위치,"Jupiter in Scorpio: Scorpio(Water,Fixed)의 기질로 Jupiter가 표현된다 → 깊이·집착·변형"
REL_Jupiter_Sagittarius,Jupiter,Sagittarius,위치,"Jupiter in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Jupiter가 표현된다 → 탐험·철학·낙관"
REL_Jupiter_Capricorn,Jupiter,Capricorn,위치,"Jupiter in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Jupiter가 표현된다 → 책임·성취·현실"
REL_Jupiter_Aquarius,Jupiter,Aquarius,위치,"Jupiter in Aquarius: Aquarius(Air,Fixed)의 기질로 Jupiter가 표현된다 → 혁신·이상·인도주의"
REL_Jupiter_Pisces,Jupiter,Pisces,위치,"Jupiter in Pisces: Pisces(Water,Mutable)의 기질로 Jupiter가 표현된다 → 연민·창조·영감"
REL_Saturn_Aries,Saturn,Aries,위치,"Saturn in Aries: Aries(Fire,Cardinal)의 기질로 Saturn가 표현된다 → 도전·선도·열정"
REL_Saturn_Taurus,Saturn,Taurus,위치,"Saturn in Taurus: Taurus(Earth,Fixed)의 기질로 Saturn가 표현된다 → 안정·소유·인내"
REL_Saturn_Gemini,Saturn,Gemini,위치,"Saturn in Gemini: Gemini(Air,Mutable)의 기질로 Saturn가 표현된다 → 소통·호기심·지성"
REL_Saturn_Cancer,Saturn,Cancer,위치,"Saturn in Cancer: Cancer(Water,Cardinal)의 기질로 Saturn가 표현된다 → 보호·감정·가정"
REL_Saturn_Leo,Saturn,Leo,위치,"Saturn in Leo: Leo(Fire,Fixed)의 기질로 Saturn가 표현된다 → 표현·창의·리더십"
REL_Saturn_Virgo,Saturn,Virgo,위치,"Saturn in Virgo: Virgo(Earth,Mutable)의 기질로 Saturn가 표현된다 → 분석·실용·봉사"
REL_Saturn_Libra,Saturn,Libra,위치,"Saturn in Libra: Libra(Air,Cardinal)의 기질로 Saturn가 표현된다 → 조화·관계·균형"
REL_Saturn_Scorpio,Saturn,Scorpio,위치,"Saturn in Scorpio: Scorpio(Water,Fixed)의 기질로 Saturn가 표현된다 → 깊이·집착·변형"
REL_Saturn_Sagittarius,Saturn,Sagittarius,위치,"Saturn in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Saturn가 표현된다 → 탐험·철학·낙관"
REL_Saturn_Capricorn,Saturn,Capricorn,위치,"Saturn in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Saturn가 표현된다 → 책임·성취·현실"
REL_Saturn_Aquarius,Saturn,Aquarius,위치,"Saturn in Aquarius: Aquarius(Air,Fixed)의 기질로 Saturn가 표현된다 → 혁신·이상·인도주의"
REL_Saturn_Pisces,Saturn,Pisces,위치,"Saturn in Pisces: Pisces(Water,Mutable)의 기질로 Saturn가 표현된다 → 연민·창조·영감"
REL_Uranus_Aries,Uranus,Aries,위치,"Uranus in Aries: Aries(Fire,Cardinal)의 기질로 Uranus가 표현된다 → 도전·선도·열정"
REL_Uranus_Taurus,Uranus,Taurus,위치,"Uranus in Taurus: Taurus(Earth,Fixed)의 기질로 Uranus가 표현된다 → 안정·소유·인내"
REL_Uranus_Gemini,Uranus,Gemini,위치,"Uranus in Gemini: Gemini(Air,Mutable)의 기질로 Uranus가 표현된다 → 소통·호기심·지성"
REL_Uranus_Cancer,Uranus,Cancer,위치,"Uranus in Cancer: Cancer(Water,Cardinal)의 기질로 Uranus가 표현된다 → 보호·감정·가정"
REL_Uranus_Leo,Uranus,Leo,위치,"Uranus in Leo: Leo(Fire,Fixed)의 기질로 Uranus가 표현된다 → 표현·창의·리더십"
REL_Uranus_Virgo,Uranus,Virgo,위치,"Uranus in Virgo: Virgo(Earth,Mutable)의 기질로 Uranus가 표현된다 → 분석·실용·봉사"
REL_Uranus_Libra,Uranus,Libra,위치,"Uranus in Libra: Libra(Air,Cardinal)의 기질로 Uranus가 표현된다 → 조화·관계·균형"
REL_Uranus_Scorpio,Uranus,Scorpio,위치,"Uranus in Scorpio: Scorpio(Water,Fixed)의 기질로 Uranus가 표현된다 → 깊이·집착·변형"
REL_Uranus_Sagittarius,Uranus,Sagittarius,위치,"Uranus in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Uranus가 표현된다 → 탐험·철학·낙관"
REL_Uranus_Capricorn,Uranus,Capricorn,위치,"Uranus in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Uranus가 표현된다 → 책임·성취·현실"
REL_Uranus_Aquarius,Uranus,Aquarius,위치,"Uranus in Aquarius: Aquarius(Air,Fixed)의 기질로 Uranus가 표현된다 → 혁신·이상·인도주의"
REL_Uranus_Pisces,Uranus,Pisces,위치,"Uranus in Pisces: Pisces(Water,Mutable)의 기질로 Uranus가 표현된다 → 연민·창조·영감"
REL_Neptune_Aries,Neptune,Aries,위치,"Neptune in Aries: Aries(Fire,Cardinal)의 기질로 Neptune가 표현된다 → 도전·선도·열정"
REL_Neptune_Taurus,Neptune,Taurus,위치,"Neptune in Taurus: Taurus(Earth,Fixed)의 기질로 Neptune가 표현된다 → 안정·소유·인내"
REL_Neptune_Gemini,Neptune,Gemini,위치,"Neptune in Gemini: Gemini(Air,Mutable)의 기질로 Neptune가 표현된다 → 소통·호기심·지성"
REL_Neptune_Cancer,Neptune,Cancer,위치,"Neptune in Cancer: Cancer(Water,Cardinal)의 기질로 Neptune가 표현된다 → 보호·감정·가정"
REL_Neptune_Leo,Neptune,Leo,위치,"Neptune in Leo: Leo(Fire,Fixed)의 기질로 Neptune가 표현된다 → 표현·창의·리더십"
REL_Neptune_Virgo,Neptune,Virgo,위치,"Neptune in Virgo: Virgo(Earth,Mutable)의 기질로 Neptune가 표현된다 → 분석·실용·봉사"
REL_Neptune_Libra,Neptune,Libra,위치,"Neptune in Libra: Libra(Air,Cardinal)의 기질로 Neptune가 표현된다 → 조화·관계·균형"
REL_Neptune_Scorpio,Neptune,Scorpio,위치,"Neptune in Scorpio: Scorpio(Water,Fixed)의 기질로 Neptune가 표현된다 → 깊이·집착·변형"
REL_Neptune_Sagittarius,Neptune,Sagittarius,위치,"Neptune in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Neptune가 표현된다 → 탐험·철학·낙관"
REL_Neptune_Capricorn,Neptune,Capricorn,위치,"Neptune in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Neptune가 표현된다 → 책임·성취·현실"
REL_Neptune_Aquarius,Neptune,Aquarius,위치,"Neptune in Aquarius: Aquarius(Air,Fixed)의 기질로 Neptune가 표현된다 → 혁신·이상·인도주의"
REL_Neptune_Pisces,Neptune,Pisces,위치,"Neptune in Pisces: Pisces(Water,Mutable)의 기질로 Neptune가 표현된다 → 연민·창조·영감"
REL_Pluto_Aries,Pluto,Aries,위치,"Pluto in Aries: Aries(Fire,Cardinal)의 기질로 Pluto가 표현된다 → 도전·선도·열정"
REL_Pluto_Taurus,Pluto,Taurus,위치,"Pluto in Taurus: Taurus(Earth,Fixed)의 기질로 Pluto가 표현된다 → 안정·소유·인내"
REL_Pluto_Gemini,Pluto,Gemini,위치,"Pluto in Gemini: Gemini(Air,Mutable)의 기질로 Pluto가 표현된다 → 소통·호기심·지성"
REL_Pluto_Cancer,Pluto,Cancer,위치,"Pluto in Cancer: Cancer(Water,Cardinal)의 기질로 Pluto가 표현된다 → 보호·감정·가정"
REL_Pluto_Leo,Pluto,Leo,위치,"Pluto in Leo: Leo(Fire,Fixed)의 기질로 Pluto가 표현된다 → 표현·창의·리더십"
REL_Pluto_Virgo,Pluto,Virgo,위치,"Pluto in Virgo: Virgo(Earth,Mutable)의 기질로 Pluto가 표현된다 → 분석·실용·봉사"
REL_Pluto_Libra,Pluto,Libra,위치,"Pluto in Libra: Libra(Air,Cardinal)의 기질로 Pluto가 표현된다 → 조화·관계·균형"
REL_Pluto_Scorpio,Pluto,Scorpio,위치,"Pluto in Scorpio: Scorpio(Water,Fixed)의 기질로 Pluto가 표현된다 → 깊이·집착·변형"
REL_Pluto_Sagittarius,Pluto,Sagittarius,위치,"Pluto in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Pluto가 표현된다 → 탐험·철학·낙관"
REL_Pluto_Capricorn,Pluto,Capricorn,위치,"Pluto in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Pluto가 표현된다 → 책임·성취·현실"
REL_Pluto_Aquarius,Pluto,Aquarius,위치,"Pluto in Aquarius: Aquarius(Air,Fixed)의 기질로 Pluto가 표현된다 → 혁신·이상·인도주의"
REL_Pluto_Pisces,Pluto,Pisces,위치,"Pluto in Pisces: Pisces(Water,Mutable)의 기질로 Pluto가 표현된다 → 연민·창조·영감"
