id,source,target,relation,description
SA_Sun_sextile_Neptune,SA_Sun,Neptune,sextile,솔라 아크 Sun이(가) 네이탈 Neptune와(과) sextile
SA_Sun_square_Neptune,SA_Sun,Neptune,square,솔라 아크 Sun이(가) 네이탈 Neptune와(과) square
SA_Sun_trine_Neptune,SA_Sun,Neptune,trine,솔라 아크 Sun이(가) 네이탈 Neptune와(과) trine
SA_Sun_opposition_Neptune,SA_Sun,Neptune,opposition,솔라 아크 Sun이(가) 네이탈 Neptune와(과) opposition
SA_Sun_conjunction_Pluto,SA_Sun,Pluto,conjunction,솔라 아크 Sun이(가) 네이탈 Pluto와(과) conjunction
SA_Sun_sextile_Pluto,SA_Sun,Pluto,sextile,솔라 아크 Sun이(가) 네이탈 Pluto와(과) sextile
SA_Sun_square_Pluto,SA_Sun,Pluto,square,솔라 아크 Sun이(가) 네이탈 Pluto와(과) square
SA_Sun_trine_Pluto,SA_Sun,Pluto,trine,솔라 아크 Sun이(가) 네이탈 Pluto와(과) trine
SA_Sun_opposition_Pluto,SA_Sun,Pluto,opposition,솔라 아크 Sun이(가) 네이탈 Pluto와(과) opposition
SA_Sun_conjunction_Ascendant,SA_Sun,Ascendant,conjunction,솔라 아크 Sun이(가) 네이탈 Ascendant와(과) conjunction
SA_Sun_sextile_Ascendant,SA_Sun,Ascendant,sextile,솔라 아크 Sun이(가) 네이탈 Ascendant와(과) sextile
SA_Sun_square_Ascendant,SA_Sun,Ascendant,square,솔라 아크 Sun이(가) 네이탈 Ascendant와(과) square
SA_Sun_trine_Ascendant,SA_Sun,Ascendant,trine,솔라 아크 Sun이(가) 네이탈 Ascendant와(과) trine
SA_Sun_opposition_Ascendant,SA_Sun,Ascendant,opposition,솔라 아크 Sun이(가) 네이탈 Ascendant와(과) opposition
SA_Sun_conjunction_MC,SA_Sun,MC,conjunction,솔라 아크 Sun이(가) 네이탈 MC와(과) conjunction
SA_Sun_sextile_MC,SA_Sun,MC,sextile,솔라 아크 Sun이(가) 네이탈 MC와(과) sextile
SA_Sun_square_MC,SA_Sun,MC,square,솔라 아크 Sun이(가) 네이탈 MC와(과) square
SA_Sun_trine_MC,SA_Sun,MC,trine,솔라 아크 Sun이(가) 네이탈 MC와(과) trine
SA_Sun_opposition_MC,SA_Sun,MC,opposition,솔라 아크 Sun이(가) 네이탈 MC와(과) opposition
SA_Moon_conjunction_Sun,SA_Moon,Sun,conjunction,솔라 아크 Moon이(가) 네이탈 Sun와(과) conjunction
SA_Moon_sextile_Sun,SA_Moon,Sun,sextile,솔라 아크 Moon이(가) 네이탈 Sun와(과) sextile
SA_Moon_square_Sun,SA_Moon,Sun,square,솔라 아크 Moon이(가) 네이탈 Sun와(과) square
SA_Moon_trine_Sun,SA_Moon,Sun,trine,솔라 아크 Moon이(가) 네이탈 Sun와(과) trine
SA_Moon_opposition_Sun,SA_Moon,Sun,opposition,솔라 아크 Moon이(가) 네이탈 Sun와(과) opposition
SA_Moon_conjunction_Moon,SA_Moon,Moon,conjunction,솔라 아크 Moon이(가) 네이탈 Moon와(과) conjunction
SA_Moon_sextile_Moon,SA_Moon,Moon,sextile,솔라 아크 Moon이(가) 네이탈 Moon와(과) sextile
SA_Moon_square_Moon,SA_Moon,Moon,square,솔라 아크 Moon이(가) 네이탈 Moon와(과) square
SA_Moon_trine_Moon,SA_Moon,Moon,trine,솔라 아크 Moon이(가) 네이탈 Moon와(과) trine
SA_Moon_opposition_Moon,SA_Moon,Moon,opposition,솔라 아크 Moon이(가) 네이탈 Moon와(과) opposition
SA_Moon_conjunction_Mercury,SA_Moon,Mercury,conjunction,솔라 아크 Moon이(가) 네이탈 Mercury와(과) conjunction
SA_Moon_sextile_Mercury,SA_Moon,Mercury,sextile,솔라 아크 Moon이(가) 네이탈 Mercury와(과) sextile
SA_Moon_square_Mercury,SA_Moon,Mercury,square,솔라 아크 Moon이(가) 네이탈 Mercury와(과) square
SA_Moon_trine_Mercury,SA_Moon,Mercury,trine,솔라 아크 Moon이(가) 네이탈 Mercury와(과) trine
SA_Moon_opposition_Mercury,SA_Moon,Mercury,opposition,솔라 아크 Moon이(가) 네이탈 Mercury와(과) opposition
SA_Moon_conjunction_Venus,SA_Moon,Venus,conjunction,솔라 아크 Moon이(가) 네이탈 Venus와(과) conjunction
SA_Moon_sextile_Venus,SA_Moon,Venus,sextile,솔라 아크 Moon이(가) 네이탈 Venus와(과) sextile
SA_Moon_square_Venus,SA_Moon,Venus,square,솔라 아크 Moon이(가) 네이탈 Venus와(과) square
SA_Moon_trine_Venus,SA_Moon,Venus,trine,솔라 아크 Moon이(가) 네이탈 Venus와(과) trine
SA_Moon_opposition_Venus,SA_Moon,Venus,opposition,솔라 아크 Moon이(가) 네이탈 Venus와(과) opposition
SA_Moon_conjunction_Mars,SA_Moon,Mars,conjunction,솔라 아크 Moon이(가) 네이탈 Mars와(과) conjunction
SA_Moon_sextile_Mars,SA_Moon,Mars,sextile,솔라 아크 Moon이(가) 네이탈 Mars와(과) sextile
SA_Moon_square_Mars,SA_Moon,Mars,square,솔라 아크 Moon이(가) 네이탈 Mars와(과) square
SA_Moon_trine_Mars,SA_Moon,Mars,trine,솔라 아크 Moon이(가) 네이탈 Mars와(과) trine
SA_Moon_opposition_Mars,SA_Moon,Mars,opposition,솔라 아크 Moon이(가) 네이탈 Mars와(과) opposition
SA_Moon_conjunction_Jupiter,SA_Moon,Jupiter,conjunction,솔라 아크 Moon이(가) 네이탈 Jupiter와(과) conjunction
SA_Moon_sextile_Jupiter,SA_Moon,Jupiter,sextile,솔라 아크 Moon이(가) 네이탈 Jupiter와(과) sextile
SA_Moon_square_Jupiter,SA_Moon,Jupiter,square,솔라 아크 Moon이(가) 네이탈 Jupiter와(과) square
SA_Moon_trine_Jupiter,SA_Moon,Jupiter,trine,솔라 아크 Moon이(가) 네이탈 Jupiter와(과) trine
SA_Moon_opposition_Jupiter,SA_Moon,Jupiter,opposition,솔라 아크 Moon이(가) 네이탈 Jupiter와(과) opposition
SA_Moon_conjunction_Saturn,SA_Moon,Saturn,conjunction,솔라 아크 Moon이(가) 네이탈 Saturn와(과) conjunction
SA_Moon_sextile_Saturn,SA_Moon,Saturn,sextile,솔라 아크 Moon이(가) 네이탈 Saturn와(과) sextile
SA_Moon_square_Saturn,SA_Moon,Saturn,square,솔라 아크 Moon이(가) 네이탈 Saturn와(과) square
SA_Moon_trine_Saturn,SA_Moon,Saturn,trine,솔라 아크 Moon이(가) 네이탈 Saturn와(과) trine
SA_Moon_opposition_Saturn,SA_Moon,Saturn,opposition,솔라 아크 Moon이(가) 네이탈 Saturn와(과) opposition
SA_Moon_conjunction_Uranus,SA_Moon,Uranus,conjunction,솔라 아크 Moon이(가) 네이탈 Uranus와(과) conjunction
SA_Moon_sextile_Uranus,SA_Moon,Uranus,sextile,솔라 아크 Moon이(가) 네이탈 Uranus와(과) sextile
SA_Moon_square_Uranus,SA_Moon,Uranus,square,솔라 아크 Moon이(가) 네이탈 Uranus와(과) square
SA_Moon_trine_Uranus,SA_Moon,Uranus,trine,솔라 아크 Moon이(가) 네이탈 Uranus와(과) trine
SA_Moon_opposition_Uranus,SA_Moon,Uranus,opposition,솔라 아크 Moon이(가) 네이탈 Uranus와(과) opposition
SA_Moon_conjunction_Neptune,SA_Moon,Neptune,conjunction,솔라 아크 Moon이(가) 네이탈 Neptune와(과) conjunction
SA_Moon_sextile_Neptune,SA_Moon,Neptune,sextile,솔라 아크 Moon이(가) 네이탈 Neptune와(과) sextile
SA_Moon_square_Neptune,SA_Moon,Neptune,square,솔라 아크 Moon이(가) 네이탈 Neptune와(과) square
SA_Moon_trine_Neptune,SA_Moon,Neptune,trine,솔라 아크 Moon이(가) 네이탈 Neptune와(과) trine
SA_Moon_opposition_Neptune,SA_Moon,Neptune,opposition,솔라 아크 Moon이(가) 네이탈 Neptune와(과) opposition
SA_Moon_conjunction_Pluto,SA_Moon,Pluto,conjunction,솔라 아크 Moon이(가) 네이탈 Pluto와(과) conjunction
SA_Moon_sextile_Pluto,SA_Moon,Pluto,sextile,솔라 아크 Moon이(가) 네이탈 Pluto와(과) sextile
SA_Moon_square_Pluto,SA_Moon,Pluto,square,솔라 아크 Moon이(가) 네이탈 Pluto와(과) square
SA_Moon_trine_Pluto,SA_Moon,Pluto,trine,솔라 아크 Moon이(가) 네이탈 Pluto와(과) trine
SA_Moon_opposition_Pluto,SA_Moon,Pluto,opposition,솔라 아크 Moon이(가) 네이탈 Pluto와(과) opposition
SA_Moon_conjunction_Ascendant,SA_Moon,Ascendant,conjunction,솔라 아크 Moon이(가) 네이탈 Ascendant와(과) conjunction
SA_Moon_sextile_Ascendant,SA_Moon,Ascendant,sextile,솔라 아크 Moon이(가) 네이탈 Ascendant와(과) sextile
SA_Moon_square_Ascendant,SA_Moon,Ascendant,square,솔라 아크 Moon이(가) 네이탈 Ascendant와(과) square
SA_Moon_trine_Ascendant,SA_Moon,Ascendant,trine,솔라 아크 Moon이(가) 네이탈 Ascendant와(과) trine
SA_Moon_opposition_Ascendant,SA_Moon,Ascendant,opposition,솔라 아크 Moon이(가) 네이탈 Ascendant와(과) opposition
SA_Moon_conjunction_MC,SA_Moon,MC,conjunction,솔라 아크 Moon이(가) 네이탈 MC와(과) conjunction
SA_Moon_sextile_MC,SA_Moon,MC,sextile,솔라 아크 Moon이(가) 네이탈 MC와(과) sextile
SA_Moon_square_MC,SA_Moon,MC,square,솔라 아크 Moon이(가) 네이탈 MC와(과) square
SA_Moon_trine_MC,SA_Moon,MC,trine,솔라 아크 Moon이(가) 네이탈 MC와(과) trine
SA_Moon_opposition_MC,SA_Moon,MC,opposition,솔라 아크 Moon이(가) 네이탈 MC와(과) opposition
SA_Mercury_conjunction_Sun,SA_Mercury,Sun,conjunction,솔라 아크 Mercury이(가) 네이탈 Sun와(과) conjunction
SA_Mercury_sextile_Sun,SA_Mercury,Sun,sextile,솔라 아크 Mercury이(가) 네이탈 Sun와(과) sextile
SA_Mercury_square_Sun,SA_Mercury,Sun,square,솔라 아크 Mercury이(가) 네이탈 Sun와(과) square
SA_Mercury_trine_Sun,SA_Mercury,Sun,trine,솔라 아크 Mercury이(가) 네이탈 Sun와(과) trine
SA_Mercury_opposition_Sun,SA_Mercury,Sun,opposition,솔라 아크 Mercury이(가) 네이탈 Sun와(과) opposition
SA_Mercury_conjunction_Moon,SA_Mercury,Moon,conjunction,솔라 아크 Mercury이(가) 네이탈 Moon와(과) conjunction
SA_Mercury_sextile_Moon,SA_Mercury,Moon,sextile,솔라 아크 Mercury이(가) 네이탈 Moon와(과) sextile
SA_Mercury_square_Moon,SA_Mercury,Moon,square,솔라 아크 Mercury이(가) 네이탈 Moon와(과) square
SA_Mercury_trine_Moon,SA_Mercury,Moon,trine,솔라 아크 Mercury이(가) 네이탈 Moon와(과) trine
SA_Mercury_opposition_Moon,SA_Mercury,Moon,opposition,솔라 아크 Mercury이(가) 네이탈 Moon와(과) opposition
SA_Mercury_conjunction_Mercury,SA_Mercury,Mercury,conjunction,솔라 아크 Mercury이(가) 네이탈 Mercury와(과) conjunction
SA_Mercury_sextile_Mercury,SA_Mercury,Mercury,sextile,솔라 아크 Mercury이(가) 네이탈 Mercury와(과) sextile
SA_Mercury_square_Mercury,SA_Mercury,Mercury,square,솔라 아크 Mercury이(가) 네이탈 Mercury와(과) square
SA_Mercury_trine_Mercury,SA_Mercury,Mercury,trine,솔라 아크 Mercury이(가) 네이탈 Mercury와(과) trine
SA_Mercury_opposition_Mercury,SA_Mercury,Mercury,opposition,솔라 아크 Mercury이(가) 네이탈 Mercury와(과) opposition
SA_Mercury_conjunction_Venus,SA_Mercury,Venus,conjunction,솔라 아크 Mercury이(가) 네이탈 Venus와(과) conjunction
SA_Mercury_sextile_Venus,SA_Mercury,Venus,sextile,솔라 아크 Mercury이(가) 네이탈 Venus와(과) sextile
SA_Mercury_square_Venus,SA_Mercury,Venus,square,솔라 아크 Mercury이(가) 네이탈 Venus와(과) square
SA_Mercury_trine_Venus,SA_Mercury,Venus,trine,솔라 아크 Mercury이(가) 네이탈 Venus와(과) trine
SA_Mercury_opposition_Venus,SA_Mercury,Venus,opposition,솔라 아크 Mercury이(가) 네이탈 Venus와(과) opposition
SA_Mercury_conjunction_Mars,SA_Mercury,Mars,conjunction,솔라 아크 Mercury이(가) 네이탈 Mars와(과) conjunction
SA_Mercury_sextile_Mars,SA_Mercury,Mars,sextile,솔라 아크 Mercury이(가) 네이탈 Mars와(과) sextile
SA_Mercury_square_Mars,SA_Mercury,Mars,square,솔라 아크 Mercury이(가) 네이탈 Mars와(과) square
SA_Mercury_trine_Mars,SA_Mercury,Mars,trine,솔라 아크 Mercury이(가) 네이탈 Mars와(과) trine
SA_Mercury_opposition_Mars,SA_Mercury,Mars,opposition,솔라 아크 Mercury이(가) 네이탈 Mars와(과) opposition
SA_Mercury_conjunction_Jupiter,SA_Mercury,Jupiter,conjunction,솔라 아크 Mercury이(가) 네이탈 Jupiter와(과) conjunction
SA_Mercury_sextile_Jupiter,SA_Mercury,Jupiter,sextile,솔라 아크 Mercury이(가) 네이탈 Jupiter와(과) sextile
SA_Mercury_square_Jupiter,SA_Mercury,Jupiter,square,솔라 아크 Mercury이(가) 네이탈 Jupiter와(과) square
SA_Mercury_trine_Jupiter,SA_Mercury,Jupiter,trine,솔라 아크 Mercury이(가) 네이탈 Jupiter와(과) trine
SA_Mercury_opposition_Jupiter,SA_Mercury,Jupiter,opposition,솔라 아크 Mercury이(가) 네이탈 Jupiter와(과) opposition
SA_Mercury_conjunction_Saturn,SA_Mercury,Saturn,conjunction,솔라 아크 Mercury이(가) 네이탈 Saturn와(과) conjunction
SA_Mercury_sextile_Saturn,SA_Mercury,Saturn,sextile,솔라 아크 Mercury이(가) 네이탈 Saturn와(과) sextile
SA_Mercury_square_Saturn,SA_Mercury,Saturn,square,솔라 아크 Mercury이(가) 네이탈 Saturn와(과) square
SA_Mercury_trine_Saturn,SA_Mercury,Saturn,trine,솔라 아크 Mercury이(가) 네이탈 Saturn와(과) trine
SA_Mercury_opposition_Saturn,SA_Mercury,Saturn,opposition,솔라 아크 Mercury이(가) 네이탈 Saturn와(과) opposition
SA_Mercury_conjunction_Uranus,SA_Mercury,Uranus,conjunction,솔라 아크 Mercury이(가) 네이탈 Uranus와(과) conjunction
SA_Mercury_sextile_Uranus,SA_Mercury,Uranus,sextile,솔라 아크 Mercury이(가) 네이탈 Uranus와(과) sextile
SA_Mercury_square_Uranus,SA_Mercury,Uranus,square,솔라 아크 Mercury이(가) 네이탈 Uranus와(과) square
SA_Mercury_trine_Uranus,SA_Mercury,Uranus,trine,솔라 아크 Mercury이(가) 네이탈 Uranus와(과) trine
SA_Mercury_opposition_Uranus,SA_Mercury,Uranus,opposition,솔라 아크 Mercury이(가) 네이탈 Uranus와(과) opposition
SA_Mercury_conjunction_Neptune,SA_Mercury,Neptune,conjunction,솔라 아크 Mercury이(가) 네이탈 Neptune와(과) conjunction
SA_Mercury_sextile_Neptune,SA_Mercury,Neptune,sextile,솔라 아크 Mercury이(가) 네이탈 Neptune와(과) sextile
SA_Mercury_square_Neptune,SA_Mercury,Neptune,square,솔라 아크 Mercury이(가) 네이탈 Neptune와(과) square
SA_Mercury_trine_Neptune,SA_Mercury,Neptune,trine,솔라 아크 Mercury이(가) 네이탈 Neptune와(과) trine
SA_Mercury_opposition_Neptune,SA_Mercury,Neptune,opposition,솔라 아크 Mercury이(가) 네이탈 Neptune와(과) opposition
SA_Mercury_conjunction_Pluto,SA_Mercury,Pluto,conjunction,솔라 아크 Mercury이(가) 네이탈 Pluto와(과) conjunction
SA_Mercury_sextile_Pluto,SA_Mercury,Pluto,sextile,솔라 아크 Mercury이(가) 네이탈 Pluto와(과) sextile
SA_Mercury_square_Pluto,SA_Mercury,Pluto,square,솔라 아크 Mercury이(가) 네이탈 Pluto와(과) square
SA_Mercury_trine_Pluto,SA_Mercury,Pluto,trine,솔라 아크 Mercury이(가) 네이탈 Pluto와(과) trine
SA_Mercury_opposition_Pluto,SA_Mercury,Pluto,opposition,솔라 아크 Mercury이(가) 네이탈 Pluto와(과) opposition
SA_Mercury_conjunction_Ascendant,SA_Mercury,Ascendant,conjunction,솔라 아크 Mercury이(가) 네이탈 Ascendant와(과) conjunction
SA_Mercury_sextile_Ascendant,SA_Mercury,Ascendant,sextile,솔라 아크 Mercury이(가) 네이탈 Ascendant와(과) sextile
SA_Mercury_square_Ascendant,SA_Mercury,Ascendant,square,솔라 아크 Mercury이(가) 네이탈 Ascendant와(과) square
SA_Mercury_trine_Ascendant,SA_Mercury,Ascendant,trine,솔라 아크 Mercury이(가) 네이탈 Ascendant와(과) trine
SA_Mercury_opposition_Ascendant,SA_Mercury,Ascendant,opposition,솔라 아크 Mercury이(가) 네이탈 Ascendant와(과) opposition
SA_Mercury_conjunction_MC,SA_Mercury,MC,conjunction,솔라 아크 Mercury이(가) 네이탈 MC와(과) conjunction
SA_Mercury_sextile_MC,SA_Mercury,MC,sextile,솔라 아크 Mercury이(가) 네이탈 MC와(과) sextile
SA_Mercury_square_MC,SA_Mercury,MC,square,솔라 아크 Mercury이(가) 네이탈 MC와(과) square
SA_Mercury_trine_MC,SA_Mercury,MC,trine,솔라 아크 Mercury이(가) 네이탈 MC와(과) trine
SA_Mercury_opposition_MC,SA_Mercury,MC,opposition,솔라 아크 Mercury이(가) 네이탈 MC와(과) opposition
SA_Venus_conjunction_Sun,SA_Venus,Sun,conjunction,솔라 아크 Venus이(가) 네이탈 Sun와(과) conjunction
SA_Venus_sextile_Sun,SA_Venus,Sun,sextile,솔라 아크 Venus이(가) 네이탈 Sun와(과) sextile
SA_Venus_square_Sun,SA_Venus,Sun,square,솔라 아크 Venus이(가) 네이탈 Sun와(과) square
SA_Venus_trine_Sun,SA_Venus,Sun,trine,솔라 아크 Venus이(가) 네이탈 Sun와(과) trine
SA_Venus_opposition_Sun,SA_Venus,Sun,opposition,솔라 아크 Venus이(가) 네이탈 Sun와(과) opposition
SA_Venus_conjunction_Moon,SA_Venus,Moon,conjunction,솔라 아크 Venus이(가) 네이탈 Moon와(과) conjunction
SA_Venus_sextile_Moon,SA_Venus,Moon,sextile,솔라 아크 Venus이(가) 네이탈 Moon와(과) sextile
SA_Venus_square_Moon,SA_Venus,Moon,square,솔라 아크 Venus이(가) 네이탈 Moon와(과) square
SA_Venus_trine_Moon,SA_Venus,Moon,trine,솔라 아크 Venus이(가) 네이탈 Moon와(과) trine
SA_Venus_opposition_Moon,SA_Venus,Moon,opposition,솔라 아크 Venus이(가) 네이탈 Moon와(과) opposition
SA_Venus_conjunction_Mercury,SA_Venus,Mercury,conjunction,솔라 아크 Venus이(가) 네이탈 Mercury와(과) conjunction
SA_Venus_sextile_Mercury,SA_Venus,Mercury,sextile,솔라 아크 Venus이(가) 네이탈 Mercury와(과) sextile
SA_Venus_square_Mercury,SA_Venus,Mercury,square,솔라 아크 Venus이(가) 네이탈 Mercury와(과) square
SA_Venus_trine_Mercury,SA_Venus,Mercury,trine,솔라 아크 Venus이(가) 네이탈 Mercury와(과) trine
SA_Venus_opposition_Mercury,SA_Venus,Mercury,opposition,솔라 아크 Venus이(가) 네이탈 Mercury와(과) opposition
SA_Venus_conjunction_Venus,SA_Venus,Venus,conjunction,솔라 아크 Venus이(가) 네이탈 Venus와(과) conjunction
SA_Venus_sextile_Venus,SA_Venus,Venus,sextile,솔라 아크 Venus이(가) 네이탈 Venus와(과) sextile
