id,source,target,relation,description
COMP_Neptune_H9,COMP_Neptune,H9,in_house,합성 차트 Neptune이(가) 9하우스에 위치
COMP_Neptune_H10,COMP_Neptune,H10,in_house,합성 차트 Neptune이(가) 10하우스에 위치
COMP_Neptune_H11,COMP_Neptune,H11,in_house,합성 차트 Neptune이(가) 11하우스에 위치
COMP_Neptune_H12,COMP_Neptune,H12,in_house,합성 차트 Neptune이(가) 12하우스에 위치
COMP_Pluto_H1,COMP_Pluto,H1,in_house,합성 차트 Pluto이(가) 1하우스에 위치
COMP_Pluto_H2,COMP_Pluto,H2,in_house,합성 차트 Pluto이(가) 2하우스에 위치
COMP_Pluto_H3,COMP_Pluto,H3,in_house,합성 차트 Pluto이(가) 3하우스에 위치
COMP_Pluto_H4,COMP_Pluto,H4,in_house,합성 차트 Pluto이(가) 4하우스에 위치
COMP_Pluto_H5,COMP_Pluto,H5,in_house,합성 차트 Pluto이(가) 5하우스에 위치
COMP_Pluto_H6,COMP_Pluto,H6,in_house,합성 차트 Pluto이(가) 6하우스에 위치
COMP_Pluto_H7,COMP_Pluto,H7,in_house,합성 차트 Pluto이(가) 7하우스에 위치
COMP_Pluto_H8,COMP_Pluto,H8,in_house,합성 차트 Pluto이(가) 8하우스에 위치
COMP_Pluto_H9,COMP_Pluto,H9,in_house,합성 차트 Pluto이(가) 9하우스에 위치
COMP_Pluto_H10,COMP_Pluto,H10,in_house,합성 차트 Pluto이(가) 10하우스에 위치
COMP_Pluto_H11,COMP_Pluto,H11,in_house,합성 차트 Pluto이(가) 11하우스에 위치
COMP_Pluto_H12,COMP_Pluto,H12,in_house,합성 차트 Pluto이(가) 12하우스에 위치
COMP_Sun_conjunction_Moon,COMP_Sun,COMP_Moon,conjunction,합성 차트에서 Sun와(과) Moon가 conjunction
COMP_Sun_sextile_Moon,COMP_Sun,COMP_Moon,sextile,합성 차트에서 Sun와(과) Moon가 sextile
COMP_Sun_square_Moon,COMP_Sun,COMP_Moon,square,합성 차트에서 Sun와(과) Moon가 square
COMP_Sun_trine_Moon,COMP_Sun,COMP_Moon,trine,합성 차트에서 Sun와(과) Moon가 trine
COMP_Sun_opposition_Moon,COMP_Sun,COMP_Moon,opposition,합성 차트에서 Sun와(과) Moon가 opposition
COMP_Sun_conjunction_Mercury,COMP_Sun,COMP_Mercury,conjunction,합성 차트에서 Sun와(과) Mercury가 conjunction
COMP_Sun_sextile_Mercury,COMP_Sun,COMP_Mercury,sextile,합성 차트에서 Sun와(과) Mercury가 sextile
COMP_Sun_square_Mercury,COMP_Sun,COMP_Mercury,square,합성 차트에서 Sun와(과) Mercury가 square
COMP_Sun_trine_Mercury,COMP_Sun,COMP_Mercury,trine,합성 차트에서 Sun와(과) Mercury가 trine
COMP_Sun_opposition_Mercury,COMP_Sun,COMP_Mercury,opposition,합성 차트에서 Sun와(과) Mercury가 opposition
COMP_Sun_conjunction_Venus,COMP_Sun,COMP_Venus,conjunction,합성 차트에서 Sun와(과) Venus가 conjunction
COMP_Sun_sextile_Venus,COMP_Sun,COMP_Venus,sextile,합성 차트에서 Sun와(과) Venus가 sextile
COMP_Sun_square_Venus,COMP_Sun,COMP_Venus,square,합성 차트에서 Sun와(과) Venus가 square
COMP_Sun_trine_Venus,COMP_Sun,COMP_Venus,trine,합성 차트에서 Sun와(과) Venus가 trine
COMP_Sun_opposition_Venus,COMP_Sun,COMP_Venus,opposition,합성 차트에서 Sun와(과) Venus가 opposition
COMP_Sun_conjunction_Mars,COMP_Sun,COMP_Mars,conjunction,합성 차트에서 Sun와(과) Mars가 conjunction
COMP_Sun_sextile_Mars,COMP_Sun,COMP_Mars,sextile,합성 차트에서 Sun와(과) Mars가 sextile
COMP_Sun_square_Mars,COMP_Sun,COMP_Mars,square,합성 차트에서 Sun와(과) Mars가 square
COMP_Sun_trine_Mars,COMP_Sun,COMP_Mars,trine,합성 차트에서 Sun와(과) Mars가 trine
COMP_Sun_opposition_Mars,COMP_Sun,COMP_Mars,opposition,합성 차트에서 Sun와(과) Mars가 opposition
COMP_Sun_conjunction_Jupiter,COMP_Sun,COMP_Jupiter,conjunction,합성 차트에서 Sun와(과) Jupiter가 conjunction
COMP_Sun_sextile_Jupiter,COMP_Sun,COMP_Jupiter,sextile,합성 차트에서 Sun와(과) Jupiter가 sextile
COMP_Sun_square_Jupiter,COMP_Sun,COMP_Jupiter,square,합성 차트에서 Sun와(과) Jupiter가 square
COMP_Sun_trine_Jupiter,COMP_Sun,COMP_Jupiter,trine,합성 차트에서 Sun와(과) Jupiter가 trine
COMP_Sun_opposition_Jupiter,COMP_Sun,COMP_Jupiter,opposition,합성 차트에서 Sun와(과) Jupiter가 opposition
COMP_Sun_conjunction_Saturn,COMP_Sun,COMP_Saturn,conjunction,합성 차트에서 Sun와(과) Saturn가 conjunction
COMP_Sun_sextile_Saturn,COMP_Sun,COMP_Saturn,sextile,합성 차트에서 Sun와(과) Saturn가 sextile
COMP_Sun_square_Saturn,COMP_Sun,COMP_Saturn,square,합성 차트에서 Sun와(과) Saturn가 square
COMP_Sun_trine_Saturn,COMP_Sun,COMP_Saturn,trine,합성 차트에서 Sun와(과) Saturn가 trine
COMP_Sun_opposition_Saturn,COMP_Sun,COMP_Saturn,opposition,합성 차트에서 Sun와(과) Saturn가 opposition
COMP_Sun_conjunction_Uranus,COMP_Sun,COMP_Uranus,conjunction,합성 차트에서 Sun와(과) Uranus가 conjunction
COMP_Sun_sextile_Uranus,COMP_Sun,COMP_Uranus,sextile,합성 차트에서 Sun와(과) Uranus가 sextile
COMP_Sun_square_Uranus,COMP_Sun,COMP_Uranus,square,합성 차트에서 Sun와(과) Uranus가 square
COMP_Sun_trine_Uranus,COMP_Sun,COMP_Uranus,trine,합성 차트에서 Sun와(과) Uranus가 trine
COMP_Sun_opposition_Uranus,COMP_Sun,COMP_Uranus,opposition,합성 차트에서 Sun와(과) Uranus가 opposition
COMP_Sun_conjunction_Neptune,COMP_Sun,COMP_Neptune,conjunction,합성 차트에서 Sun와(과) Neptune가 conjunction
COMP_Sun_sextile_Neptune,COMP_Sun,COMP_Neptune,sextile,합성 차트에서 Sun와(과) Neptune가 sextile
COMP_Sun_square_Neptune,COMP_Sun,COMP_Neptune,square,합성 차트에서 Sun와(과) Neptune가 square
COMP_Sun_trine_Neptune,COMP_Sun,COMP_Neptune,trine,합성 차트에서 Sun와(과) Neptune가 trine
COMP_Sun_opposition_Neptune,COMP_Sun,COMP_Neptune,opposition,합성 차트에서 Sun와(과) Neptune가 opposition
COMP_Sun_conjunction_Pluto,COMP_Sun,COMP_Pluto,conjunction,합성 차트에서 Sun와(과) Pluto가 conjunction
COMP_Sun_sextile_Pluto,COMP_Sun,COMP_Pluto,sextile,합성 차트에서 Sun와(과) Pluto가 sextile
COMP_Sun_square_Pluto,COMP_Sun,COMP_Pluto,square,합성 차트에서 Sun와(과) Pluto가 square
COMP_Sun_trine_Pluto,COMP_Sun,COMP_Pluto,trine,합성 차트에서 Sun와(과) Pluto가 trine
COMP_Sun_opposition_Pluto,COMP_Sun,COMP_Pluto,opposition,합성 차트에서 Sun와(과) Pluto가 opposition
COMP_Moon_conjunction_Mercury,COMP_Moon,COMP_Mercury,conjunction,합성 차트에서 Moon와(과) Mercury가 conjunction
COMP_Moon_sextile_Mercury,COMP_Moon,COMP_Mercury,sextile,합성 차트에서 Moon와(과) Mercury가 sextile
COMP_Moon_square_Mercury,COMP_Moon,COMP_Mercury,square,합성 차트에서 Moon와(과) Mercury가 square
COMP_Moon_trine_Mercury,COMP_Moon,COMP_Mercury,trine,합성 차트에서 Moon와(과) Mercury가 trine
COMP_Moon_opposition_Mercury,COMP_Moon,COMP_Mercury,opposition,합성 차트에서 Moon와(과) Mercury가 opposition
COMP_Moon_conjunction_Venus,COMP_Moon,COMP_Venus,conjunction,합성 차트에서 Moon와(과) Venus가 conjunction
COMP_Moon_sextile_Venus,COMP_Moon,COMP_Venus,sextile,합성 차트에서 Moon와(과) Venus가 sextile
COMP_Moon_square_Venus,COMP_Moon,COMP_Venus,square,합성 차트에서 Moon와(과) Venus가 square
COMP_Moon_trine_Venus,COMP_Moon,COMP_Venus,trine,합성 차트에서 Moon와(과) Venus가 trine
COMP_Moon_opposition_Venus,COMP_Moon,COMP_Venus,opposition,합성 차트에서 Moon와(과) Venus가 opposition
COMP_Moon_conjunction_Mars,COMP_Moon,COMP_Mars,conjunction,합성 차트에서 Moon와(과) Mars가 conjunction
COMP_Moon_sextile_Mars,COMP_Moon,COMP_Mars,sextile,합성 차트에서 Moon와(과) Mars가 sextile
COMP_Moon_square_Mars,COMP_Moon,COMP_Mars,square,합성 차트에서 Moon와(과) Mars가 square
COMP_Moon_trine_Mars,COMP_Moon,COMP_Mars,trine,합성 차트에서 Moon와(과) Mars가 trine
COMP_Moon_opposition_Mars,COMP_Moon,COMP_Mars,opposition,합성 차트에서 Moon와(과) Mars가 opposition
COMP_Moon_conjunction_Jupiter,COMP_Moon,COMP_Jupiter,conjunction,합성 차트에서 Moon와(과) Jupiter가 conjunction
COMP_Moon_sextile_Jupiter,COMP_Moon,COMP_Jupiter,sextile,합성 차트에서 Moon와(과) Jupiter가 sextile
COMP_Moon_square_Jupiter,COMP_Moon,COMP_Jupiter,square,합성 차트에서 Moon와(과) Jupiter가 square
COMP_Moon_trine_Jupiter,COMP_Moon,COMP_Jupiter,trine,합성 차트에서 Moon와(과) Jupiter가 trine
COMP_Moon_opposition_Jupiter,COMP_Moon,COMP_Jupiter,opposition,합성 차트에서 Moon와(과) Jupiter가 opposition
COMP_Moon_conjunction_Saturn,COMP_Moon,COMP_Saturn,conjunction,합성 차트에서 Moon와(과) Saturn가 conjunction
COMP_Moon_sextile_Saturn,COMP_Moon,COMP_Saturn,sextile,합성 차트에서 Moon와(과) Saturn가 sextile
COMP_Moon_square_Saturn,COMP_Moon,COMP_Saturn,square,합성 차트에서 Moon와(과) Saturn가 square
COMP_Moon_trine_Saturn,COMP_Moon,COMP_Saturn,trine,합성 차트에서 Moon와(과) Saturn가 trine
COMP_Moon_opposition_Saturn,COMP_Moon,COMP_Saturn,opposition,합성 차트에서 Moon와(과) Saturn가 opposition
COMP_Moon_conjunction_Uranus,COMP_Moon,COMP_Uranus,conjunction,합성 차트에서 Moon와(과) Uranus가 conjunction
COMP_Moon_sextile_Uranus,COMP_Moon,COMP_Uranus,sextile,합성 차트에서 Moon와(과) Uranus가 sextile
COMP_Moon_square_Uranus,COMP_Moon,COMP_Uranus,square,합성 차트에서 Moon와(과) Uranus가 square
COMP_Moon_trine_Uranus,COMP_Moon,COMP_Uranus,trine,합성 차트에서 Moon와(과) Uranus가 trine
COMP_Moon_opposition_Uranus,COMP_Moon,COMP_Uranus,opposition,합성 차트에서 Moon와(과) Uranus가 opposition
COMP_Moon_conjunction_Neptune,COMP_Moon,COMP_Neptune,conjunction,합성 차트에서 Moon와(과) Neptune가 conjunction
COMP_Moon_sextile_Neptune,COMP_Moon,COMP_Neptune,sextile,합성 차트에서 Moon와(과) Neptune가 sextile
COMP_Moon_square_Neptune,COMP_Moon,COMP_Neptune,square,합성 차트에서 Moon와(과) Neptune가 square
COMP_Moon_trine_Neptune,COMP_Moon,COMP_Neptune,trine,합성 차트에서 Moon와(과) Neptune가 trine
COMP_Moon_opposition_Neptune,COMP_Moon,COMP_Neptune,opposition,합성 차트에서 Moon와(과) Neptune가 opposition
COMP_Moon_conjunction_Pluto,COMP_Moon,COMP_Pluto,conjunction,합성 차트에서 Moon와(과) Pluto가 conjunction
COMP_Moon_sextile_Pluto,COMP_Moon,COMP_Pluto,sextile,합성 차트에서 Moon와(과) Pluto가 sextile
COMP_Moon_square_Pluto,COMP_Moon,COMP_Pluto,square,합성 차트에서 Moon와(과) Pluto가 square
COMP_Moon_trine_Pluto,COMP_Moon,COMP_Pluto,trine,합성 차트에서 Moon와(과) Pluto가 trine
COMP_Moon_opposition_Pluto,COMP_Moon,COMP_Pluto,opposition,합성 차트에서 Moon와(과) Pluto가 opposition
COMP_Mercury_conjunction_Venus,COMP_Mercury,COMP_Venus,conjunction,합성 차트에서 Mercury와(과) Venus가 conjunction
COMP_Mercury_sextile_Venus,COMP_Mercury,COMP_Venus,sextile,합성 차트에서 Mercury와(과) Venus가 sextile
COMP_Mercury_square_Venus,COMP_Mercury,COMP_Venus,square,합성 차트에서 Mercury와(과) Venus가 square
COMP_Mercury_trine_Venus,COMP_Mercury,COMP_Venus,trine,합성 차트에서 Mercury와(과) Venus가 trine
COMP_Mercury_opposition_Venus,COMP_Mercury,COMP_Venus,opposition,합성 차트에서 Mercury와(과) Venus가 opposition
COMP_Mercury_conjunction_Mars,COMP_Mercury,COMP_Mars,conjunction,합성 차트에서 Mercury와(과) Mars가 conjunction
COMP_Mercury_sextile_Mars,COMP_Mercury,COMP_Mars,sextile,합성 차트에서 Mercury와(과) Mars가 sextile
COMP_Mercury_square_Mars,COMP_Mercury,COMP_Mars,square,합성 차트에서 Mercury와(과) Mars가 square
COMP_Mercury_trine_Mars,COMP_Mercury,COMP_Mars,trine,합성 차트에서 Mercury와(과) Mars가 trine
COMP_Mercury_opposition_Mars,COMP_Mercury,COMP_Mars,opposition,합성 차트에서 Mercury와(과) Mars가 opposition
COMP_Mercury_conjunction_Jupiter,COMP_Mercury,COMP_Jupiter,conjunction,합성 차트에서 Mercury와(과) Jupiter가 conjunction
COMP_Mercury_sextile_Jupiter,COMP_Mercury,COMP_Jupiter,sextile,합성 차트에서 Mercury와(과) Jupiter가 sextile
COMP_Mercury_square_Jupiter,COMP_Mercury,COMP_Jupiter,square,합성 차트에서 Mercury와(과) Jupiter가 square
COMP_Mercury_trine_Jupiter,COMP_Mercury,COMP_Jupiter,trine,합성 차트에서 Mercury와(과) Jupiter가 trine
COMP_Mercury_opposition_Jupiter,COMP_Mercury,COMP_Jupiter,opposition,합성 차트에서 Mercury와(과) Jupiter가 opposition
COMP_Mercury_conjunction_Saturn,COMP_Mercury,COMP_Saturn,conjunction,합성 차트에서 Mercury와(과) Saturn가 conjunction
COMP_Mercury_sextile_Saturn,COMP_Mercury,COMP_Saturn,sextile,합성 차트에서 Mercury와(과) Saturn가 sextile
COMP_Mercury_square_Saturn,COMP_Mercury,COMP_Saturn,square,합성 차트에서 Mercury와(과) Saturn가 square
COMP_Mercury_trine_Saturn,COMP_Mercury,COMP_Saturn,trine,합성 차트에서 Mercury와(과) Saturn가 trine
COMP_Mercury_opposition_Saturn,COMP_Mercury,COMP_Saturn,opposition,합성 차트에서 Mercury와(과) Saturn가 opposition
COMP_Mercury_conjunction_Uranus,COMP_Mercury,COMP_Uranus,conjunction,합성 차트에서 Mercury와(과) Uranus가 conjunction
COMP_Mercury_sextile_Uranus,COMP_Mercury,COMP_Uranus,sextile,합성 차트에서 Mercury와(과) Uranus가 sextile
COMP_Mercury_square_Uranus,COMP_Mercury,COMP_Uranus,square,합성 차트에서 Mercury와(과) Uranus가 square
COMP_Mercury_trine_Uranus,COMP_Mercury,COMP_Uranus,trine,합성 차트에서 Mercury와(과) Uranus가 trine
COMP_Mercury_opposition_Uranus,COMP_Mercury,COMP_Uranus,opposition,합성 차트에서 Mercury와(과) Uranus가 opposition
COMP_Mercury_conjunction_Neptune,COMP_Mercury,COMP_Neptune,conjunction,합성 차트에서 Mercury와(과) Neptune가 conjunction
COMP_Mercury_sextile_Neptune,COMP_Mercury,COMP_Neptune,sextile,합성 차트에서 Mercury와(과) Neptune가 sextile
COMP_Mercury_square_Neptune,COMP_Mercury,COMP_Neptune,square,합성 차트에서 Mercury와(과) Neptune가 square
COMP_Mercury_trine_Neptune,COMP_Mercury,COMP_Neptune,trine,합성 차트에서 Mercury와(과) Neptune가 trine
COMP_Mercury_opposition_Neptune,COMP_Mercury,COMP_Neptune,opposition,합성 차트에서 Mercury와(과) Neptune가 opposition
COMP_Mercury_conjunction_Pluto,COMP_Mercury,COMP_Pluto,conjunction,합성 차트에서 Mercury와(과) Pluto가 conjunction
COMP_Mercury_sextile_Pluto,COMP_Mercury,COMP_Pluto,sextile,합성 차트에서 Mercury와(과) Pluto가 sextile
COMP_Mercury_square_Pluto,COMP_Mercury,COMP_Pluto,square,합성 차트에서 Mercury와(과) Pluto가 square
COMP_Mercury_trine_Pluto,COMP_Mercury,COMP_Pluto,trine,합성 차트에서 Mercury와(과) Pluto가 trine
COMP_Mercury_opposition_Pluto,COMP_Mercury,COMP_Pluto,opposition,합성 차트에서 Mercury와(과) Pluto가 opposition
COMP_Venus_conjunction_Mars,COMP_Venus,COMP_Mars,conjunction,합성 차트에서 Venus와(과) Mars가 conjunction
COMP_Venus_sextile_Mars,COMP_Venus,COMP_Mars,sextile,합성 차트에서 Venus와(과) Mars가 sextile
COMP_Venus_square_Mars,COMP_Venus,COMP_Mars,square,합성 차트에서 Venus와(과) Mars가 square
COMP_Venus_trine_Mars,COMP_Venus,COMP_Mars,trine,합성 차트에서 Venus와(과) Mars가 trine
COMP_Venus_opposition_Mars,COMP_Venus,COMP_Mars,opposition,합성 차트에서 Venus와(과) Mars가 opposition
COMP_Venus_conjunction_Jupiter,COMP_Venus,COMP_Jupiter,conjunction,합성 차트에서 Venus와(과) Jupiter가 conjunction
