id,source,target,relation,description
Pluto_conjunction_MP_Venus_Mars,Pluto,MP_Venus_Mars,conjunction,Pluto이(가) Venus/Mars 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Venus_Mars,Pluto,MP_Venus_Mars,square,Pluto이(가) Venus/Mars 미드포인트를 square으로 활성화
Pluto_opposition_MP_Venus_Mars,Pluto,MP_Venus_Mars,opposition,Pluto이(가) Venus/Mars 미드포인트를 opposition으로 활성화
Sun_conjunction_MP_Mercury_Venus,Sun,MP_Mercury_Venus,conjunction,Sun이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Sun_square_MP_Mercury_Venus,Sun,MP_Mercury_Venus,square,Sun이(가) Mercury/Venus 미드포인트를 square으로 활성화
Sun_opposition_MP_Mercury_Venus,Sun,MP_Mercury_Venus,opposition,Sun이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Moon_conjunction_MP_Mercury_Venus,Moon,MP_Mercury_Venus,conjunction,Moon이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Moon_square_MP_Mercury_Venus,Moon,MP_Mercury_Venus,square,Moon이(가) Mercury/Venus 미드포인트를 square으로 활성화
Moon_opposition_MP_Mercury_Venus,Moon,MP_Mercury_Venus,opposition,Moon이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Mars_conjunction_MP_Mercury_Venus,Mars,MP_Mercury_Venus,conjunction,Mars이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Mars_square_MP_Mercury_Venus,Mars,MP_Mercury_Venus,square,Mars이(가) Mercury/Venus 미드포인트를 square으로 활성화
Mars_opposition_MP_Mercury_Venus,Mars,MP_Mercury_Venus,opposition,Mars이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Jupiter_conjunction_MP_Mercury_Venus,Jupiter,MP_Mercury_Venus,conjunction,Jupiter이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Jupiter_square_MP_Mercury_Venus,Jupiter,MP_Mercury_Venus,square,Jupiter이(가) Mercury/Venus 미드포인트를 square으로 활성화
Jupiter_opposition_MP_Mercury_Venus,Jupiter,MP_Mercury_Venus,opposition,Jupiter이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Saturn_conjunction_MP_Mercury_Venus,Saturn,MP_Mercury_Venus,conjunction,Saturn이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Saturn_square_MP_Mercury_Venus,Saturn,MP_Mercury_Venus,square,Saturn이(가) Mercury/Venus 미드포인트를 square으로 활성화
Saturn_opposition_MP_Mercury_Venus,Saturn,MP_Mercury_Venus,opposition,Saturn이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Mercury_Venus,Uranus,MP_Mercury_Venus,conjunction,Uranus이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Mercury_Venus,Uranus,MP_Mercury_Venus,square,Uranus이(가) Mercury/Venus 미드포인트를 square으로 활성화
Uranus_opposition_MP_Mercury_Venus,Uranus,MP_Mercury_Venus,opposition,Uranus이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Mercury_Venus,Neptune,MP_Mercury_Venus,conjunction,Neptune이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Mercury_Venus,Neptune,MP_Mercury_Venus,square,Neptune이(가) Mercury/Venus 미드포인트를 square으로 활성화
Neptune_opposition_MP_Mercury_Venus,Neptune,MP_Mercury_Venus,opposition,Neptune이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Mercury_Venus,Pluto,MP_Mercury_Venus,conjunction,Pluto이(가) Mercury/Venus 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Mercury_Venus,Pluto,MP_Mercury_Venus,square,Pluto이(가) Mercury/Venus 미드포인트를 square으로 활성화
Pluto_opposition_MP_Mercury_Venus,Pluto,MP_Mercury_Venus,opposition,Pluto이(가) Mercury/Venus 미드포인트를 opposition으로 활성화
Moon_conjunction_MP_Sun_Venus,Moon,MP_Sun_Venus,conjunction,Moon이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Moon_square_MP_Sun_Venus,Moon,MP_Sun_Venus,square,Moon이(가) Sun/Venus 미드포인트를 square으로 활성화
Moon_opposition_MP_Sun_Venus,Moon,MP_Sun_Venus,opposition,Moon이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Mercury_conjunction_MP_Sun_Venus,Mercury,MP_Sun_Venus,conjunction,Mercury이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Mercury_square_MP_Sun_Venus,Mercury,MP_Sun_Venus,square,Mercury이(가) Sun/Venus 미드포인트를 square으로 활성화
Mercury_opposition_MP_Sun_Venus,Mercury,MP_Sun_Venus,opposition,Mercury이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Mars_conjunction_MP_Sun_Venus,Mars,MP_Sun_Venus,conjunction,Mars이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Mars_square_MP_Sun_Venus,Mars,MP_Sun_Venus,square,Mars이(가) Sun/Venus 미드포인트를 square으로 활성화
Mars_opposition_MP_Sun_Venus,Mars,MP_Sun_Venus,opposition,Mars이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Jupiter_conjunction_MP_Sun_Venus,Jupiter,MP_Sun_Venus,conjunction,Jupiter이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Jupiter_square_MP_Sun_Venus,Jupiter,MP_Sun_Venus,square,Jupiter이(가) Sun/Venus 미드포인트를 square으로 활성화
Jupiter_opposition_MP_Sun_Venus,Jupiter,MP_Sun_Venus,opposition,Jupiter이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Saturn_conjunction_MP_Sun_Venus,Saturn,MP_Sun_Venus,conjunction,Saturn이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Saturn_square_MP_Sun_Venus,Saturn,MP_Sun_Venus,square,Saturn이(가) Sun/Venus 미드포인트를 square으로 활성화
Saturn_opposition_MP_Sun_Venus,Saturn,MP_Sun_Venus,opposition,Saturn이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Sun_Venus,Uranus,MP_Sun_Venus,conjunction,Uranus이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Sun_Venus,Uranus,MP_Sun_Venus,square,Uranus이(가) Sun/Venus 미드포인트를 square으로 활성화
Uranus_opposition_MP_Sun_Venus,Uranus,MP_Sun_Venus,opposition,Uranus이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Sun_Venus,Neptune,MP_Sun_Venus,conjunction,Neptune이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Sun_Venus,Neptune,MP_Sun_Venus,square,Neptune이(가) Sun/Venus 미드포인트를 square으로 활성화
Neptune_opposition_MP_Sun_Venus,Neptune,MP_Sun_Venus,opposition,Neptune이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Sun_Venus,Pluto,MP_Sun_Venus,conjunction,Pluto이(가) Sun/Venus 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Sun_Venus,Pluto,MP_Sun_Venus,square,Pluto이(가) Sun/Venus 미드포인트를 square으로 활성화
Pluto_opposition_MP_Sun_Venus,Pluto,MP_Sun_Venus,opposition,Pluto이(가) Sun/Venus 미드포인트를 opposition으로 활성화
Moon_conjunction_MP_Sun_Mars,Moon,MP_Sun_Mars,conjunction,Moon이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Moon_square_MP_Sun_Mars,Moon,MP_Sun_Mars,square,Moon이(가) Sun/Mars 미드포인트를 square으로 활성화
Moon_opposition_MP_Sun_Mars,Moon,MP_Sun_Mars,opposition,Moon이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Mercury_conjunction_MP_Sun_Mars,Mercury,MP_Sun_Mars,conjunction,Mercury이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Mercury_square_MP_Sun_Mars,Mercury,MP_Sun_Mars,square,Mercury이(가) Sun/Mars 미드포인트를 square으로 활성화
Mercury_opposition_MP_Sun_Mars,Mercury,MP_Sun_Mars,opposition,Mercury이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Venus_conjunction_MP_Sun_Mars,Venus,MP_Sun_Mars,conjunction,Venus이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Venus_square_MP_Sun_Mars,Venus,MP_Sun_Mars,square,Venus이(가) Sun/Mars 미드포인트를 square으로 활성화
Venus_opposition_MP_Sun_Mars,Venus,MP_Sun_Mars,opposition,Venus이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Jupiter_conjunction_MP_Sun_Mars,Jupiter,MP_Sun_Mars,conjunction,Jupiter이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Jupiter_square_MP_Sun_Mars,Jupiter,MP_Sun_Mars,square,Jupiter이(가) Sun/Mars 미드포인트를 square으로 활성화
Jupiter_opposition_MP_Sun_Mars,Jupiter,MP_Sun_Mars,opposition,Jupiter이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Saturn_conjunction_MP_Sun_Mars,Saturn,MP_Sun_Mars,conjunction,Saturn이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Saturn_square_MP_Sun_Mars,Saturn,MP_Sun_Mars,square,Saturn이(가) Sun/Mars 미드포인트를 square으로 활성화
Saturn_opposition_MP_Sun_Mars,Saturn,MP_Sun_Mars,opposition,Saturn이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Sun_Mars,Uranus,MP_Sun_Mars,conjunction,Uranus이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Sun_Mars,Uranus,MP_Sun_Mars,square,Uranus이(가) Sun/Mars 미드포인트를 square으로 활성화
Uranus_opposition_MP_Sun_Mars,Uranus,MP_Sun_Mars,opposition,Uranus이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Sun_Mars,Neptune,MP_Sun_Mars,conjunction,Neptune이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Sun_Mars,Neptune,MP_Sun_Mars,square,Neptune이(가) Sun/Mars 미드포인트를 square으로 활성화
Neptune_opposition_MP_Sun_Mars,Neptune,MP_Sun_Mars,opposition,Neptune이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Sun_Mars,Pluto,MP_Sun_Mars,conjunction,Pluto이(가) Sun/Mars 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Sun_Mars,Pluto,MP_Sun_Mars,square,Pluto이(가) Sun/Mars 미드포인트를 square으로 활성화
Pluto_opposition_MP_Sun_Mars,Pluto,MP_Sun_Mars,opposition,Pluto이(가) Sun/Mars 미드포인트를 opposition으로 활성화
Sun_conjunction_MP_Moon_Venus,Sun,MP_Moon_Venus,conjunction,Sun이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Sun_square_MP_Moon_Venus,Sun,MP_Moon_Venus,square,Sun이(가) Moon/Venus 미드포인트를 square으로 활성화
Sun_opposition_MP_Moon_Venus,Sun,MP_Moon_Venus,opposition,Sun이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Mercury_conjunction_MP_Moon_Venus,Mercury,MP_Moon_Venus,conjunction,Mercury이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Mercury_square_MP_Moon_Venus,Mercury,MP_Moon_Venus,square,Mercury이(가) Moon/Venus 미드포인트를 square으로 활성화
Mercury_opposition_MP_Moon_Venus,Mercury,MP_Moon_Venus,opposition,Mercury이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Mars_conjunction_MP_Moon_Venus,Mars,MP_Moon_Venus,conjunction,Mars이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Mars_square_MP_Moon_Venus,Mars,MP_Moon_Venus,square,Mars이(가) Moon/Venus 미드포인트를 square으로 활성화
Mars_opposition_MP_Moon_Venus,Mars,MP_Moon_Venus,opposition,Mars이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Jupiter_conjunction_MP_Moon_Venus,Jupiter,MP_Moon_Venus,conjunction,Jupiter이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Jupiter_square_MP_Moon_Venus,Jupiter,MP_Moon_Venus,square,Jupiter이(가) Moon/Venus 미드포인트를 square으로 활성화
Jupiter_opposition_MP_Moon_Venus,Jupiter,MP_Moon_Venus,opposition,Jupiter이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Saturn_conjunction_MP_Moon_Venus,Saturn,MP_Moon_Venus,conjunction,Saturn이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Saturn_square_MP_Moon_Venus,Saturn,MP_Moon_Venus,square,Saturn이(가) Moon/Venus 미드포인트를 square으로 활성화
Saturn_opposition_MP_Moon_Venus,Saturn,MP_Moon_Venus,opposition,Saturn이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Moon_Venus,Uranus,MP_Moon_Venus,conjunction,Uranus이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Moon_Venus,Uranus,MP_Moon_Venus,square,Uranus이(가) Moon/Venus 미드포인트를 square으로 활성화
Uranus_opposition_MP_Moon_Venus,Uranus,MP_Moon_Venus,opposition,Uranus이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Moon_Venus,Neptune,MP_Moon_Venus,conjunction,Neptune이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Moon_Venus,Neptune,MP_Moon_Venus,square,Neptune이(가) Moon/Venus 미드포인트를 square으로 활성화
Neptune_opposition_MP_Moon_Venus,Neptune,MP_Moon_Venus,opposition,Neptune이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Moon_Venus,Pluto,MP_Moon_Venus,conjunction,Pluto이(가) Moon/Venus 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Moon_Venus,Pluto,MP_Moon_Venus,square,Pluto이(가) Moon/Venus 미드포인트를 square으로 활성화
Pluto_opposition_MP_Moon_Venus,Pluto,MP_Moon_Venus,opposition,Pluto이(가) Moon/Venus 미드포인트를 opposition으로 활성화
Sun_conjunction_MP_Moon_Mars,Sun,MP_Moon_Mars,conjunction,Sun이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Sun_square_MP_Moon_Mars,Sun,MP_Moon_Mars,square,Sun이(가) Moon/Mars 미드포인트를 square으로 활성화
Sun_opposition_MP_Moon_Mars,Sun,MP_Moon_Mars,opposition,Sun이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Mercury_conjunction_MP_Moon_Mars,Mercury,MP_Moon_Mars,conjunction,Mercury이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Mercury_square_MP_Moon_Mars,Mercury,MP_Moon_Mars,square,Mercury이(가) Moon/Mars 미드포인트를 square으로 활성화
Mercury_opposition_MP_Moon_Mars,Mercury,MP_Moon_Mars,opposition,Mercury이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Venus_conjunction_MP_Moon_Mars,Venus,MP_Moon_Mars,conjunction,Venus이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Venus_square_MP_Moon_Mars,Venus,MP_Moon_Mars,square,Venus이(가) Moon/Mars 미드포인트를 square으로 활성화
Venus_opposition_MP_Moon_Mars,Venus,MP_Moon_Mars,opposition,Venus이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Jupiter_conjunction_MP_Moon_Mars,Jupiter,MP_Moon_Mars,conjunction,Jupiter이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Jupiter_square_MP_Moon_Mars,Jupiter,MP_Moon_Mars,square,Jupiter이(가) Moon/Mars 미드포인트를 square으로 활성화
Jupiter_opposition_MP_Moon_Mars,Jupiter,MP_Moon_Mars,opposition,Jupiter이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Saturn_conjunction_MP_Moon_Mars,Saturn,MP_Moon_Mars,conjunction,Saturn이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Saturn_square_MP_Moon_Mars,Saturn,MP_Moon_Mars,square,Saturn이(가) Moon/Mars 미드포인트를 square으로 활성화
Saturn_opposition_MP_Moon_Mars,Saturn,MP_Moon_Mars,opposition,Saturn이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Moon_Mars,Uranus,MP_Moon_Mars,conjunction,Uranus이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Moon_Mars,Uranus,MP_Moon_Mars,square,Uranus이(가) Moon/Mars 미드포인트를 square으로 활성화
Uranus_opposition_MP_Moon_Mars,Uranus,MP_Moon_Mars,opposition,Uranus이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Moon_Mars,Neptune,MP_Moon_Mars,conjunction,Neptune이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Moon_Mars,Neptune,MP_Moon_Mars,square,Neptune이(가) Moon/Mars 미드포인트를 square으로 활성화
Neptune_opposition_MP_Moon_Mars,Neptune,MP_Moon_Mars,opposition,Neptune이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Moon_Mars,Pluto,MP_Moon_Mars,conjunction,Pluto이(가) Moon/Mars 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Moon_Mars,Pluto,MP_Moon_Mars,square,Pluto이(가) Moon/Mars 미드포인트를 square으로 활성화
Pluto_opposition_MP_Moon_Mars,Pluto,MP_Moon_Mars,opposition,Pluto이(가) Moon/Mars 미드포인트를 opposition으로 활성화
Sun_conjunction_MP_Jupiter_Saturn,Sun,MP_Jupiter_Saturn,conjunction,Sun이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Sun_square_MP_Jupiter_Saturn,Sun,MP_Jupiter_Saturn,square,Sun이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Sun_opposition_MP_Jupiter_Saturn,Sun,MP_Jupiter_Saturn,opposition,Sun이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Moon_conjunction_MP_Jupiter_Saturn,Moon,MP_Jupiter_Saturn,conjunction,Moon이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Moon_square_MP_Jupiter_Saturn,Moon,MP_Jupiter_Saturn,square,Moon이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Moon_opposition_MP_Jupiter_Saturn,Moon,MP_Jupiter_Saturn,opposition,Moon이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Mercury_conjunction_MP_Jupiter_Saturn,Mercury,MP_Jupiter_Saturn,conjunction,Mercury이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Mercury_square_MP_Jupiter_Saturn,Mercury,MP_Jupiter_Saturn,square,Mercury이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Mercury_opposition_MP_Jupiter_Saturn,Mercury,MP_Jupiter_Saturn,opposition,Mercury이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Venus_conjunction_MP_Jupiter_Saturn,Venus,MP_Jupiter_Saturn,conjunction,Venus이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Venus_square_MP_Jupiter_Saturn,Venus,MP_Jupiter_Saturn,square,Venus이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Venus_opposition_MP_Jupiter_Saturn,Venus,MP_Jupiter_Saturn,opposition,Venus이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Mars_conjunction_MP_Jupiter_Saturn,Mars,MP_Jupiter_Saturn,conjunction,Mars이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Mars_square_MP_Jupiter_Saturn,Mars,MP_Jupiter_Saturn,square,Mars이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Mars_opposition_MP_Jupiter_Saturn,Mars,MP_Jupiter_Saturn,opposition,Mars이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Uranus_conjunction_MP_Jupiter_Saturn,Uranus,MP_Jupiter_Saturn,conjunction,Uranus이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Uranus_square_MP_Jupiter_Saturn,Uranus,MP_Jupiter_Saturn,square,Uranus이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Uranus_opposition_MP_Jupiter_Saturn,Uranus,MP_Jupiter_Saturn,opposition,Uranus이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Neptune_conjunction_MP_Jupiter_Saturn,Neptune,MP_Jupiter_Saturn,conjunction,Neptune이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Neptune_square_MP_Jupiter_Saturn,Neptune,MP_Jupiter_Saturn,square,Neptune이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
Neptune_opposition_MP_Jupiter_Saturn,Neptune,MP_Jupiter_Saturn,opposition,Neptune이(가) Jupiter/Saturn 미드포인트를 opposition으로 활성화
Pluto_conjunction_MP_Jupiter_Saturn,Pluto,MP_Jupiter_Saturn,conjunction,Pluto이(가) Jupiter/Saturn 미드포인트를 conjunction으로 활성화
Pluto_square_MP_Jupiter_Saturn,Pluto,MP_Jupiter_Saturn,square,Pluto이(가) Jupiter/Saturn 미드포인트를 square으로 활성화
