id,source,target,relation,description
SR_Moon_H11,SR_Moon,H11,in_house,솔라 리턴 달이 11하우스에 위치
SR_Moon_H12,SR_Moon,H12,in_house,솔라 리턴 달이 12하우스에 위치
SR_Mercury_H1,SR_Mercury,H1,in_house,솔라 리턴 Mercury이(가) 1하우스에 위치
SR_Mercury_H2,SR_Mercury,H2,in_house,솔라 리턴 Mercury이(가) 2하우스에 위치
SR_Mercury_H3,SR_Mercury,H3,in_house,솔라 리턴 Mercury이(가) 3하우스에 위치
SR_Mercury_H4,SR_Mercury,H4,in_house,솔라 리턴 Mercury이(가) 4하우스에 위치
SR_Mercury_H5,SR_Mercury,H5,in_house,솔라 리턴 Mercury이(가) 5하우스에 위치
SR_Mercury_H6,SR_Mercury,H6,in_house,솔라 리턴 Mercury이(가) 6하우스에 위치
SR_Mercury_H7,SR_Mercury,H7,in_house,솔라 리턴 Mercury이(가) 7하우스에 위치
SR_Mercury_H8,SR_Mercury,H8,in_house,솔라 리턴 Mercury이(가) 8하우스에 위치
SR_Mercury_H9,SR_Mercury,H9,in_house,솔라 리턴 Mercury이(가) 9하우스에 위치
SR_Mercury_H10,SR_Mercury,H10,in_house,솔라 리턴 Mercury이(가) 10하우스에 위치
SR_Mercury_H11,SR_Mercury,H11,in_house,솔라 리턴 Mercury이(가) 11하우스에 위치
SR_Mercury_H12,SR_Mercury,H12,in_house,솔라 리턴 Mercury이(가) 12하우스에 위치
SR_Venus_H1,SR_Venus,H1,in_house,솔라 리턴 Venus이(가) 1하우스에 위치
SR_Venus_H2,SR_Venus,H2,in_house,솔라 리턴 Venus이(가) 2하우스에 위치
SR_Venus_H3,SR_Venus,H3,in_house,솔라 리턴 Venus이(가) 3하우스에 위치
SR_Venus_H4,SR_Venus,H4,in_house,솔라 리턴 Venus이(가) 4하우스에 위치
SR_Venus_H5,SR_Venus,H5,in_house,솔라 리턴 Venus이(가) 5하우스에 위치
SR_Venus_H6,SR_Venus,H6,in_house,솔라 리턴 Venus이(가) 6하우스에 위치
SR_Venus_H7,SR_Venus,H7,in_house,솔라 리턴 Venus이(가) 7하우스에 위치
SR_Venus_H8,SR_Venus,H8,in_house,솔라 리턴 Venus이(가) 8하우스에 위치
SR_Venus_H9,SR_Venus,H9,in_house,솔라 리턴 Venus이(가) 9하우스에 위치
SR_Venus_H10,SR_Venus,H10,in_house,솔라 리턴 Venus이(가) 10하우스에 위치
SR_Venus_H11,SR_Venus,H11,in_house,솔라 리턴 Venus이(가) 11하우스에 위치
SR_Venus_H12,SR_Venus,H12,in_house,솔라 리턴 Venus이(가) 12하우스에 위치
SR_Mars_H1,SR_Mars,H1,in_house,솔라 리턴 Mars이(가) 1하우스에 위치
SR_Mars_H2,SR_Mars,H2,in_house,솔라 리턴 Mars이(가) 2하우스에 위치
SR_Mars_H3,SR_Mars,H3,in_house,솔라 리턴 Mars이(가) 3하우스에 위치
SR_Mars_H4,SR_Mars,H4,in_house,솔라 리턴 Mars이(가) 4하우스에 위치
SR_Mars_H5,SR_Mars,H5,in_house,솔라 리턴 Mars이(가) 5하우스에 위치
SR_Mars_H6,SR_Mars,H6,in_house,솔라 리턴 Mars이(가) 6하우스에 위치
SR_Mars_H7,SR_Mars,H7,in_house,솔라 리턴 Mars이(가) 7하우스에 위치
SR_Mars_H8,SR_Mars,H8,in_house,솔라 리턴 Mars이(가) 8하우스에 위치
SR_Mars_H9,SR_Mars,H9,in_house,솔라 리턴 Mars이(가) 9하우스에 위치
SR_Mars_H10,SR_Mars,H10,in_house,솔라 리턴 Mars이(가) 10하우스에 위치
SR_Mars_H11,SR_Mars,H11,in_house,솔라 리턴 Mars이(가) 11하우스에 위치
SR_Mars_H12,SR_Mars,H12,in_house,솔라 리턴 Mars이(가) 12하우스에 위치
SR_Jupiter_H1,SR_Jupiter,H1,in_house,솔라 리턴 Jupiter이(가) 1하우스에 위치
SR_Jupiter_H2,SR_Jupiter,H2,in_house,솔라 리턴 Jupiter이(가) 2하우스에 위치
SR_Jupiter_H3,SR_Jupiter,H3,in_house,솔라 리턴 Jupiter이(가) 3하우스에 위치
SR_Jupiter_H4,SR_Jupiter,H4,in_house,솔라 리턴 Jupiter이(가) 4하우스에 위치
SR_Jupiter_H5,SR_Jupiter,H5,in_house,솔라 리턴 Jupiter이(가) 5하우스에 위치
SR_Jupiter_H6,SR_Jupiter,H6,in_house,솔라 리턴 Jupiter이(가) 6하우스에 위치
SR_Jupiter_H7,SR_Jupiter,H7,in_house,솔라 리턴 Jupiter이(가) 7하우스에 위치
SR_Jupiter_H8,SR_Jupiter,H8,in_house,솔라 리턴 Jupiter이(가) 8하우스에 위치
SR_Jupiter_H9,SR_Jupiter,H9,in_house,솔라 리턴 Jupiter이(가) 9하우스에 위치
SR_Jupiter_H10,SR_Jupiter,H10,in_house,솔라 리턴 Jupiter이(가) 10하우스에 위치
SR_Jupiter_H11,SR_Jupiter,H11,in_house,솔라 리턴 Jupiter이(가) 11하우스에 위치
SR_Jupiter_H12,SR_Jupiter,H12,in_house,솔라 리턴 Jupiter이(가) 12하우스에 위치
SR_Saturn_H1,SR_Saturn,H1,in_house,솔라 리턴 Saturn이(가) 1하우스에 위치
SR_Saturn_H2,SR_Saturn,H2,in_house,솔라 리턴 Saturn이(가) 2하우스에 위치
SR_Saturn_H3,SR_Saturn,H3,in_house,솔라 리턴 Saturn이(가) 3하우스에 위치
SR_Saturn_H4,SR_Saturn,H4,in_house,솔라 리턴 Saturn이(가) 4하우스에 위치
SR_Saturn_H5,SR_Saturn,H5,in_house,솔라 리턴 Saturn이(가) 5하우스에 위치
SR_Saturn_H6,SR_Saturn,H6,in_house,솔라 리턴 Saturn이(가) 6하우스에 위치
SR_Saturn_H7,SR_Saturn,H7,in_house,솔라 리턴 Saturn이(가) 7하우스에 위치
SR_Saturn_H8,SR_Saturn,H8,in_house,솔라 리턴 Saturn이(가) 8하우스에 위치
SR_Saturn_H9,SR_Saturn,H9,in_house,솔라 리턴 Saturn이(가) 9하우스에 위치
SR_Saturn_H10,SR_Saturn,H10,in_house,솔라 리턴 Saturn이(가) 10하우스에 위치
SR_Saturn_H11,SR_Saturn,H11,in_house,솔라 리턴 Saturn이(가) 11하우스에 위치
SR_Saturn_H12,SR_Saturn,H12,in_house,솔라 리턴 Saturn이(가) 12하우스에 위치
SR_Uranus_H1,SR_Uranus,H1,in_house,솔라 리턴 Uranus이(가) 1하우스에 위치
SR_Uranus_H2,SR_Uranus,H2,in_house,솔라 리턴 Uranus이(가) 2하우스에 위치
SR_Uranus_H3,SR_Uranus,H3,in_house,솔라 리턴 Uranus이(가) 3하우스에 위치
SR_Uranus_H4,SR_Uranus,H4,in_house,솔라 리턴 Uranus이(가) 4하우스에 위치
SR_Uranus_H5,SR_Uranus,H5,in_house,솔라 리턴 Uranus이(가) 5하우스에 위치
SR_Uranus_H6,SR_Uranus,H6,in_house,솔라 리턴 Uranus이(가) 6하우스에 위치
SR_Uranus_H7,SR_Uranus,H7,in_house,솔라 리턴 Uranus이(가) 7하우스에 위치
SR_Uranus_H8,SR_Uranus,H8,in_house,솔라 리턴 Uranus이(가) 8하우스에 위치
SR_Uranus_H9,SR_Uranus,H9,in_house,솔라 리턴 Uranus이(가) 9하우스에 위치
SR_Uranus_H10,SR_Uranus,H10,in_house,솔라 리턴 Uranus이(가) 10하우스에 위치
SR_Uranus_H11,SR_Uranus,H11,in_house,솔라 리턴 Uranus이(가) 11하우스에 위치
SR_Uranus_H12,SR_Uranus,H12,in_house,솔라 리턴 Uranus이(가) 12하우스에 위치
SR_Neptune_H1,SR_Neptune,H1,in_house,솔라 리턴 Neptune이(가) 1하우스에 위치
SR_Neptune_H2,SR_Neptune,H2,in_house,솔라 리턴 Neptune이(가) 2하우스에 위치
SR_Neptune_H3,SR_Neptune,H3,in_house,솔라 리턴 Neptune이(가) 3하우스에 위치
SR_Neptune_H4,SR_Neptune,H4,in_house,솔라 리턴 Neptune이(가) 4하우스에 위치
SR_Neptune_H5,SR_Neptune,H5,in_house,솔라 리턴 Neptune이(가) 5하우스에 위치
SR_Neptune_H6,SR_Neptune,H6,in_house,솔라 리턴 Neptune이(가) 6하우스에 위치
SR_Neptune_H7,SR_Neptune,H7,in_house,솔라 리턴 Neptune이(가) 7하우스에 위치
SR_Neptune_H8,SR_Neptune,H8,in_house,솔라 리턴 Neptune이(가) 8하우스에 위치
SR_Neptune_H9,SR_Neptune,H9,in_house,솔라 리턴 Neptune이(가) 9하우스에 위치
SR_Neptune_H10,SR_Neptune,H10,in_house,솔라 리턴 Neptune이(가) 10하우스에 위치
SR_Neptune_H11,SR_Neptune,H11,in_house,솔라 리턴 Neptune이(가) 11하우스에 위치
SR_Neptune_H12,SR_Neptune,H12,in_house,솔라 리턴 Neptune이(가) 12하우스에 위치
SR_Pluto_H1,SR_Pluto,H1,in_house,솔라 리턴 Pluto이(가) 1하우스에 위치
SR_Pluto_H2,SR_Pluto,H2,in_house,솔라 리턴 Pluto이(가) 2하우스에 위치
SR_Pluto_H3,SR_Pluto,H3,in_house,솔라 리턴 Pluto이(가) 3하우스에 위치
SR_Pluto_H4,SR_Pluto,H4,in_house,솔라 리턴 Pluto이(가) 4하우스에 위치
SR_Pluto_H5,SR_Pluto,H5,in_house,솔라 리턴 Pluto이(가) 5하우스에 위치
SR_Pluto_H6,SR_Pluto,H6,in_house,솔라 리턴 Pluto이(가) 6하우스에 위치
SR_Pluto_H7,SR_Pluto,H7,in_house,솔라 리턴 Pluto이(가) 7하우스에 위치
SR_Pluto_H8,SR_Pluto,H8,in_house,솔라 리턴 Pluto이(가) 8하우스에 위치
SR_Pluto_H9,SR_Pluto,H9,in_house,솔라 리턴 Pluto이(가) 9하우스에 위치
SR_Pluto_H10,SR_Pluto,H10,in_house,솔라 리턴 Pluto이(가) 10하우스에 위치
SR_Pluto_H11,SR_Pluto,H11,in_house,솔라 리턴 Pluto이(가) 11하우스에 위치
SR_Pluto_H12,SR_Pluto,H12,in_house,솔라 리턴 Pluto이(가) 12하우스에 위치
LR_Moon_H1,LR_Moon,H1,in_house,루나 리턴 달이 1하우스에 위치
LR_Moon_H2,LR_Moon,H2,in_house,루나 리턴 달이 2하우스에 위치
LR_Moon_H3,LR_Moon,H3,in_house,루나 리턴 달이 3하우스에 위치
LR_Moon_H4,LR_Moon,H4,in_house,루나 리턴 달이 4하우스에 위치
LR_Moon_H5,LR_Moon,H5,in_house,루나 리턴 달이 5하우스에 위치
LR_Moon_H6,LR_Moon,H6,in_house,루나 리턴 달이 6하우스에 위치
LR_Moon_H7,LR_Moon,H7,in_house,루나 리턴 달이 7하우스에 위치
LR_Moon_H8,LR_Moon,H8,in_house,루나 리턴 달이 8하우스에 위치
LR_Moon_H9,LR_Moon,H9,in_house,루나 리턴 달이 9하우스에 위치
LR_Moon_H10,LR_Moon,H10,in_house,루나 리턴 달이 10하우스에 위치
LR_Moon_H11,LR_Moon,H11,in_house,루나 리턴 달이 11하우스에 위치
LR_Moon_H12,LR_Moon,H12,in_house,루나 리턴 달이 12하우스에 위치
