id,source,target,relation,description
REL_Moon_Virgo,Moon,Virgo,위치,"Moon in Virgo: Virgo(Earth,Mutable)의 기질로 Moon가 표현된다 → 분석·실용·봉사"
REL_Moon_Libra,Moon,Libra,위치,"Moon in Libra: Libra(Air,Cardinal)의 기질로 Moon가 표현된다 → 조화·관계·균형"
REL_Moon_Scorpio,Moon,Scorpio,위치,"Moon in Scorpio: Scorpio(Water,Fixed)의 기질로 Moon가 표현된다 → 깊이·집착·변형"
REL_Moon_Sagittarius,Moon,Sagittarius,위치,"Moon in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Moon가 표현된다 → 탐험·철학·낙관"
REL_Moon_Capricorn,Moon,Capricorn,위치,"Moon in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Moon가 표현된다 → 책임·성취·현실"
REL_Moon_Aquarius,Moon,Aquarius,위치,"Moon in Aquarius: Aquarius(Air,Fixed)의 기질로 Moon가 표현된다 → 혁신·이상·인도주의"
REL_Moon_Pisces,Moon,Pisces,위치,"Moon in Pisces: Pisces(Water,Mutable)의 기질로 Moon가 표현된다 → 연민·창조·영감"
REL_Mercury_Aries,Mercury,Aries,위치,"Mercury in Aries: Aries(Fire,Cardinal)의 기질로 Mercury가 표현된다 → 도전·선도·열정"
REL_Mercury_Taurus,Mercury,Taurus,위치,"Mercury in Taurus: Taurus(Earth,Fixed)의 기질로 Mercury가 표현된다 → 안정·소유·인내"
REL_Mercury_Gemini,Mercury,Gemini,위치,"Mercury in Gemini: Gemini(Air,Mutable)의 기질로 Mercury가 표현된다 → 소통·호기심·지성"
REL_Mercury_Cancer,Mercury,Cancer,위치,"Mercury in Cancer: Cancer(Water,Cardinal)의 기질로 Mercury가 표현된다 → 보호·감정·가정"
REL_Mercury_Leo,Mercury,Leo,위치,"Mercury in Leo: Leo(Fire,Fixed)의 기질로 Mercury가 표현된다 → 표현·창의·리더십"
REL_Mercury_Virgo,Mercury,Virgo,위치,"Mercury in Virgo: Virgo(Earth,Mutable)의 기질로 Mercury가 표현된다 → 분석·실용·봉사"
REL_Mercury_Libra,Mercury,Libra,위치,"Mercury in Libra: Libra(Air,Cardinal)의 기질로 Mercury가 표현된다 → 조화·관계·균형"
REL_Mercury_Scorpio,Mercury,Scorpio,위치,"Mercury in Scorpio: Scorpio(Water,Fixed)의 기질로 Mercury가 표현된다 → 깊이·집착·변형"
REL_Mercury_Sagittarius,Mercury,Sagittarius,위치,"Mercury in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Mercury가 표현된다 → 탐험·철학·낙관"
REL_Mercury_Capricorn,Mercury,Capricorn,위치,"Mercury in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Mercury가 표현된다 → 책임·성취·현실"
REL_Mercury_Aquarius,Mercury,Aquarius,위치,"Mercury in Aquarius: Aquarius(Air,Fixed)의 기질로 Mercury가 표현된다 → 혁신·이상·인도주의"
REL_Mercury_Pisces,Mercury,Pisces,위치,"Mercury in Pisces: Pisces(Water,Mutable)의 기질로 Mercury가 표현된다 → 연민·창조·영감"
REL_Venus_Aries,Venus,Aries,위치,"Venus in Aries: Aries(Fire,Cardinal)의 기질로 Venus가 표현된다 → 도전·선도·열정"
REL_Venus_Taurus,Venus,Taurus,위치,"Venus in Taurus: Taurus(Earth,Fixed)의 기질로 Venus가 표현된다 → 안정·소유·인내"
REL_Venus_Gemini,Venus,Gemini,위치,"Venus in Gemini: Gemini(Air,Mutable)의 기질로 Venus가 표현된다 → 소통·호기심·지성"
REL_Venus_Cancer,Venus,Cancer,위치,"Venus in Cancer: Cancer(Water,Cardinal)의 기질로 Venus가 표현된다 → 보호·감정·가정"
REL_Venus_Leo,Venus,Leo,위치,"Venus in Leo: Leo(Fire,Fixed)의 기질로 Venus가 표현된다 → 표현·창의·리더십"
REL_Venus_Virgo,Venus,Virgo,위치,"Venus in Virgo: Virgo(Earth,Mutable)의 기질로 Venus가 표현된다 → 분석·실용·봉사"
REL_Venus_Libra,Venus,Libra,위치,"Venus in Libra: Libra(Air,Cardinal)의 기질로 Venus가 표현된다 → 조화·관계·균형"
REL_Venus_Scorpio,Venus,Scorpio,위치,"Venus in Scorpio: Scorpio(Water,Fixed)의 기질로 Venus가 표현된다 → 깊이·집착·변형"
REL_Venus_Sagittarius,Venus,Sagittarius,위치,"Venus in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Venus가 표현된다 → 탐험·철학·낙관"
REL_Venus_Capricorn,Venus,Capricorn,위치,"Venus in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Venus가 표현된다 → 책임·성취·현실"
REL_Venus_Aquarius,Venus,Aquarius,위치,"Venus in Aquarius: Aquarius(Air,Fixed)의 기질로 Venus가 표현된다 → 혁신·이상·인도주의"
REL_Venus_Pisces,Venus,Pisces,위치,"Venus in Pisces: Pisces(Water,Mutable)의 기질로 Venus가 표현된다 → 연민·창조·영감"
REL_Mars_Aries,Mars,Aries,위치,"Mars in Aries: Aries(Fire,Cardinal)의 기질로 Mars가 표현된다 → 도전·선도·열정"
REL_Mars_Taurus,Mars,Taurus,위치,"Mars in Taurus: Taurus(Earth,Fixed)의 기질로 Mars가 표현된다 → 안정·소유·인내"
REL_Mars_Gemini,Mars,Gemini,위치,"Mars in Gemini: Gemini(Air,Mutable)의 기질로 Mars가 표현된다 → 소통·호기심·지성"
REL_Mars_Cancer,Mars,Cancer,위치,"Mars in Cancer: Cancer(Water,Cardinal)의 기질로 Mars가 표현된다 → 보호·감정·가정"
REL_Mars_Leo,Mars,Leo,위치,"Mars in Leo: Leo(Fire,Fixed)의 기질로 Mars가 표현된다 → 표현·창의·리더십"
REL_Mars_Virgo,Mars,Virgo,위치,"Mars in Virgo: Virgo(Earth,Mutable)의 기질로 Mars가 표현된다 → 분석·실용·봉사"
REL_Mars_Libra,Mars,Libra,위치,"Mars in Libra: Libra(Air,Cardinal)의 기질로 Mars가 표현된다 → 조화·관계·균형"
REL_Mars_Scorpio,Mars,Scorpio,위치,"Mars in Scorpio: Scorpio(Water,Fixed)의 기질로 Mars가 표현된다 → 깊이·집착·변형"
REL_Mars_Sagittarius,Mars,Sagittarius,위치,"Mars in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Mars가 표현된다 → 탐험·철학·낙관"
REL_Mars_Capricorn,Mars,Capricorn,위치,"Mars in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Mars가 표현된다 → 책임·성취·현실"
REL_Mars_Aquarius,Mars,Aquarius,위치,"Mars in Aquarius: Aquarius(Air,Fixed)의 기질로 Mars가 표현된다 → 혁신·이상·인도주의"
REL_Mars_Pisces,Mars,Pisces,위치,"Mars in Pisces: Pisces(Water,Mutable)의 기질로 Mars가 표현된다 → 연민·창조·영감"
REL_Jupiter_Aries,Jupiter,Aries,위치,"Jupiter in Aries: Aries(Fire,Cardinal)의 기질로 Jupiter가 표현된다 → 도전·선도·열정"
REL_Jupiter_Taurus,Jupiter,Taurus,위치,"Jupiter in Taurus: Taurus(Earth,Fixed)의 기질로 Jupiter가 표현된다 → 안정·소유·인내"
REL_Jupiter_Gemini,Jupiter,Gemini,위치,"Jupiter in Gemini: Gemini(Air,Mutable)의 기질로 Jupiter가 표현된다 → 소통·호기심·지성"
REL_Jupiter_Cancer,Jupiter,Cancer,위치,"Jupiter in Cancer: Cancer(Water,Cardinal)의 기질로 Jupiter가 표현된다 → 보호·감정·가정"
REL_Jupiter_Leo,Jupiter,Leo,위치,"Jupiter in Leo: Leo(Fire,Fixed)의 기질로 Jupiter가 표현된다 → 표현·창의·리더십"
REL_Jupiter_Virgo,Jupiter,Virgo,위치,"Jupiter in Virgo: Virgo(Earth,Mutable)의 기질로 Jupiter가 표현된다 → 분석·실용·봉사"
REL_Jupiter_Libra,Jupiter,Libra,위치,"Jupiter in Libra: Libra(Air,Cardinal)의 기질로 Jupiter가 표현된다 → 조화·관계·균형"
REL_Jupiter_Scorpio,Jupiter,Scorpio,위치,"Jupiter in Scorpio: Scorpio(Water,Fixed)의 기질로 Jupiter가 표현된다 → 깊이·집착·변형"
REL_Jupiter_Sagittarius,Jupiter,Sagittarius,위치,"Jupiter in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Jupiter가 표현된다 → 탐험·철학·낙관"
REL_Jupiter_Capricorn,Jupiter,Capricorn,위치,"Jupiter in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Jupiter가 표현된다 → 책임·성취·현실"
REL_Jupiter_Aquarius,Jupiter,Aquarius,위치,"Jupiter in Aquarius: Aquarius(Air,Fixed)의 기질로 Jupiter가 표현된다 → 혁신·이상·인도주의"
REL_Jupiter_Pisces,Jupiter,Pisces,위치,"Jupiter in Pisces: Pisces(Water,Mutable)의 기질로 Jupiter가 표현된다 → 연민·창조·영감"
REL_Saturn_Aries,Saturn,Aries,위치,"Saturn in Aries: Aries(Fire,Cardinal)의 기질로 Saturn가 표현된다 → 도전·선도·열정"
REL_Saturn_Taurus,Saturn,Taurus,위치,"Saturn in Taurus: Taurus(Earth,Fixed)의 기질로 Saturn가 표현된다 → 안정·소유·인내"
REL_Saturn_Gemini,Saturn,Gemini,위치,"Saturn in Gemini: Gemini(Air,Mutable)의 기질로 Saturn가 표현된다 → 소통·호기심·지성"
REL_Saturn_Cancer,Saturn,Cancer,위치,"Saturn in Cancer: Cancer(Water,Cardinal)의 기질로 Saturn가 표현된다 → 보호·감정·가정"
REL_Saturn_Leo,Saturn,Leo,위치,"Saturn in Leo: Leo(Fire,Fixed)의 기질로 Saturn가 표현된다 → 표현·창의·리더십"
REL_Saturn_Virgo,Saturn,Virgo,위치,"Saturn in Virgo: Virgo(Earth,Mutable)의 기질로 Saturn가 표현된다 → 분석·실용·봉사"
REL_Saturn_Libra,Saturn,Libra,위치,"Saturn in Libra: Libra(Air,Cardinal)의 기질로 Saturn가 표현된다 → 조화·관계·균형"
REL_Saturn_Scorpio,Saturn,Scorpio,위치,"Saturn in Scorpio: Scorpio(Water,Fixed)의 기질로 Saturn가 표현된다 → 깊이·집착·변형"
REL_Saturn_Sagittarius,Saturn,Sagittarius,위치,"Saturn in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Saturn가 표현된다 → 탐험·철학·낙관"
REL_Saturn_Capricorn,Saturn,Capricorn,위치,"Saturn in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Saturn가 표현된다 → 책임·성취·현실"
REL_Saturn_Aquarius,Saturn,Aquarius,위치,"Saturn in Aquarius: Aquarius(Air,Fixed)의 기질로 Saturn가 표현된다 → 혁신·이상·인도주의"
REL_Saturn_Pisces,Saturn,Pisces,위치,"Saturn in Pisces: Pisces(Water,Mutable)의 기질로 Saturn가 표현된다 → 연민·창조·영감"
REL_Uranus_Aries,Uranus,Aries,위치,"Uranus in Aries: Aries(Fire,Cardinal)의 기질로 Uranus가 표현된다 → 도전·선도·열정"
REL_Uranus_Taurus,Uranus,Taurus,위치,"Uranus in Taurus: Taurus(Earth,Fixed)의 기질로 Uranus가 표현된다 → 안정·소유·인내"
REL_Uranus_Gemini,Uranus,Gemini,위치,"Uranus in Gemini: Gemini(Air,Mutable)의 기질로 Uranus가 표현된다 → 소통·호기심·지성"
REL_Uranus_Cancer,Uranus,Cancer,위치,"Uranus in Cancer: Cancer(Water,Cardinal)의 기질로 Uranus가 표현된다 → 보호·감정·가정"
REL_Uranus_Leo,Uranus,Leo,위치,"Uranus in Leo: Leo(Fire,Fixed)의 기질로 Uranus가 표현된다 → 표현·창의·리더십"
REL_Uranus_Virgo,Uranus,Virgo,위치,"Uranus in Virgo: Virgo(Earth,Mutable)의 기질로 Uranus가 표현된다 → 분석·실용·봉사"
REL_Uranus_Libra,Uranus,Libra,위치,"Uranus in Libra: Libra(Air,Cardinal)의 기질로 Uranus가 표현된다 → 조화·관계·균형"
REL_Uranus_Scorpio,Uranus,Scorpio,위치,"Uranus in Scorpio: Scorpio(Water,Fixed)의 기질로 Uranus가 표현된다 → 깊이·집착·변형"
REL_Uranus_Sagittarius,Uranus,Sagittarius,위치,"Uranus in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Uranus가 표현된다 → 탐험·철학·낙관"
REL_Uranus_Capricorn,Uranus,Capricorn,위치,"Uranus in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Uranus가 표현된다 → 책임·성취·현실"
REL_Uranus_Aquarius,Uranus,Aquarius,위치,"Uranus in Aquarius: Aquarius(Air,Fixed)의 기질로 Uranus가 표현된다 → 혁신·이상·인도주의"
REL_Uranus_Pisces,Uranus,Pisces,위치,"Uranus in Pisces: Pisces(Water,Mutable)의 기질로 Uranus가 표현된다 → 연민·창조·영감"
REL_Neptune_Aries,Neptune,Aries,위치,"Neptune in Aries: Aries(Fire,Cardinal)의 기질로 Neptune가 표현된다 → 도전·선도·열정"
REL_Neptune_Taurus,Neptune,Taurus,위치,"Neptune in Taurus: Taurus(Earth,Fixed)의 기질로 Neptune가 표현된다 → 안정·소유·인내"
REL_Neptune_Gemini,Neptune,Gemini,위치,"Neptune in Gemini: Gemini(Air,Mutable)의 기질로 Neptune가 표현된다 → 소통·호기심·지성"
REL_Neptune_Cancer,Neptune,Cancer,위치,"Neptune in Cancer: Cancer(Water,Cardinal)의 기질로 Neptune가 표현된다 → 보호·감정·가정"
REL_Neptune_Leo,Neptune,Leo,위치,"Neptune in Leo: Leo(Fire,Fixed)의 기질로 Neptune가 표현된다 → 표현·창의·리더십"
REL_Neptune_Virgo,Neptune,Virgo,위치,"Neptune in Virgo: Virgo(Earth,Mutable)의 기질로 Neptune가 표현된다 → 분석·실용·봉사"
REL_Neptune_Libra,Neptune,Libra,위치,"Neptune in Libra: Libra(Air,Cardinal)의 기질로 Neptune가 표현된다 → 조화·관계·균형"
REL_Neptune_Scorpio,Neptune,Scorpio,위치,"Neptune in Scorpio: Scorpio(Water,Fixed)의 기질로 Neptune가 표현된다 → 깊이·집착·변형"
REL_Neptune_Sagittarius,Neptune,Sagittarius,위치,"Neptune in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Neptune가 표현된다 → 탐험·철학·낙관"
REL_Neptune_Capricorn,Neptune,Capricorn,위치,"Neptune in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Neptune가 표현된다 → 책임·성취·현실"
REL_Neptune_Aquarius,Neptune,Aquarius,위치,"Neptune in Aquarius: Aquarius(Air,Fixed)의 기질로 Neptune가 표현된다 → 혁신·이상·인도주의"
REL_Neptune_Pisces,Neptune,Pisces,위치,"Neptune in Pisces: Pisces(Water,Mutable)의 기질로 Neptune가 표현된다 → 연민·창조·영감"
REL_Pluto_Aries,Pluto,Aries,위치,"Pluto in Aries: Aries(Fire,Cardinal)의 기질로 Pluto가 표현된다 → 도전·선도·열정"
REL_Pluto_Taurus,Pluto,Taurus,위치,"Pluto in Taurus: Taurus(Earth,Fixed)의 기질로 Pluto가 표현된다 → 안정·소유·인내"
REL_Pluto_Gemini,Pluto,Gemini,위치,"Pluto in Gemini: Gemini(Air,Mutable)의 기질로 Pluto가 표현된다 → 소통·호기심·지성"
REL_Pluto_Cancer,Pluto,Cancer,위치,"Pluto in Cancer: Cancer(Water,Cardinal)의 기질로 Pluto가 표현된다 → 보호·감정·가정"
REL_Pluto_Leo,Pluto,Leo,위치,"Pluto in Leo: Leo(Fire,Fixed)의 기질로 Pluto가 표현된다 → 표현·창의·리더십"
REL_Pluto_Virgo,Pluto,Virgo,위치,"Pluto in Virgo: Virgo(Earth,Mutable)의 기질로 Pluto가 표현된다 → 분석·실용·봉사"
REL_Pluto_Libra,Pluto,Libra,위치,"Pluto in Libra: Libra(Air,Cardinal)의 기질로 Pluto가 표현된다 → 조화·관계·균형"
REL_Pluto_Scorpio,Pluto,Scorpio,위치,"Pluto in Scorpio: Scorpio(Water,Fixed)의 기질로 Pluto가 표현된다 → 깊이·집착·변형"
REL_Pluto_Sagittarius,Pluto,Sagittarius,위치,"Pluto in Sagittarius: Sagittarius(Fire,Mutable)의 기질로 Pluto가 표현된다 → 탐험·철학·낙관"
REL_Pluto_Capricorn,Pluto,Capricorn,위치,"Pluto in Capricorn: Capricorn(Earth,Cardinal)의 기질로 Pluto가 표현된다 → 책임·성취·현실"
REL_Pluto_Aquarius,Pluto,Aquarius,위치,"Pluto in Aquarius: Aquarius(Air,Fixed)의 기질로 Pluto가 표현된다 → 혁신·이상·인도주의"
REL_Pluto_Pisces,Pluto,Pisces,위치,"Pluto in Pisces: Pisces(Water,Mutable)의 기질로 Pluto가 표현된다 → 연민·창조·영감"
REL_Sun_H1,Sun,H1,하우스,Sun in H1: 자아·외적태도·개성 영역에서 Sun의 특성이 드러난다
REL_Sun_H2,Sun,H2,하우스,Sun in H2: 가치·자원·안정·경제 영역에서 Sun의 특성이 드러난다
REL_Sun_H3,Sun,H3,하우스,Sun in H3: 의사소통·학습·형제 영역에서 Sun의 특성이 드러난다
REL_Sun_H4,Sun,H4,하우스,Sun in H4: 가정·감정적 뿌리·내면안정 영역에서 Sun의 특성이 드러난다
REL_Sun_H5,Sun,H5,하우스,Sun in H5: 창의·사랑·자녀·자기표현 영역에서 Sun의 특성이 드러난다
REL_Sun_H6,Sun,H6,하우스,Sun in H6: 일상·노동·건강·봉사 영역에서 Sun의 특성이 드러난다
REL_Sun_H7,Sun,H7,하우스,Sun in H7: 파트너십·결혼·타인과의 관계 영역에서 Sun의 특성이 드러난다
REL_Sun_H8,Sun,H8,하우스,Sun in H8: 공유·친밀함·변형 영역에서 Sun의 특성이 드러난다
REL_Sun_H9,Sun,H9,하우스,Sun in H9: 철학·탐험·신념체계 영역에서 Sun의 특성이 드러난다
REL_Sun_H10,Sun,H10,하우스,Sun in H10: 명예·직업·사회적 역할 영역에서 Sun의 특성이 드러난다
REL_Sun_H11,Sun,H11,하우스,Sun in H11: 집단·우정·이상 영역에서 Sun의 특성이 드러난다
REL_Sun_H12,Sun,H12,하우스,Sun in H12: 무의식·영성·끝맺음 영역에서 Sun의 특성이 드러난다
REL_Moon_H1,Moon,H1,하우스,Moon in H1: 자아·외적태도·개성 영역에서 Moon의 특성이 드러난다
REL_Moon_H2,Moon,H2,하우스,Moon in H2: 가치·자원·안정·경제 영역에서 Moon의 특성이 드러난다
REL_Moon_H3,Moon,H3,하우스,Moon in H3: 의사소통·학습·형제 영역에서 Moon의 특성이 드러난다
REL_Moon_H4,Moon,H4,하우스,Moon in H4: 가정·감정적 뿌리·내면안정 영역에서 Moon의 특성이 드러난다
REL_Moon_H5,Moon,H5,하우스,Moon in H5: 창의·사랑·자녀·자기표현 영역에서 Moon의 특성이 드러난다
REL_Moon_H6,Moon,H6,하우스,Moon in H6: 일상·노동·건강·봉사 영역에서 Moon의 특성이 드러난다
REL_Moon_H7,Moon,H7,하우스,Moon in H7: 파트너십·결혼·타인과의 관계 영역에서 Moon의 특성이 드러난다
REL_Moon_H8,Moon,H8,하우스,Moon in H8: 공유·친밀함·변형 영역에서 Moon의 특성이 드러난다
REL_Moon_H9,Moon,H9,하우스,Moon in H9: 철학·탐험·신념체계 영역에서 Moon의 특성이 드러난다
REL_Moon_H10,Moon,H10,하우스,Moon in H10: 명예·직업·사회적 역할 영역에서 Moon의 특성이 드러난다
REL_Moon_H11,Moon,H11,하우스,Moon in H11: 집단·우정·이상 영역에서 Moon의 특성이 드러난다
REL_Moon_H12,Moon,H12,하우스,Moon in H12: 무의식·영성·끝맺음 영역에서 Moon의 특성이 드러난다
REL_Mercury_H1,Mercury,H1,하우스,Mercury in H1: 자아·외적태도·개성 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H2,Mercury,H2,하우스,Mercury in H2: 가치·자원·안정·경제 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H3,Mercury,H3,하우스,Mercury in H3: 의사소통·학습·형제 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H4,Mercury,H4,하우스,Mercury in H4: 가정·감정적 뿌리·내면안정 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H5,Mercury,H5,하우스,Mercury in H5: 창의·사랑·자녀·자기표현 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H6,Mercury,H6,하우스,Mercury in H6: 일상·노동·건강·봉사 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H7,Mercury,H7,하우스,Mercury in H7: 파트너십·결혼·타인과의 관계 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H8,Mercury,H8,하우스,Mercury in H8: 공유·친밀함·변형 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H9,Mercury,H9,하우스,Mercury in H9: 철학·탐험·신념체계 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H10,Mercury,H10,하우스,Mercury in H10: 명예·직업·사회적 역할 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H11,Mercury,H11,하우스,Mercury in H11: 집단·우정·이상 영역에서 Mercury의 특성이 드러난다
REL_Mercury_H12,Mercury,H12,하우스,Mercury in H12: 무의식·영성·끝맺음 영역에서 Mercury의 특성이 드러난다
REL_Venus_H1,Venus,H1,하우스,Venus in H1: 자아·외적태도·개성 영역에서 Venus의 특성이 드러난다
REL_Venus_H2,Venus,H2,하우스,Venus in H2: 가치·자원·안정·경제 영역에서 Venus의 특성이 드러난다
REL_Venus_H3,Venus,H3,하우스,Venus in H3: 의사소통·학습·형제 영역에서 Venus의 특성이 드러난다
REL_Venus_H4,Venus,H4,하우스,Venus in H4: 가정·감정적 뿌리·내면안정 영역에서 Venus의 특성이 드러난다
REL_Venus_H5,Venus,H5,하우스,Venus in H5: 창의·사랑·자녀·자기표현 영역에서 Venus의 특성이 드러난다
REL_Venus_H6,Venus,H6,하우스,Venus in H6: 일상·노동·건강·봉사 영역에서 Venus의 특성이 드러난다
REL_Venus_H7,Venus,H7,하우스,Venus in H7: 파트너십·결혼·타인과의 관계 영역에서 Venus의 특성이 드러난다
REL_Venus_H8,Venus,H8,하우스,Venus in H8: 공유·친밀함·변형 영역에서 Venus의 특성이 드러난다
REL_Venus_H9,Venus,H9,하우스,Venus in H9: 철학·탐험·신념체계 영역에서 Venus의 특성이 드러난다
REL_Venus_H10,Venus,H10,하우스,Venus in H10: 명예·직업·사회적 역할 영역에서 Venus의 특성이 드러난다
REL_Venus_H11,Venus,H11,하우스,Venus in H11: 집단·우정·이상 영역에서 Venus의 특성이 드러난다
REL_Venus_H12,Venus,H12,하우스,Venus in H12: 무의식·영성·끝맺음 영역에서 Venus의 특성이 드러난다
REL_Mars_H1,Mars,H1,하우스,Mars in H1: 자아·외적태도·개성 영역에서 Mars의 특성이 드러난다
REL_Mars_H2,Mars,H2,하우스,Mars in H2: 가치·자원·안정·경제 영역에서 Mars의 특성이 드러난다
REL_Mars_H3,Mars,H3,하우스,Mars in H3: 의사소통·학습·형제 영역에서 Mars의 특성이 드러난다
REL_Mars_H4,Mars,H4,하우스,Mars in H4: 가정·감정적 뿌리·내면안정 영역에서 Mars의 특성이 드러난다
REL_Mars_H5,Mars,H5,하우스,Mars in H5: 창의·사랑·자녀·자기표현 영역에서 Mars의 특성이 드러난다
REL_Mars_H6,Mars,H6,하우스,Mars in H6: 일상·노동·건강·봉사 영역에서 Mars의 특성이 드러난다
REL_Mars_H7,Mars,H7,하우스,Mars in H7: 파트너십·결혼·타인과의 관계 영역에서 Mars의 특성이 드러난다
REL_Mars_H8,Mars,H8,하우스,Mars in H8: 공유·친밀함·변형 영역에서 Mars의 특성이 드러난다
REL_Mars_H9,Mars,H9,하우스,Mars in H9: 철학·탐험·신념체계 영역에서 Mars의 특성이 드러난다
REL_Mars_H10,Mars,H10,하우스,Mars in H10: 명예·직업·사회적 역할 영역에서 Mars의 특성이 드러난다
REL_Mars_H11,Mars,H11,하우스,Mars in H11: 집단·우정·이상 영역에서 Mars의 특성이 드러난다
REL_Mars_H12,Mars,H12,하우스,Mars in H12: 무의식·영성·끝맺음 영역에서 Mars의 특성이 드러난다
REL_Jupiter_H1,Jupiter,H1,하우스,Jupiter in H1: 자아·외적태도·개성 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H2,Jupiter,H2,하우스,Jupiter in H2: 가치·자원·안정·경제 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H3,Jupiter,H3,하우스,Jupiter in H3: 의사소통·학습·형제 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H4,Jupiter,H4,하우스,Jupiter in H4: 가정·감정적 뿌리·내면안정 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H5,Jupiter,H5,하우스,Jupiter in H5: 창의·사랑·자녀·자기표현 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H6,Jupiter,H6,하우스,Jupiter in H6: 일상·노동·건강·봉사 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H7,Jupiter,H7,하우스,Jupiter in H7: 파트너십·결혼·타인과의 관계 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H8,Jupiter,H8,하우스,Jupiter in H8: 공유·친밀함·변형 영역에서 Jupiter의 특성이 드러난다
REL_Jupiter_H9,Jupiter,H9,하우스,Jupiter in H9: 철학·탐험·신념체계 영역에서 Jupiter의 특성이 드러난다
