id,source,target,relation,description
REL_Neptune_H1,Neptune,H1,하우스,Neptune in H1: 자아·외적태도·개성 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H2,Neptune,H2,하우스,Neptune in H2: 가치·자원·안정·경제 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H3,Neptune,H3,하우스,Neptune in H3: 의사소통·학습·형제 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H4,Neptune,H4,하우스,Neptune in H4: 가정·감정적 뿌리·내면안정 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H5,Neptune,H5,하우스,Neptune in H5: 창의·사랑·자녀·자기표현 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H6,Neptune,H6,하우스,Neptune in H6: 일상·노동·건강·봉사 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H7,Neptune,H7,하우스,Neptune in H7: 파트너십·결혼·타인과의 관계 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H8,Neptune,H8,하우스,Neptune in H8: 공유·친밀함·변형 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H9,Neptune,H9,하우스,Neptune in H9: 철학·탐험·신념체계 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H10,Neptune,H10,하우스,Neptune in H10: 명예·직업·사회적 역할 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H11,Neptune,H11,하우스,Neptune in H11: 집단·우정·이상 영역에서 Neptune의 특성이 드러난다
REL_Neptune_H12,Neptune,H12,하우스,Neptune in H12: 무의식·영성·끝맺음 영역에서 Neptune의 특성이 드러난다
REL_Pluto_H1,Pluto,H1,하우스,Pluto in H1: 자아·외적태도·개성 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H2,Pluto,H2,하우스,Pluto in H2: 가치·자원·안정·경제 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H3,Pluto,H3,하우스,Pluto in H3: 의사소통·학습·형제 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H4,Pluto,H4,하우스,Pluto in H4: 가정·감정적 뿌리·내면안정 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H5,Pluto,H5,하우스,Pluto in H5: 창의·사랑·자녀·자기표현 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H6,Pluto,H6,하우스,Pluto in H6: 일상·노동·건강·봉사 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H7,Pluto,H7,하우스,Pluto in H7: 파트너십·결혼·타인과의 관계 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H8,Pluto,H8,하우스,Pluto in H8: 공유·친밀함·변형 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H9,Pluto,H9,하우스,Pluto in H9: 철학·탐험·신념체계 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H10,Pluto,H10,하우스,Pluto in H10: 명예·직업·사회적 역할 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H11,Pluto,H11,하우스,Pluto in H11: 집단·우정·이상 영역에서 Pluto의 특성이 드러난다
REL_Pluto_H12,Pluto,H12,하우스,Pluto in H12: 무의식·영성·끝맺음 영역에서 Pluto의 특성이 드러난다
