id,source,target,relation,description
Antares_conjunct_Neptune,Antares,Neptune,conjunction,Antares이(가) Neptune와(과) 합
Antares_conjunct_Pluto,Antares,Pluto,conjunction,Antares이(가) Pluto와(과) 합
Antares_conjunct_Ascendant,Antares,Ascendant,conjunction,Antares이(가) Ascendant와(과) 합
Antares_conjunct_MC,Antares,MC,conjunction,Antares이(가) MC와(과) 합
Fomalhaut_conjunct_Sun,Fomalhaut,Sun,conjunction,Fomalhaut이(가) Sun와(과) 합
Fomalhaut_conjunct_Moon,Fomalhaut,Moon,conjunction,Fomalhaut이(가) Moon와(과) 합
Fomalhaut_conjunct_Mercury,Fomalhaut,Mercury,conjunction,Fomalhaut이(가) Mercury와(과) 합
Fomalhaut_conjunct_Venus,Fomalhaut,Venus,conjunction,Fomalhaut이(가) Venus와(과) 합
Fomalhaut_conjunct_Mars,Fomalhaut,Mars,conjunction,Fomalhaut이(가) Mars와(과) 합
Fomalhaut_conjunct_Jupiter,Fomalhaut,Jupiter,conjunction,Fomalhaut이(가) Jupiter와(과) 합
Fomalhaut_conjunct_Saturn,Fomalhaut,Saturn,conjunction,Fomalhaut이(가) Saturn와(과) 합
Fomalhaut_conjunct_Uranus,Fomalhaut,Uranus,conjunction,Fomalhaut이(가) Uranus와(과) 합
Fomalhaut_conjunct_Neptune,Fomalhaut,Neptune,conjunction,Fomalhaut이(가) Neptune와(과) 합
Fomalhaut_conjunct_Pluto,Fomalhaut,Pluto,conjunction,Fomalhaut이(가) Pluto와(과) 합
Fomalhaut_conjunct_Ascendant,Fomalhaut,Ascendant,conjunction,Fomalhaut이(가) Ascendant와(과) 합
Fomalhaut_conjunct_MC,Fomalhaut,MC,conjunction,Fomalhaut이(가) MC와(과) 합
Sirius_conjunct_Sun,Sirius,Sun,conjunction,Sirius이(가) Sun와(과) 합
Sirius_conjunct_Moon,Sirius,Moon,conjunction,Sirius이(가) Moon와(과) 합
Sirius_conjunct_Mercury,Sirius,Mercury,conjunction,Sirius이(가) Mercury와(과) 합
Sirius_conjunct_Venus,Sirius,Venus,conjunction,Sirius이(가) Venus와(과) 합
Sirius_conjunct_Mars,Sirius,Mars,conjunction,Sirius이(가) Mars와(과) 합
Sirius_conjunct_Jupiter,Sirius,Jupiter,conjunction,Sirius이(가) Jupiter와(과) 합
Sirius_conjunct_Saturn,Sirius,Saturn,conjunction,Sirius이(가) Saturn와(과) 합
Sirius_conjunct_Uranus,Sirius,Uranus,conjunction,Sirius이(가) Uranus와(과) 합
Sirius_conjunct_Neptune,Sirius,Neptune,conjunction,Sirius이(가) Neptune와(과) 합
Sirius_conjunct_Pluto,Sirius,Pluto,conjunction,Sirius이(가) Pluto와(과) 합
Sirius_conjunct_Ascendant,Sirius,Ascendant,conjunction,Sirius이(가) Ascendant와(과) 합
Sirius_conjunct_MC,Sirius,MC,conjunction,Sirius이(가) MC와(과) 합
Canopus_conjunct_Sun,Canopus,Sun,conjunction,Canopus이(가) Sun와(과) 합
Canopus_conjunct_Moon,Canopus,Moon,conjunction,Canopus이(가) Moon와(과) 합
Canopus_conjunct_Mercury,Canopus,Mercury,conjunction,Canopus이(가) Mercury와(과) 합
Canopus_conjunct_Venus,Canopus,Venus,conjunction,Canopus이(가) Venus와(과) 합
Canopus_conjunct_Mars,Canopus,Mars,conjunction,Canopus이(가) Mars와(과) 합
Canopus_conjunct_Jupiter,Canopus,Jupiter,conjunction,Canopus이(가) Jupiter와(과) 합
Canopus_conjunct_Saturn,Canopus,Saturn,conjunction,Canopus이(가) Saturn와(과) 합
Canopus_conjunct_Uranus,Canopus,Uranus,conjunction,Canopus이(가) Uranus와(과) 합
Canopus_conjunct_Neptune,Canopus,Neptune,conjunction,Canopus이(가) Neptune와(과) 합
Canopus_conjunct_Pluto,Canopus,Pluto,conjunction,Canopus이(가) Pluto와(과) 합
Canopus_conjunct_Ascendant,Canopus,Ascendant,conjunction,Canopus이(가) Ascendant와(과) 합
Canopus_conjunct_MC,Canopus,MC,conjunction,Canopus이(가) MC와(과) 합
Vega_conjunct_Sun,Vega,Sun,conjunction,Vega이(가) Sun와(과) 합
Vega_conjunct_Moon,Vega,Moon,conjunction,Vega이(가) Moon와(과) 합
Vega_conjunct_Mercury,Vega,Mercury,conjunction,Vega이(가) Mercury와(과) 합
Vega_conjunct_Venus,Vega,Venus,conjunction,Vega이(가) Venus와(과) 합
Vega_conjunct_Mars,Vega,Mars,conjunction,Vega이(가) Mars와(과) 합
Vega_conjunct_Jupiter,Vega,Jupiter,conjunction,Vega이(가) Jupiter와(과) 합
Vega_conjunct_Saturn,Vega,Saturn,conjunction,Vega이(가) Saturn와(과) 합
Vega_conjunct_Uranus,Vega,Uranus,conjunction,Vega이(가) Uranus와(과) 합
Vega_conjunct_Neptune,Vega,Neptune,conjunction,Vega이(가) Neptune와(과) 합
Vega_conjunct_Pluto,Vega,Pluto,conjunction,Vega이(가) Pluto와(과) 합
Vega_conjunct_Ascendant,Vega,Ascendant,conjunction,Vega이(가) Ascendant와(과) 합
Vega_conjunct_MC,Vega,MC,conjunction,Vega이(가) MC와(과) 합
Capella_conjunct_Sun,Capella,Sun,conjunction,Capella이(가) Sun와(과) 합
Capella_conjunct_Moon,Capella,Moon,conjunction,Capella이(가) Moon와(과) 합
Capella_conjunct_Mercury,Capella,Mercury,conjunction,Capella이(가) Mercury와(과) 합
Capella_conjunct_Venus,Capella,Venus,conjunction,Capella이(가) Venus와(과) 합
Capella_conjunct_Mars,Capella,Mars,conjunction,Capella이(가) Mars와(과) 합
Capella_conjunct_Jupiter,Capella,Jupiter,conjunction,Capella이(가) Jupiter와(과) 합
Capella_conjunct_Saturn,Capella,Saturn,conjunction,Capella이(가) Saturn와(과) 합
Capella_conjunct_Uranus,Capella,Uranus,conjunction,Capella이(가) Uranus와(과) 합
Capella_conjunct_Neptune,Capella,Neptune,conjunction,Capella이(가) Neptune와(과) 합
Capella_conjunct_Pluto,Capella,Pluto,conjunction,Capella이(가) Pluto와(과) 합
Capella_conjunct_Ascendant,Capella,Ascendant,conjunction,Capella이(가) Ascendant와(과) 합
Capella_conjunct_MC,Capella,MC,conjunction,Capella이(가) MC와(과) 합
Rigel_conjunct_Sun,Rigel,Sun,conjunction,Rigel이(가) Sun와(과) 합
Rigel_conjunct_Moon,Rigel,Moon,conjunction,Rigel이(가) Moon와(과) 합
Rigel_conjunct_Mercury,Rigel,Mercury,conjunction,Rigel이(가) Mercury와(과) 합
Rigel_conjunct_Venus,Rigel,Venus,conjunction,Rigel이(가) Venus와(과) 합
Rigel_conjunct_Mars,Rigel,Mars,conjunction,Rigel이(가) Mars와(과) 합
Rigel_conjunct_Jupiter,Rigel,Jupiter,conjunction,Rigel이(가) Jupiter와(과) 합
Rigel_conjunct_Saturn,Rigel,Saturn,conjunction,Rigel이(가) Saturn와(과) 합
Rigel_conjunct_Uranus,Rigel,Uranus,conjunction,Rigel이(가) Uranus와(과) 합
Rigel_conjunct_Neptune,Rigel,Neptune,conjunction,Rigel이(가) Neptune와(과) 합
Rigel_conjunct_Pluto,Rigel,Pluto,conjunction,Rigel이(가) Pluto와(과) 합
Rigel_conjunct_Ascendant,Rigel,Ascendant,conjunction,Rigel이(가) Ascendant와(과) 합
Rigel_conjunct_MC,Rigel,MC,conjunction,Rigel이(가) MC와(과) 합
Betelgeuse_conjunct_Sun,Betelgeuse,Sun,conjunction,Betelgeuse이(가) Sun와(과) 합
Betelgeuse_conjunct_Moon,Betelgeuse,Moon,conjunction,Betelgeuse이(가) Moon와(과) 합
Betelgeuse_conjunct_Mercury,Betelgeuse,Mercury,conjunction,Betelgeuse이(가) Mercury와(과) 합
Betelgeuse_conjunct_Venus,Betelgeuse,Venus,conjunction,Betelgeuse이(가) Venus와(과) 합
Betelgeuse_conjunct_Mars,Betelgeuse,Mars,conjunction,Betelgeuse이(가) Mars와(과) 합
Betelgeuse_conjunct_Jupiter,Betelgeuse,Jupiter,conjunction,Betelgeuse이(가) Jupiter와(과) 합
Betelgeuse_conjunct_Saturn,Betelgeuse,Saturn,conjunction,Betelgeuse이(가) Saturn와(과) 합
Betelgeuse_conjunct_Uranus,Betelgeuse,Uranus,conjunction,Betelgeuse이(가) Uranus와(과) 합
Betelgeuse_conjunct_Neptune,Betelgeuse,Neptune,conjunction,Betelgeuse이(가) Neptune와(과) 합
Betelgeuse_conjunct_Pluto,Betelgeuse,Pluto,conjunction,Betelgeuse이(가) Pluto와(과) 합
Betelgeuse_conjunct_Ascendant,Betelgeuse,Ascendant,conjunction,Betelgeuse이(가) Ascendant와(과) 합
Betelgeuse_conjunct_MC,Betelgeuse,MC,conjunction,Betelgeuse이(가) MC와(과) 합
Polaris_conjunct_Sun,Polaris,Sun,conjunction,Polaris이(가) Sun와(과) 합
Polaris_conjunct_Moon,Polaris,Moon,conjunction,Polaris이(가) Moon와(과) 합
Polaris_conjunct_Mercury,Polaris,Mercury,conjunction,Polaris이(가) Mercury와(과) 합
Polaris_conjunct_Venus,Polaris,Venus,conjunction,Polaris이(가) Venus와(과) 합
Polaris_conjunct_Mars,Polaris,Mars,conjunction,Polaris이(가) Mars와(과) 합
Polaris_conjunct_Jupiter,Polaris,Jupiter,conjunction,Polaris이(가) Jupiter와(과) 합
Polaris_conjunct_Saturn,Polaris,Saturn,conjunction,Polaris이(가) Saturn와(과) 합
Polaris_conjunct_Uranus,Polaris,Uranus,conjunction,Polaris이(가) Uranus와(과) 합
Polaris_conjunct_Neptune,Polaris,Neptune,conjunction,Polaris이(가) Neptune와(과) 합
Polaris_conjunct_Pluto,Polaris,Pluto,conjunction,Polaris이(가) Pluto와(과) 합
Polaris_conjunct_Ascendant,Polaris,Ascendant,conjunction,Polaris이(가) Ascendant와(과) 합
Polaris_conjunct_MC,Polaris,MC,conjunction,Polaris이(가) MC와(과) 합
Deneb_conjunct_Sun,Deneb,Sun,conjunction,Deneb이(가) Sun와(과) 합
Deneb_conjunct_Moon,Deneb,Moon,conjunction,Deneb이(가) Moon와(과) 합
Deneb_conjunct_Mercury,Deneb,Mercury,conjunction,Deneb이(가) Mercury와(과) 합
Deneb_conjunct_Venus,Deneb,Venus,conjunction,Deneb이(가) Venus와(과) 합
Deneb_conjunct_Mars,Deneb,Mars,conjunction,Deneb이(가) Mars와(과) 합
Deneb_conjunct_Jupiter,Deneb,Jupiter,conjunction,Deneb이(가) Jupiter와(과) 합
Deneb_conjunct_Saturn,Deneb,Saturn,conjunction,Deneb이(가) Saturn와(과) 합
Deneb_conjunct_Uranus,Deneb,Uranus,conjunction,Deneb이(가) Uranus와(과) 합
Deneb_conjunct_Neptune,Deneb,Neptune,conjunction,Deneb이(가) Neptune와(과) 합
Deneb_conjunct_Pluto,Deneb,Pluto,conjunction,Deneb이(가) Pluto와(과) 합
Deneb_conjunct_Ascendant,Deneb,Ascendant,conjunction,Deneb이(가) Ascendant와(과) 합
Deneb_conjunct_MC,Deneb,MC,conjunction,Deneb이(가) MC와(과) 합
Altair_conjunct_Sun,Altair,Sun,conjunction,Altair이(가) Sun와(과) 합
Altair_conjunct_Moon,Altair,Moon,conjunction,Altair이(가) Moon와(과) 합
Altair_conjunct_Mercury,Altair,Mercury,conjunction,Altair이(가) Mercury와(과) 합
Altair_conjunct_Venus,Altair,Venus,conjunction,Altair이(가) Venus와(과) 합
Altair_conjunct_Mars,Altair,Mars,conjunction,Altair이(가) Mars와(과) 합
Altair_conjunct_Jupiter,Altair,Jupiter,conjunction,Altair이(가) Jupiter와(과) 합
Altair_conjunct_Saturn,Altair,Saturn,conjunction,Altair이(가) Saturn와(과) 합
Altair_conjunct_Uranus,Altair,Uranus,conjunction,Altair이(가) Uranus와(과) 합
Altair_conjunct_Neptune,Altair,Neptune,conjunction,Altair이(가) Neptune와(과) 합
Altair_conjunct_Pluto,Altair,Pluto,conjunction,Altair이(가) Pluto와(과) 합
Altair_conjunct_Ascendant,Altair,Ascendant,conjunction,Altair이(가) Ascendant와(과) 합
Altair_conjunct_MC,Altair,MC,conjunction,Altair이(가) MC와(과) 합
