id,source,target,relation,description
LINK_GANJI_SIBSIN_갑신_정인_SS,GAN_갑신_정인,SS_정인,has_sibsin,GAN_갑신_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_갑신_정재_GAN,GAN_갑신_정재,GAN_갑신,has_ganji,GAN_갑신_정재 -> GAN_갑신 연결
LINK_GANJI_SIBSIN_갑신_정재_SS,GAN_갑신_정재,SS_정재,has_sibsin,GAN_갑신_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_갑신_편관_GAN,GAN_갑신_편관,GAN_갑신,has_ganji,GAN_갑신_편관 -> GAN_갑신 연결
LINK_GANJI_SIBSIN_갑신_편관_SS,GAN_갑신_편관,SS_편관,has_sibsin,GAN_갑신_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_갑신_편인_GAN,GAN_갑신_편인,GAN_갑신,has_ganji,GAN_갑신_편인 -> GAN_갑신 연결
LINK_GANJI_SIBSIN_갑신_편인_SS,GAN_갑신_편인,SS_편인,has_sibsin,GAN_갑신_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_갑신_편재_GAN,GAN_갑신_편재,GAN_갑신,has_ganji,GAN_갑신_편재 -> GAN_갑신 연결
LINK_GANJI_SIBSIN_갑신_편재_SS,GAN_갑신_편재,SS_편재,has_sibsin,GAN_갑신_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_갑오_겁재_GAN,GAN_갑오_겁재,GAN_갑오,has_ganji,GAN_갑오_겁재 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_겁재_SS,GAN_갑오_겁재,SS_겁재,has_sibsin,GAN_갑오_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_갑오_비견_GAN,GAN_갑오_비견,GAN_갑오,has_ganji,GAN_갑오_비견 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_비견_SS,GAN_갑오_비견,SS_비견,has_sibsin,GAN_갑오_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_갑오_상관_GAN,GAN_갑오_상관,GAN_갑오,has_ganji,GAN_갑오_상관 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_상관_SS,GAN_갑오_상관,SS_상관,has_sibsin,GAN_갑오_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_갑오_식신_GAN,GAN_갑오_식신,GAN_갑오,has_ganji,GAN_갑오_식신 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_식신_SS,GAN_갑오_식신,SS_식신,has_sibsin,GAN_갑오_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_갑오_정관_GAN,GAN_갑오_정관,GAN_갑오,has_ganji,GAN_갑오_정관 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_정관_SS,GAN_갑오_정관,SS_정관,has_sibsin,GAN_갑오_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_갑오_정인_GAN,GAN_갑오_정인,GAN_갑오,has_ganji,GAN_갑오_정인 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_정인_SS,GAN_갑오_정인,SS_정인,has_sibsin,GAN_갑오_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_갑오_정재_GAN,GAN_갑오_정재,GAN_갑오,has_ganji,GAN_갑오_정재 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_정재_SS,GAN_갑오_정재,SS_정재,has_sibsin,GAN_갑오_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_갑오_편관_GAN,GAN_갑오_편관,GAN_갑오,has_ganji,GAN_갑오_편관 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_편관_SS,GAN_갑오_편관,SS_편관,has_sibsin,GAN_갑오_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_갑오_편인_GAN,GAN_갑오_편인,GAN_갑오,has_ganji,GAN_갑오_편인 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_편인_SS,GAN_갑오_편인,SS_편인,has_sibsin,GAN_갑오_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_갑오_편재_GAN,GAN_갑오_편재,GAN_갑오,has_ganji,GAN_갑오_편재 -> GAN_갑오 연결
LINK_GANJI_SIBSIN_갑오_편재_SS,GAN_갑오_편재,SS_편재,has_sibsin,GAN_갑오_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_갑인_겁재_GAN,GAN_갑인_겁재,GAN_갑인,has_ganji,GAN_갑인_겁재 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_겁재_SS,GAN_갑인_겁재,SS_겁재,has_sibsin,GAN_갑인_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_갑인_비견_GAN,GAN_갑인_비견,GAN_갑인,has_ganji,GAN_갑인_비견 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_비견_SS,GAN_갑인_비견,SS_비견,has_sibsin,GAN_갑인_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_갑인_상관_GAN,GAN_갑인_상관,GAN_갑인,has_ganji,GAN_갑인_상관 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_상관_SS,GAN_갑인_상관,SS_상관,has_sibsin,GAN_갑인_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_갑인_식신_GAN,GAN_갑인_식신,GAN_갑인,has_ganji,GAN_갑인_식신 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_식신_SS,GAN_갑인_식신,SS_식신,has_sibsin,GAN_갑인_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_갑인_정관_GAN,GAN_갑인_정관,GAN_갑인,has_ganji,GAN_갑인_정관 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_정관_SS,GAN_갑인_정관,SS_정관,has_sibsin,GAN_갑인_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_갑인_정인_GAN,GAN_갑인_정인,GAN_갑인,has_ganji,GAN_갑인_정인 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_정인_SS,GAN_갑인_정인,SS_정인,has_sibsin,GAN_갑인_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_갑인_정재_GAN,GAN_갑인_정재,GAN_갑인,has_ganji,GAN_갑인_정재 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_정재_SS,GAN_갑인_정재,SS_정재,has_sibsin,GAN_갑인_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_갑인_편관_GAN,GAN_갑인_편관,GAN_갑인,has_ganji,GAN_갑인_편관 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_편관_SS,GAN_갑인_편관,SS_편관,has_sibsin,GAN_갑인_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_갑인_편인_GAN,GAN_갑인_편인,GAN_갑인,has_ganji,GAN_갑인_편인 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_편인_SS,GAN_갑인_편인,SS_편인,has_sibsin,GAN_갑인_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_갑인_편재_GAN,GAN_갑인_편재,GAN_갑인,has_ganji,GAN_갑인_편재 -> GAN_갑인 연결
LINK_GANJI_SIBSIN_갑인_편재_SS,GAN_갑인_편재,SS_편재,has_sibsin,GAN_갑인_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_갑자_겁재_GAN,GAN_갑자_겁재,GAN_갑자,has_ganji,GAN_갑자_겁재 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_겁재_SS,GAN_갑자_겁재,SS_겁재,has_sibsin,GAN_갑자_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_갑자_비견_GAN,GAN_갑자_비견,GAN_갑자,has_ganji,GAN_갑자_비견 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_비견_SS,GAN_갑자_비견,SS_비견,has_sibsin,GAN_갑자_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_갑자_상관_GAN,GAN_갑자_상관,GAN_갑자,has_ganji,GAN_갑자_상관 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_상관_SS,GAN_갑자_상관,SS_상관,has_sibsin,GAN_갑자_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_갑자_식신_GAN,GAN_갑자_식신,GAN_갑자,has_ganji,GAN_갑자_식신 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_식신_SS,GAN_갑자_식신,SS_식신,has_sibsin,GAN_갑자_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_갑자_정관_GAN,GAN_갑자_정관,GAN_갑자,has_ganji,GAN_갑자_정관 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_정관_SS,GAN_갑자_정관,SS_정관,has_sibsin,GAN_갑자_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_갑자_정인_GAN,GAN_갑자_정인,GAN_갑자,has_ganji,GAN_갑자_정인 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_정인_SS,GAN_갑자_정인,SS_정인,has_sibsin,GAN_갑자_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_갑자_정재_GAN,GAN_갑자_정재,GAN_갑자,has_ganji,GAN_갑자_정재 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_정재_SS,GAN_갑자_정재,SS_정재,has_sibsin,GAN_갑자_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_갑자_편관_GAN,GAN_갑자_편관,GAN_갑자,has_ganji,GAN_갑자_편관 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_편관_SS,GAN_갑자_편관,SS_편관,has_sibsin,GAN_갑자_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_갑자_편인_GAN,GAN_갑자_편인,GAN_갑자,has_ganji,GAN_갑자_편인 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_편인_SS,GAN_갑자_편인,SS_편인,has_sibsin,GAN_갑자_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_갑자_편재_GAN,GAN_갑자_편재,GAN_갑자,has_ganji,GAN_갑자_편재 -> GAN_갑자 연결
LINK_GANJI_SIBSIN_갑자_편재_SS,GAN_갑자_편재,SS_편재,has_sibsin,GAN_갑자_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_갑진_겁재_GAN,GAN_갑진_겁재,GAN_갑진,has_ganji,GAN_갑진_겁재 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_겁재_SS,GAN_갑진_겁재,SS_겁재,has_sibsin,GAN_갑진_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_갑진_비견_GAN,GAN_갑진_비견,GAN_갑진,has_ganji,GAN_갑진_비견 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_비견_SS,GAN_갑진_비견,SS_비견,has_sibsin,GAN_갑진_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_갑진_상관_GAN,GAN_갑진_상관,GAN_갑진,has_ganji,GAN_갑진_상관 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_상관_SS,GAN_갑진_상관,SS_상관,has_sibsin,GAN_갑진_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_갑진_식신_GAN,GAN_갑진_식신,GAN_갑진,has_ganji,GAN_갑진_식신 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_식신_SS,GAN_갑진_식신,SS_식신,has_sibsin,GAN_갑진_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_갑진_정관_GAN,GAN_갑진_정관,GAN_갑진,has_ganji,GAN_갑진_정관 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_정관_SS,GAN_갑진_정관,SS_정관,has_sibsin,GAN_갑진_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_갑진_정인_GAN,GAN_갑진_정인,GAN_갑진,has_ganji,GAN_갑진_정인 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_정인_SS,GAN_갑진_정인,SS_정인,has_sibsin,GAN_갑진_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_갑진_정재_GAN,GAN_갑진_정재,GAN_갑진,has_ganji,GAN_갑진_정재 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_정재_SS,GAN_갑진_정재,SS_정재,has_sibsin,GAN_갑진_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_갑진_편관_GAN,GAN_갑진_편관,GAN_갑진,has_ganji,GAN_갑진_편관 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_편관_SS,GAN_갑진_편관,SS_편관,has_sibsin,GAN_갑진_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_갑진_편인_GAN,GAN_갑진_편인,GAN_갑진,has_ganji,GAN_갑진_편인 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_편인_SS,GAN_갑진_편인,SS_편인,has_sibsin,GAN_갑진_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_갑진_편재_GAN,GAN_갑진_편재,GAN_갑진,has_ganji,GAN_갑진_편재 -> GAN_갑진 연결
LINK_GANJI_SIBSIN_갑진_편재_SS,GAN_갑진_편재,SS_편재,has_sibsin,GAN_갑진_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_경술_겁재_GAN,GAN_경술_겁재,GAN_경술,has_ganji,GAN_경술_겁재 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_겁재_SS,GAN_경술_겁재,SS_겁재,has_sibsin,GAN_경술_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_경술_비견_GAN,GAN_경술_비견,GAN_경술,has_ganji,GAN_경술_비견 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_비견_SS,GAN_경술_비견,SS_비견,has_sibsin,GAN_경술_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_경술_상관_GAN,GAN_경술_상관,GAN_경술,has_ganji,GAN_경술_상관 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_상관_SS,GAN_경술_상관,SS_상관,has_sibsin,GAN_경술_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_경술_식신_GAN,GAN_경술_식신,GAN_경술,has_ganji,GAN_경술_식신 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_식신_SS,GAN_경술_식신,SS_식신,has_sibsin,GAN_경술_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_경술_정관_GAN,GAN_경술_정관,GAN_경술,has_ganji,GAN_경술_정관 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_정관_SS,GAN_경술_정관,SS_정관,has_sibsin,GAN_경술_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_경술_정인_GAN,GAN_경술_정인,GAN_경술,has_ganji,GAN_경술_정인 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_정인_SS,GAN_경술_정인,SS_정인,has_sibsin,GAN_경술_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_경술_정재_GAN,GAN_경술_정재,GAN_경술,has_ganji,GAN_경술_정재 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_정재_SS,GAN_경술_정재,SS_정재,has_sibsin,GAN_경술_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_경술_편관_GAN,GAN_경술_편관,GAN_경술,has_ganji,GAN_경술_편관 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_편관_SS,GAN_경술_편관,SS_편관,has_sibsin,GAN_경술_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_경술_편인_GAN,GAN_경술_편인,GAN_경술,has_ganji,GAN_경술_편인 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_편인_SS,GAN_경술_편인,SS_편인,has_sibsin,GAN_경술_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_경술_편재_GAN,GAN_경술_편재,GAN_경술,has_ganji,GAN_경술_편재 -> GAN_경술 연결
LINK_GANJI_SIBSIN_경술_편재_SS,GAN_경술_편재,SS_편재,has_sibsin,GAN_경술_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_경신_겁재_GAN,GAN_경신_겁재,GAN_경신,has_ganji,GAN_경신_겁재 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_겁재_SS,GAN_경신_겁재,SS_겁재,has_sibsin,GAN_경신_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_경신_비견_GAN,GAN_경신_비견,GAN_경신,has_ganji,GAN_경신_비견 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_비견_SS,GAN_경신_비견,SS_비견,has_sibsin,GAN_경신_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_경신_상관_GAN,GAN_경신_상관,GAN_경신,has_ganji,GAN_경신_상관 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_상관_SS,GAN_경신_상관,SS_상관,has_sibsin,GAN_경신_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_경신_식신_GAN,GAN_경신_식신,GAN_경신,has_ganji,GAN_경신_식신 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_식신_SS,GAN_경신_식신,SS_식신,has_sibsin,GAN_경신_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_경신_정관_GAN,GAN_경신_정관,GAN_경신,has_ganji,GAN_경신_정관 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_정관_SS,GAN_경신_정관,SS_정관,has_sibsin,GAN_경신_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_경신_정인_GAN,GAN_경신_정인,GAN_경신,has_ganji,GAN_경신_정인 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_정인_SS,GAN_경신_정인,SS_정인,has_sibsin,GAN_경신_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_경신_정재_GAN,GAN_경신_정재,GAN_경신,has_ganji,GAN_경신_정재 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_정재_SS,GAN_경신_정재,SS_정재,has_sibsin,GAN_경신_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_경신_편관_GAN,GAN_경신_편관,GAN_경신,has_ganji,GAN_경신_편관 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_편관_SS,GAN_경신_편관,SS_편관,has_sibsin,GAN_경신_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_경신_편인_GAN,GAN_경신_편인,GAN_경신,has_ganji,GAN_경신_편인 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_편인_SS,GAN_경신_편인,SS_편인,has_sibsin,GAN_경신_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_경신_편재_GAN,GAN_경신_편재,GAN_경신,has_ganji,GAN_경신_편재 -> GAN_경신 연결
LINK_GANJI_SIBSIN_경신_편재_SS,GAN_경신_편재,SS_편재,has_sibsin,GAN_경신_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_경오_겁재_GAN,GAN_경오_겁재,GAN_경오,has_ganji,GAN_경오_겁재 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_겁재_SS,GAN_경오_겁재,SS_겁재,has_sibsin,GAN_경오_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_경오_비견_GAN,GAN_경오_비견,GAN_경오,has_ganji,GAN_경오_비견 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_비견_SS,GAN_경오_비견,SS_비견,has_sibsin,GAN_경오_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_경오_상관_GAN,GAN_경오_상관,GAN_경오,has_ganji,GAN_경오_상관 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_상관_SS,GAN_경오_상관,SS_상관,has_sibsin,GAN_경오_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_경오_식신_GAN,GAN_경오_식신,GAN_경오,has_ganji,GAN_경오_식신 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_식신_SS,GAN_경오_식신,SS_식신,has_sibsin,GAN_경오_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_경오_정관_GAN,GAN_경오_정관,GAN_경오,has_ganji,GAN_경오_정관 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_정관_SS,GAN_경오_정관,SS_정관,has_sibsin,GAN_경오_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_경오_정인_GAN,GAN_경오_정인,GAN_경오,has_ganji,GAN_경오_정인 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_정인_SS,GAN_경오_정인,SS_정인,has_sibsin,GAN_경오_정인 -> SS_정인 연결
LINK_GANJI_SIBSIN_경오_정재_GAN,GAN_경오_정재,GAN_경오,has_ganji,GAN_경오_정재 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_정재_SS,GAN_경오_정재,SS_정재,has_sibsin,GAN_경오_정재 -> SS_정재 연결
LINK_GANJI_SIBSIN_경오_편관_GAN,GAN_경오_편관,GAN_경오,has_ganji,GAN_경오_편관 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_편관_SS,GAN_경오_편관,SS_편관,has_sibsin,GAN_경오_편관 -> SS_편관 연결
LINK_GANJI_SIBSIN_경오_편인_GAN,GAN_경오_편인,GAN_경오,has_ganji,GAN_경오_편인 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_편인_SS,GAN_경오_편인,SS_편인,has_sibsin,GAN_경오_편인 -> SS_편인 연결
LINK_GANJI_SIBSIN_경오_편재_GAN,GAN_경오_편재,GAN_경오,has_ganji,GAN_경오_편재 -> GAN_경오 연결
LINK_GANJI_SIBSIN_경오_편재_SS,GAN_경오_편재,SS_편재,has_sibsin,GAN_경오_편재 -> SS_편재 연결
LINK_GANJI_SIBSIN_경인_겁재_GAN,GAN_경인_겁재,GAN_경인,has_ganji,GAN_경인_겁재 -> GAN_경인 연결
LINK_GANJI_SIBSIN_경인_겁재_SS,GAN_경인_겁재,SS_겁재,has_sibsin,GAN_경인_겁재 -> SS_겁재 연결
LINK_GANJI_SIBSIN_경인_비견_GAN,GAN_경인_비견,GAN_경인,has_ganji,GAN_경인_비견 -> GAN_경인 연결
LINK_GANJI_SIBSIN_경인_비견_SS,GAN_경인_비견,SS_비견,has_sibsin,GAN_경인_비견 -> SS_비견 연결
LINK_GANJI_SIBSIN_경인_상관_GAN,GAN_경인_상관,GAN_경인,has_ganji,GAN_경인_상관 -> GAN_경인 연결
LINK_GANJI_SIBSIN_경인_상관_SS,GAN_경인_상관,SS_상관,has_sibsin,GAN_경인_상관 -> SS_상관 연결
LINK_GANJI_SIBSIN_경인_식신_GAN,GAN_경인_식신,GAN_경인,has_ganji,GAN_경인_식신 -> GAN_경인 연결
LINK_GANJI_SIBSIN_경인_식신_SS,GAN_경인_식신,SS_식신,has_sibsin,GAN_경인_식신 -> SS_식신 연결
LINK_GANJI_SIBSIN_경인_정관_GAN,GAN_경인_정관,GAN_경인,has_ganji,GAN_경인_정관 -> GAN_경인 연결
LINK_GANJI_SIBSIN_경인_정관_SS,GAN_경인_정관,SS_정관,has_sibsin,GAN_경인_정관 -> SS_정관 연결
LINK_GANJI_SIBSIN_경인_정인_GAN,GAN_경인_정인,GAN_경인,has_ganji,GAN_경인_정인 -> GAN_경인 연결
